ERR1913060.381__1.381	820__A7V092__hldE
ERR1913060.3188289__1.3188289	301301__A0A395V8W4__RHOM_04130
ERR1913060.3188409__1.3188409	357276__B6VXX7__HMPREF1063_02683
ERR1913060.3188450__1.3188450	39486__R6TK96__DXB12_05650
ERR1913060.3188482__1.3188482	357276__I9QBT7__BSEG_03340
ERR1913060.3188499__1.3188499	28116__A7M0W7__SAMN05444282_11172
ERR1913060.3188534__1.3188534	310298__B3JEE8__BACCOP_00239
ERR1913060.3188591__1.3188591	39496__A5Z5G7__EUBVEN_00947
ERR1913060.3188622__1.3188622	166486__D4KWP5__ROSINTL182_06014
ERR1913060.3188785__1.3188785	357276__A0A076IS46__BACDOR_03265
ERR1913060.3188769__1.3188769	165179__A0A3E5E8M8__DXB80_11580
ERR1913060.3188850__1.3188850	820__A0A174LIN6__HMPREF1072_03144
ERR1913060.3189187__1.3189187	821__I9R3W6__DXC16_12455
ERR1913060.3189271__1.3189271	357276__A0A076IN30__DXD47_09350
ERR1913060.3189363__1.3189363	204516__U6RNF5__HMPREF1534_00381
ERR1913060.3189398__1.3189398	1262948__R7EC21__BN671_01992
ERR1913060.3189434__1.3189434	28118__F9Z9B0__SAMEA44545918_02179
ERR1913060.3189528__1.3189528	649756__D4MUH8__tufA
ERR1913060.3189786__1.3189786	626933__H1DGX0__HMPREF9449_01506
ERR1913060.3189999__1.3189999	626932__G5H7M7__HMPREF9450_00680
ERR1913060.3190166__1.3190166	823__A0A174XJM9__CEQ22_007230
ERR1913060.3190194__1.3190194	1262930__R6AHR4__BN693_00447
ERR1913060.3190235__1.3190235	166486__D4KZ69__ERS852572_01502
ERR1913060.3190338__1.3190338	33025__A0A395JBA6__C8D73_1039
ERR1913060.3190390__1.3190390	418240__A0A174AQ30__ERS852478_00945
ERR1913060.3190365__1.3190365	310298__B3JGJ2__BACCOP_00994
ERR1913060.3190428__1.3190428	2293125__A0A374BUM7__DW917_12980
ERR1913060.3190632__1.3190632	39496__A5Z4B0__EUBVEN_00535
ERR1913060.3190658__1.3190658	410072__A0A173U3R3__COPCOM_01404
ERR1913060.3190805__1.3190805	310298__B3JQL6__BACCOP_04252
ERR1913060.3190848__1.3190848	28118__F9Z9B0__SAMEA44545918_02179
ERR1913060.3191354__1.3191354	28118__F9ZA35__DER54_10915
ERR1913060.3191391__1.3191391	1628085__A0A396QC65__C7386_101113
ERR1913060.3191686__1.3191686	1262930__R5ZVH8__BN693_01324
ERR1913060.3191779__1.3191779	823__A0A174W1A8__panE
ERR1913060.3191963__1.3191963	357276__A0A076IYG1__B5F95_22465
ERR1913060.3191969__1.3191969	165179__A0A174SA26__PREVCOP_05758
ERR1913060.3191937__1.3191937	310298__B3JGJ2__BACCOP_00994
ERR1913060.3192033__1.3192033	165179__D1PCL6__DXB80_13435
ERR1913060.3192396__1.3192396	410072__A0A174K186__ERS852481_00847
ERR1913060.3192555__1.3192555	166486__D4KW03__ERS852572_03114
ERR1913060.3192571__1.3192571	1150298__R7JMX3__ERS852498_00681
ERR1913060.3192658__1.3192658	1262930__R5ZVH8__BN693_01324
ERR1913060.3192684__1.3192684	2293125__A0A374BSW4__DW917_13420
ERR1913060.3192892__1.3192892	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3192926__1.3192926	2293125__A0A374CMK5__DW917_00330
ERR1913060.3193095__1.3193095	1262948__R7EDH6__BN671_00137
ERR1913060.3193382__1.3193382	165179__D1PGU8__PREVCOP_06463
ERR1913060.3193405__1.3193405	544644__GCA_001915615.1_01890
ERR1913060.3193560__1.3193560	166486__D4L2C5__ERS852572_01688
ERR1913060.3193841__1.3193841	360807__A0A0M6WC24__ERS852444_00338
ERR1913060.3193948__1.3193948	2293125__A0A374BUM7__DW917_12980
ERR1913060.3194115__1.3194115	1262992__R5D7H2__BN795_00443
ERR1913060.3194179__1.3194179	165179__D1PGU8__PREVCOP_06463
ERR1913060.3194342__1.3194342	820__A0A174CK74__DXB48_07060
ERR1913060.3194552__1.3194552	853__A0A173XRA8__CGS56_09290
ERR1913060.3194648__1.3194648	33039__D4M0U9__mucD
ERR1913060.3194929__1.3194929	310298__B3JFK4__BACCOP_00654
ERR1913060.3195021__1.3195021	1262930__R5ZWP2__BN693_01542
ERR1913060.3195151__1.3195151	818__A0A396EBF0__ERS852430_00820
ERR1913060.3195167__1.3195167	1735__B7CCF3__EUBIFOR_01880
ERR1913060.3195169__1.3195169	1262924__R7HKP8__BN585_01113
ERR1913060.3195325__1.3195325	823__D0TCC2__HMPREF1075_01590
ERR1913060.3195407__1.3195407	165179__D1PGU8__PREVCOP_06463
ERR1913060.3195484__1.3195484	1150298__R7JXH6__mecR1
ERR1913060.3195593__1.3195593	310298__B3JED9__BACCOP_00230
ERR1913060.3195824__1.3195824	544644__GCA_001915615.1_02237
ERR1913060.3195826__1.3195826	165179__D1PHC0__PREVCOP_06640
ERR1913060.3195852__1.3195852	46503__R6X0L4__DXB61_05325
ERR1913060.3195943__1.3195943	821__A6L0C7__ERS852556_03520
ERR1913060.3195989__1.3195989	1099853__U5CMJ0__NSB1T_01275
ERR1913060.3196122__1.3196122	823__A0A395YY84__DXC05_19515
ERR1913060.3196208__1.3196208	28052__R5HJU0__ERS852451_00148
ERR1913060.3196226__1.3196226	1262948__R7E6S8__BN671_01414
ERR1913060.3196598__1.3196598	357276__I9RAC4__BSEG_00561
ERR1913060.3196605__1.3196605	338188__A0A174ETX3__ERS852397_01955
ERR1913060.3196727__1.3196727	410072__C0BF75__ERS852389_02248
ERR1913060.3196821__1.3196821	1263109__GCA_000438135.1_01595
ERR1913060.3196986__1.3196986	544644__GCA_001915615.1_00028
ERR1913060.3197129__1.3197129	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3197220__1.3197220	1262924__R7HUG0__BN585_00790
ERR1913060.3197262__1.3197262	2293125__A0A374CCM7__DW917_05375
ERR1913060.3197284__1.3197284	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3197330__1.3197330	147206__GCF_000156215.1_01387
ERR1913060.3197373__1.3197373	166486__R6B4E4__sinR_2
ERR1913060.3197356__1.3197356	1262746__R5S265__BN750_01952
ERR1913060.3197442__1.3197442	165179__D1PGU8__PREVCOP_06463
ERR1913060.3197552__1.3197552	2293125__A0A374CMK5__DW917_00330
ERR1913060.3197620__1.3197620	1262992__R5D1X3__BN795_00176
ERR1913060.3197776__1.3197776	371601__A0A0J9FJQ6__HMPREF1074_04066
ERR1913060.3197790__1.3197790	357276__B6VXX7__HMPREF1063_02683
ERR1913060.3197893__1.3197893	1262911__R6GSH8__BN557_00939
ERR1913060.3197918__1.3197918	1735__B7CCE4__EUBIFOR_01871
ERR1913060.3198061__1.3198061	821__R6F3Y1__SAMN04487923_104318
ERR1913060.3198209__1.3198209	1263044__GCA_000433375.1_03399
ERR1913060.3198406__1.3198406	28116__A0A3D2LWY1__ERS852555_01619
ERR1913060.3198502__1.3198502	1150298__A0A174RP87__uppP_1
ERR1913060.3198577__1.3198577	166486__D4KVZ2__cbiT
ERR1913060.3198712__1.3198712	823__A6LEP0__M091_1976
ERR1913060.3198846__1.3198846	1262992__R5D1Y3__BN795_00199
ERR1913060.3198914__1.3198914	1262930__R6AX76__BN693_00292
ERR1913060.3199153__1.3199153	301301__A0A395V714__evgS
ERR1913060.3199185__1.3199185	1262948__R7EGW0__BN671_00708
ERR1913060.3199213__1.3199213	166486__D4KX18__ROSINTL182_07596
ERR1913060.3199427__1.3199427	301301__A0A395VFK0__RHOM_05215
ERR1913060.3199456__1.3199456	28116__R6K4N7__ERS852555_03750
ERR1913060.3199572__1.3199572	853__A0A3E2U7E6__ERS852582_01640
ERR1913060.3199803__1.3199803	218538__C9LR48__GCWU000321_00316
ERR1913060.3199838__1.3199838	1262739__R6M9P7__BN659_01903
ERR1913060.3199850__1.3199850	410072__A0A173S248__ERS852525_02992
ERR1913060.3199902__1.3199902	821__A0A3E4WAR6__DXD64_10735
ERR1913060.3199992__1.3199992	46503__R6Y9P8__evgS_3
ERR1913060.3200077__1.3200077	165179__D1PGU8__PREVCOP_06463
ERR1913060.3200046__1.3200046	2293125__A0A374BUM7__DW917_12980
ERR1913060.3200378__1.3200378	1735__A0A395WAL9__EUBIFOR_01618
ERR1913060.3200432__1.3200432	1262930__R6AQM8__BN693_01323
ERR1913060.3200619__1.3200619	1262744__R6FST0__BN744_00381
ERR1913060.3200664__1.3200664	165179__A0A3E5AER8__DXB80_07075
ERR1913060.3200674__1.3200674	1262930__R6AYA7__BN693_00428
ERR1913060.3200922__1.3200922	1150298__A0A174FXW8__ERS852535_01851
ERR1913060.3201147__1.3201147	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3201198__1.3201198	410072__C0BAS6__ERS852481_01274
ERR1913060.3201291__1.3201291	1262930__R6ADH9__BN693_01876
ERR1913060.3201294__1.3201294	821__I9R3W6__DXC16_12455
ERR1913060.3201348__1.3201348	2293125__A0A374C4C8__DW917_09805
ERR1913060.3201360__1.3201360	218538__C9LQW2__GCWU000321_01944
ERR1913060.3201482__1.3201482	357276__B6VVS0__HMPREF1064_03951
ERR1913060.3201499__1.3201499	1262924__R7HSM4__BN585_00913
ERR1913060.3201529__1.3201529	39491__A0A395ZGE4__ERS852497_01269
ERR1913060.3201553__1.3201553	39491__A0A395ZGE4__ERS852497_01269
ERR1913060.3201673__1.3201673	46503__A7AG53__DD461_14240
ERR1913060.3201713__1.3201713	1965538__A0A1Y4WJ44__B5E43_01185
ERR1913060.3201715__1.3201715	39496__A5Z889__EUBVEN_01929
ERR1913060.3202172__1.3202172	853__A0A3E2V168__FAEPRAM212_00929
ERR1913060.3202459__1.3202459	2293125__A0A374C9I8__DW917_06795
ERR1913060.3202592__1.3202592	818__A0A0P0FR20__BJP75_022685
ERR1913060.3202555__1.3202555	357276__A0A076IXE0__HMPREF1064_04364
ERR1913060.3202558__1.3202558	166486__A0A1Q6SCR5__ROSINTL182_05686
ERR1913060.3202674__1.3202674	165179__A0A3E5DN34__DXC61_07865
ERR1913060.3202713__1.3202713	310298__B3JGJ2__BACCOP_00994
ERR1913060.3202687__1.3202687	165179__D1PHC0__PREVCOP_06640
ERR1913060.3202784__1.3202784	39492__D4MN06__EUBSIR_02672
ERR1913060.3202847__1.3202847	1262930__R6A1N0__BN693_00917
ERR1913060.3203115__1.3203115	28118__R6F0X5__NCTC10826_02952
ERR1913060.3203106__1.3203106	371601__C3QR34__DXD03_22980
ERR1913060.3203126__1.3203126	39488__A0A174JE42__ERS852450_02774
ERR1913060.3203325__1.3203325	28111__E5WYP5__BACEGG_00185
ERR1913060.3203638__1.3203638	357276__A0A0M1W9N4__GV66_05135
ERR1913060.3203844__1.3203844	821__A0A395US34__C5Z04_18975
ERR1913060.3203939__1.3203939	165179__D1PCL6__DXB80_13435
ERR1913060.3204041__1.3204041	544644__GCA_001915615.1_00030
ERR1913060.3204120__1.3204120	371601__F7LYI1__BN891_45470
ERR1913060.3204142__1.3204142	33039__D4M1A7__RTO_02350
ERR1913060.3204280__1.3204280	820__R9HXK9__DXB62_08265
ERR1913060.3204334__1.3204334	818__A0A139K2A0__SAMN02910322_00898
ERR1913060.3204452__1.3204452	28118__F9ZBL4__NCTC10826_02348
ERR1913060.3204434__1.3204434	165179__D1PHM6__DXC61_06700
ERR1913060.3204558__1.3204558	2293125__A0A374C0L7__DW917_11510
ERR1913060.3204674__1.3204674	821__R7P1Q7__M099_2990
ERR1913060.3205308__1.3205308	218538__C9LNQ3__GCWU000321_01176
ERR1913060.3205363__1.3205363	818__A0A3E5GYI4__NCTC10582_00013
ERR1913060.3205551__1.3205551	39488__A0A173RSC6__ERS852450_01530
ERR1913060.3205578__1.3205578	310298__B3JNH3__BACCOP_03486
ERR1913060.3205587__1.3205587	371601__A0A139LNL6__ERS852396_04350
ERR1913060.3205633__1.3205633	823__A0A355XLQ9__DXC05_02185
ERR1913060.3205710__1.3205710	1262930__R6A0F8__BN693_00680
ERR1913060.3205730__1.3205730	2293125__A0A374C9I8__DW917_06795
ERR1913060.3205753__1.3205753	821__A0A397WGD6__M098_0084
ERR1913060.3205787__1.3205787	671267__R9IL60__C802_00379
ERR1913060.3205806__1.3205806	1262746__R5SS80__BN750_02125
ERR1913060.3205917__1.3205917	310298__B3JFK4__BACCOP_00654
ERR1913060.3205954__1.3205954	2293125__A0A374BSW4__DW917_13420
ERR1913060.3206054__1.3206054	487174__K0X7X4__DIT83_09125
ERR1913060.3206085__1.3206085	360807__A0A0M6WIL3__ERS852444_01365
ERR1913060.3206136__1.3206136	310298__B3JQJ5__BACCOP_04231
ERR1913060.3206143__1.3206143	357276__I9QWN0__ABI39_00335
ERR1913060.3206292__1.3206292	357276__A0A076IIL0__EL88_03065
ERR1913060.3206302__1.3206302	28118__F9Z750__Odosp_3044
ERR1913060.3206304__1.3206304	166486__D4KX83__ERS852572_01103
ERR1913060.3206309__1.3206309	360807__C0FYL6__ROSEINA2194_03855
ERR1913060.3206376__1.3206376	1099853__R7DEQ7__NSB1T_12415
ERR1913060.3206457__1.3206457	165179__D1PGU8__PREVCOP_06463
ERR1913060.3206492__1.3206492	165179__A0A3E5AER8__DXB80_07075
ERR1913060.3206474__1.3206474	310298__B3JQJ5__BACCOP_04231
ERR1913060.3206501__1.3206501	2108523__A0A2P2FAG7__LAWASA_3009
ERR1913060.3206583__1.3206583	166486__D4L255__mcp4_5
ERR1913060.3206594__1.3206594	35833__E5Y6S3__HMPREF0179_01886
ERR1913060.3206811__1.3206811	821__A0A3E4WAR6__DXD64_10735
ERR1913060.3206923__1.3206923	88431__A0A174EDE9__yxeP_2
ERR1913060.3206981__1.3206981	33039__D4M6I1__nadB_2
ERR1913060.3207097__1.3207097	310298__B3JI31__BACCOP_01543
ERR1913060.3207488__1.3207488	310298__B3JQJ5__BACCOP_04231
ERR1913060.3208038__1.3208038	40520__A0A174IJ62__DXC87_06795
ERR1913060.3208062__1.3208062	823__A0A073I748__M096_3057
ERR1913060.3208100__1.3208100	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913060.3208180__1.3208180	2293125__A0A374BN09__DW917_16245
ERR1913060.3208288__1.3208288	820__A0A174A6K0__M093_0079
ERR1913060.3208323__1.3208323	384638__B7APR0__BACPEC_00666
ERR1913060.3208474__1.3208474	46503__R6Y9P8__evgS_3
ERR1913060.3208495__1.3208495	820__A0A396EUV1__B5G17_06465
ERR1913060.3208542__1.3208542	166486__D4KVX6__ROSINTL182_06735
ERR1913060.3208549__1.3208549	28118__R6FBG5__B5F93_07375
ERR1913060.3208939__1.3208939	853__A0A2A7A628__CGS57_13755
ERR1913060.3209040__1.3209040	487174__K0X0F6__HMPREF9448_01444
ERR1913060.3209181__1.3209181	1150298__A0A174U8I6__ERS852535_02809
ERR1913060.3209310__1.3209310	487174__R5FN40__HMPREF9448_01366
ERR1913060.3209352__1.3209352	218538__C9LQ77__GCWU000321_01709
ERR1913060.3209527__1.3209527	410072__A0A173XQG6__ERS852574_01620
ERR1913060.3209575__1.3209575	165179__D1PGU8__PREVCOP_06463
ERR1913060.3209657__1.3209657	46506__A0A108TAK3__fepA_3
ERR1913060.3209726__1.3209726	28118__F9ZCN1__B5F99_10605
ERR1913060.3209735__1.3209735	1262930__R6AC77__BN693_01683
ERR1913060.3210167__1.3210167	823__A6LB63__M095_1847
ERR1913060.3210209__1.3210209	410072__A0A174DIZ5__ERS852574_01258
ERR1913060.3210250__1.3210250	357276__I9FU68__HMPREF1063_00557
ERR1913060.3210276__1.3210276	1262992__R5DBE5__BN795_01410
ERR1913060.3210716__1.3210716	28118__R6F891__NCTC10826_02656
ERR1913060.3210800__1.3210800	39488__A0A285PNU6__ERS852578_01621
ERR1913060.3210875__1.3210875	544644__GCA_001915615.1_00028
ERR1913060.3210892__1.3210892	818__A0A3E5HN72__C799_03359
ERR1913060.3210909__1.3210909	33025__A0A395JBU5__C8D73_10423
ERR1913060.3210979__1.3210979	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913060.3210965__1.3210965	487174__K0X2W8__HMPREF9448_02611
ERR1913060.3210999__1.3210999	357276__A0A0M1W6X7__HMPREF1065_03898
ERR1913060.3211177__1.3211177	165179__D1PHD6__DXC61_03380
ERR1913060.3211205__1.3211205	28111__R5JUE8__HMPREF1016_02680
ERR1913060.3211283__1.3211283	1262930__R6A468__BN693_01366
ERR1913060.3211679__1.3211679	2293125__A0A374BUM7__DW917_12980
ERR1913060.3211728__1.3211728	165179__A0A229I3Z6__PREVCOP_03666
ERR1913060.3211733__1.3211733	487174__K0WS78__HMPREF9448_02825
ERR1913060.3211770__1.3211770	821__A0A174T998__DXB82_10860
ERR1913060.3211971__1.3211971	39486__B0G2S6__DXC93_16450
ERR1913060.3212252__1.3212252	820__A0A173YYG4__evgS_3
ERR1913060.3212274__1.3212274	310298__B3JQJ5__BACCOP_04231
ERR1913060.3212336__1.3212336	46503__R6X3F9__DCY29_09585
ERR1913060.3212393__1.3212393	47678__R5U7L8__DXB67_16595
ERR1913060.3212450__1.3212450	301301__A0A395V407__ERS852391_02230
ERR1913060.3212610__1.3212610	1262924__R7HRJ9__BN585_00557
ERR1913060.3212692__1.3212692	821__A0A174NM17__lacZ_6
ERR1913060.3212806__1.3212806	626932__G5H8X3__HMPREF9450_02059
ERR1913060.3212814__1.3212814	487174__K0X353__DIT83_07800
ERR1913060.3212900__1.3212900	357276__B6W1J2__BACDOR_03380
ERR1913060.3213021__1.3213021	410072__A0A174L0Z1__ERS852525_00863
ERR1913060.3213046__1.3213046	74426__nifJ
ERR1913060.3213123__1.3213123	74426__nifJ
ERR1913060.3213205__1.3213205	310298__B3JFI7__BACCOP_00636
ERR1913060.3213336__1.3213336	2293125__A0A374CBD1__DW917_06995
ERR1913060.3213451__1.3213451	166486__D4KVZ4__sleB_3
ERR1913060.3213535__1.3213535	357276__B6W5Q9__HMPREF1063_03125
ERR1913060.3213674__1.3213674	28116__A0A1Y4PHJ3__HMPREF1070_05178
ERR1913060.3213841__1.3213841	360807__C0FYZ7__ERS852444_03522
ERR1913060.3213868__1.3213868	626929__F3PKG7__SAMN05444376_0720
ERR1913060.3213928__1.3213928	165179__A0A174SA26__PREVCOP_05758
ERR1913060.3213992__1.3213992	1535__A7VWP4__CH238_02460
ERR1913060.3214037__1.3214037	2293125__A0A374C9I8__DW917_06795
ERR1913060.3214175__1.3214175	371601__A0A1Y4VA23__SAMN04487924_1246
ERR1913060.3214508__1.3214508	29361__B6FT65__CLONEX_03342
ERR1913060.3214524__1.3214524	166486__D4KZ04__ERS852572_01569
ERR1913060.3214584__1.3214584	487174__K0WUM9__HMPREF9448_02608
ERR1913060.3214595__1.3214595	46503__A7AG59__ERS852463_00349
ERR1913060.3214818__1.3214818	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3214792__1.3214792	818__Q8A112__BT_3859
ERR1913060.3214846__1.3214846	1262930__R6A775__BN693_00822
ERR1913060.3214871__1.3214871	357276__A0A076ISD9__EL88_07480
ERR1913060.3214927__1.3214927	552398__F4XG18__HMPREF0866_02476
ERR1913060.3214931__1.3214931	46503__R6Y837__PARMER_03866
ERR1913060.3214978__1.3214978	1628085__A0A1C6D825__C7386_1061
ERR1913060.3215200__1.3215200	88431__A0A3D0EXY5__ERS852526_00139
ERR1913060.3215492__1.3215492	204516__U6RDD8__HMPREF1534_02559
ERR1913060.3215613__1.3215613	165179__D1PHD6__DXC61_03380
ERR1913060.3215648__1.3215648	1262930__R5ZXL8__BN693_01321
ERR1913060.3215671__1.3215671	166486__D4KPQ7__ROSINTL182_09065
ERR1913060.3216132__1.3216132	310298__B3JQJ5__BACCOP_04231
ERR1913060.3216530__1.3216530	39486__B0G9K3__DXD18_11205
ERR1913060.3216693__1.3216693	823__K6A253__DHP27_13535
ERR1913060.3216820__1.3216820	1262948__R7EGL5__BN671_00676
ERR1913060.3216888__1.3216888	544644__GCA_001915615.1_00057
ERR1913060.3216993__1.3216993	853__A0A174AML0__FPR_08640
ERR1913060.3217005__1.3217005	371601__A0A139LNL6__ERS852396_04350
ERR1913060.3217284__1.3217284	88431__A0A174KC10__ERS852423_00293
ERR1913060.3217343__1.3217343	823__A6L930__DDY96_14995
ERR1913060.3217449__1.3217449	357276__I9R002__HMPREF1064_01826
ERR1913060.3217488__1.3217488	626929__R6L8P6__HMPREF9445_03047
ERR1913060.3217878__1.3217878	2293125__A0A374CMK5__DW917_00330
ERR1913060.3217932__1.3217932	310298__B3JI31__BACCOP_01543
ERR1913060.3217949__1.3217949	649756__L1PU84__ERS852571_01295
ERR1913060.3217996__1.3217996	853__A0A2A7B9I6__DW855_13690
ERR1913060.3218084__1.3218084	1262992__R5CY89__BN795_01227
ERR1913060.3218151__1.3218151	166486__D4KXA6__ROSINTL182_05897
ERR1913060.3218382__1.3218382	818__A0A3E5HPU8__ERS852430_01891
ERR1913060.3218444__1.3218444	165179__D1PHD6__DXC61_03380
ERR1913060.3218512__1.3218512	853__A0A173RZ39__C4N22_01650
ERR1913060.3218523__1.3218523	310298__B3JPR1__BACCOP_03861
ERR1913060.3218606__1.3218606	39488__C0ES56__DXD91_10565
ERR1913060.3218912__1.3218912	1262948__R7E9J4__BN671_00152
ERR1913060.3219065__1.3219065	823__A0A174DZM1__DDY96_10310
ERR1913060.3219076__1.3219076	853__C7H7F8__yccM_1
ERR1913060.3219077__1.3219077	572010__nifJ
ERR1913060.3219098__1.3219098	166486__A0A173T114__ROSINTL182_05085
ERR1913060.3219102__1.3219102	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3219387__1.3219387	357276__A6L053__ABI39_04450
ERR1913060.3219423__1.3219423	823__A0A174PLE5__DXD05_03010
ERR1913060.3219524__1.3219524	1735__B7CC21__EUBIFOR_01746
ERR1913060.3219631__1.3219631	823__A6LER2__ERS852513_00365
ERR1913060.3219633__1.3219633	371601__I9AGU6__CW1_2721
ERR1913060.3219712__1.3219712	1262924__R7HU74__BN585_00690
ERR1913060.3219818__1.3219818	166486__D4KZW9__degS
ERR1913060.3220335__1.3220335	544644__GCA_001915615.1_02238
ERR1913060.3220469__1.3220469	821__A0A3E4WAR6__DXD64_10735
ERR1913060.3220528__1.3220528	39488__R6GBC5__DXD91_06450
ERR1913060.3220603__1.3220603	166486__D4KW49__ROSINTL182_07746
ERR1913060.3220646__1.3220646	1262930__R6AQF3__BN693_01271
ERR1913060.3220794__1.3220794	166486__A0A1Q6S8P7__ROSINTL182_06253
ERR1913060.3220833__1.3220833	218538__C9LPE5__GCWU000321_01424
ERR1913060.3220917__1.3220917	2293125__A0A374BSW4__DW917_13420
ERR1913060.3220886__1.3220886	29361__B6FT65__CLONEX_03342
ERR1913060.3221047__1.3221047	2293125__A0A374C8A8__DW917_07550
ERR1913060.3221067__1.3221067	28052__R7NCD4__ERS852451_00170
ERR1913060.3221145__1.3221145	28116__A7LS06__HMPREF2532_04668
ERR1913060.3221369__1.3221369	1262988__R7N3Y4__BN816_00210
ERR1913060.3221604__1.3221604	28116__R6JAK2__DXD69_23875
ERR1913060.3221640__1.3221640	884684__GCA_002892425.1_01408
ERR1913060.3221721__1.3221721	1262739__R6M9P7__BN659_01903
ERR1913060.3221703__1.3221703	310298__B3JED9__BACCOP_00230
ERR1913060.3221780__1.3221780	853__A0A173YYY4__DWZ04_09420
ERR1913060.3221793__1.3221793	1262930__R6AQF3__BN693_01271
ERR1913060.3222112__1.3222112	39496__A5Z6F8__EUBVEN_01291
ERR1913060.3222164__1.3222164	39490__U2PIQ8__ERS852448_02846
ERR1913060.3222224__1.3222224	1262930__R6AUX8__BN693_00160
ERR1913060.3222308__1.3222308	28118__F9Z5M3__B5F93_14990
ERR1913060.3222285__1.3222285	102148__E7MM98__HMPREF9430_00698
ERR1913060.3222408__1.3222408	487174__K0X109__DDY40_03235
ERR1913060.3222496__1.3222496	544644__GCA_001915615.1_01915
ERR1913060.3222517__1.3222517	371601__I9UPT6__B5E50_12390
ERR1913060.3222616__1.3222616	823__A0A395Z0N9__DHW69_05890
ERR1913060.3222662__1.3222662	46503__K5ZM81__DCY29_16460
ERR1913060.3222670__1.3222670	39486__R6SMK6__DXD82_09730
ERR1913060.3223000__1.3223000	384638__B7AN60__BACPEC_00112
ERR1913060.3223056__1.3223056	821__A0A396F1N0__M099_1553
ERR1913060.3223088__1.3223088	820__A0A3E4WCX3__C801_02709
ERR1913060.3223113__1.3223113	853__A0A3E2V168__FAEPRAM212_00929
ERR1913060.3223360__1.3223360	357276__A0A0M1W4C0__DXD47_07095
ERR1913060.3223364__1.3223364	46503__R6XDP9__ERS852463_01752
ERR1913060.3223562__1.3223562	853__A0A173XRA8__CGS56_09290
ERR1913060.3223754__1.3223754	1735__B7CDA5__EUBIFOR_02186
ERR1913060.3223921__1.3223921	410072__A0A174JVM9__COPCOM_00443
ERR1913060.3223954__1.3223954	310298__B3JQL6__BACCOP_04252
ERR1913060.3223968__1.3223968	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913060.3223945__1.3223945	1262930__R5ZWP2__BN693_01542
ERR1913060.3224023__1.3224023	310298__B3JQJ5__BACCOP_04231
ERR1913060.3224219__1.3224219	1262924__R7HQ14__BN585_00419
ERR1913060.3224523__1.3224523	818__A0A3E5GY25__NCTC13706_02482
ERR1913060.3224593__1.3224593	820__A0A139KJR5__M093_4469
ERR1913060.3224633__1.3224633	823__A0A174VHT1__DHP27_04775
ERR1913060.3224849__1.3224849	820__A0A139KEW8__DXB64_06405
ERR1913060.3224853__1.3224853	310298__B3JQJ5__BACCOP_04231
ERR1913060.3225018__1.3225018	310298__B3JMZ2__BACCOP_03297
ERR1913060.3225064__1.3225064	165179__D1PGU8__PREVCOP_06463
ERR1913060.3225098__1.3225098	165179__A0A174IPI3__CFT61_10940
ERR1913060.3225189__1.3225189	1262930__R5ZWP2__BN693_01542
ERR1913060.3225432__1.3225432	384638__B7AN60__BACPEC_00112
ERR1913060.3225440__1.3225440	33039__A0A174ZHW3__ERS852424_00452
ERR1913060.3225557__1.3225557	384638__B7APR1__BACPEC_00667
ERR1913060.3225692__1.3225692	165179__D1PGU8__PREVCOP_06463
ERR1913060.3225710__1.3225710	818__A0A0P0FWH4__Btheta7330_05099
