study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB17784	SAMEA103958128	ERX1973792	ERR1913215	408170	human gut metagenome	958987	69719912	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913215/ERR1913215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913215/PD-07-11-0-0_14s005968-3-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913215
PRJEB17784	SAMEA103958128	ERX1973793	ERR1913216	408170	human gut metagenome	970180	70204545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913216/ERR1913216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913216/PD-07-11-0-0_14s005968-4-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913216
PRJEB17784	SAMEA103958144	ERX1973794	ERR1913217	408170	human gut metagenome	999038	74248147	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913217/ERR1913217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913217/DC-07-11-0-0_15s013035-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913217
PRJEB17784	SAMEA103958144	ERX1973795	ERR1913218	408170	human gut metagenome	941019	70034615	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913218/ERR1913218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913218/DC-07-11-0-0_15s013035-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913218
PRJEB17784	SAMEA103958144	ERX1973796	ERR1913219	408170	human gut metagenome	915592	68188753	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913219/ERR1913219.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913219/DC-07-11-0-0_15s013035-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913219
PRJEB17784	SAMEA103958144	ERX1973797	ERR1913220	408170	human gut metagenome	920060	68517212	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913220/ERR1913220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913220/DC-07-11-0-0_15s013035-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913220
PRJEB17784	SAMEA103958153	ERX1973798	ERR1913221	408170	human gut metagenome	2720366	246235634	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913221/ERR1913221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913221/DC-03-11-0-0_15s012619-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913221
PRJEB17784	SAMEA103958153	ERX1973799	ERR1913222	408170	human gut metagenome	2501789	226911368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913222/ERR1913222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913222/DC-03-11-0-0_15s012619-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913222
PRJEB17784	SAMEA103958153	ERX1973800	ERR1913223	408170	human gut metagenome	3367821	334882033	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913223/ERR1913223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913223/DC-03-11-0-0_15s012619-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913223
PRJEB17784	SAMEA103958120	ERX1973801	ERR1913224	408170	human gut metagenome	998602	75018032	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913224/ERR1913224.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913224/PD-05-11-0-0_14s005970-1-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913224
PRJEB17784	SAMEA103958120	ERX1973802	ERR1913225	408170	human gut metagenome	1089819	81568122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913225/ERR1913225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913225/PD-05-11-0-0_14s005970-2-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913225
PRJEB17784	SAMEA103958120	ERX1973803	ERR1913226	408170	human gut metagenome	1041292	75447377	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913226/ERR1913226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913226/PD-05-11-0-0_14s005970-3-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913226
PRJEB17784	SAMEA103958120	ERX1973804	ERR1913227	408170	human gut metagenome	1058751	76383638	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913227/ERR1913227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913227/PD-05-11-0-0_14s005970-4-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913227
PRJEB17784	SAMEA103958158	ERX1973805	ERR1913228	408170	human gut metagenome	5717258	507265767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913228/ERR1913228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913228/DC-11-11-0-0_16s000082-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913228
PRJEB17784	SAMEA103958123	ERX1973806	ERR1913229	408170	human gut metagenome	2919743	278851896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913229/ERR1913229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913229/PD-23-11-0-0_15s012398-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913229
PRJEB17784	SAMEA103958123	ERX1973807	ERR1913230	408170	human gut metagenome	2787512	268831372	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913230/ERR1913230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913230/PD-23-11-0-0_15s012398-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913230
PRJEB17784	SAMEA103958123	ERX1973808	ERR1913231	408170	human gut metagenome	3432384	352378563	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913231/ERR1913231.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913231/PD-23-11-0-0_15s012398-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913231
PRJEB17784	SAMEA103958141	ERX1973809	ERR1913232	408170	human gut metagenome	189570	14106050	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913232/ERR1913232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913232/CO-04-11-0-0_15s013031-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913232
PRJEB17784	SAMEA103958141	ERX1973810	ERR1913233	408170	human gut metagenome	177736	13285795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913233/ERR1913233.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913233/CO-04-11-0-0_15s013031-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913233
PRJEB17784	SAMEA103958141	ERX1973811	ERR1913234	408170	human gut metagenome	172452	12891049	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913234/ERR1913234.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913234/CO-04-11-0-0_15s013031-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913234
PRJEB17784	SAMEA103958141	ERX1973812	ERR1913235	408170	human gut metagenome	171093	12780016	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913235/ERR1913235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913235/CO-04-11-0-0_15s013031-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913235
PRJEB17784	SAMEA103958143	ERX1973813	ERR1913236	408170	human gut metagenome	2079721	188677974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913236/ERR1913236.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913236/CO-02-11-0-0_15s012620-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913236
PRJEB17784	SAMEA103958143	ERX1973814	ERR1913237	408170	human gut metagenome	1921085	174774370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913237/ERR1913237.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913237/CO-02-11-0-0_15s012620-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913237
PRJEB17784	SAMEA103958143	ERX1973815	ERR1913238	408170	human gut metagenome	2384068	235066847	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913238/ERR1913238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913238/CO-02-11-0-0_15s012620-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913238
PRJEB17784	SAMEA103958118	ERX1973816	ERR1913239	408170	human gut metagenome	2882683	280277480	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913239/ERR1913239.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913239/PD-37-11-0-0_15s012397-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913239
PRJEB17784	SAMEA103958118	ERX1973817	ERR1913240	408170	human gut metagenome	2838817	278522282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913240/ERR1913240.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913240/PD-37-11-0-0_15s012397-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913240
PRJEB17784	SAMEA103958118	ERX1973818	ERR1913241	408170	human gut metagenome	3334405	346377410	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913241/ERR1913241.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913241/PD-37-11-0-0_15s012397-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913241
PRJEB17784	SAMEA103958132	ERX1973819	ERR1913242	408170	human gut metagenome	898670	69643155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913242/ERR1913242.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913242/PD-08-11-0-0_14s005983-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913242
PRJEB17784	SAMEA103958132	ERX1973820	ERR1913243	408170	human gut metagenome	875531	67852609	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913243/ERR1913243.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913243/PD-08-11-0-0_14s005983-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913243
PRJEB17784	SAMEA103958132	ERX1973821	ERR1913244	408170	human gut metagenome	867541	67373603	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913244/ERR1913244.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913244/PD-08-11-0-0_14s005983-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913244
PRJEB17784	SAMEA103958132	ERX1973822	ERR1913245	408170	human gut metagenome	863106	67114872	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913245/ERR1913245.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913245/PD-08-11-0-0_14s005983-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913245
PRJEB17784	SAMEA103958147	ERX1973823	ERR1913246	408170	human gut metagenome	1857221	159491456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913246/ERR1913246.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913246/DC-09-11-0-0_15s012613-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913246
PRJEB17784	SAMEA103958147	ERX1973824	ERR1913247	408170	human gut metagenome	1826029	157523701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913247/ERR1913247.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913247/DC-09-11-0-0_15s012613-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913247
PRJEB17784	SAMEA103958147	ERX1973825	ERR1913248	408170	human gut metagenome	2160672	198292556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913248/ERR1913248.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913248/DC-09-11-0-0_15s012613-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913248
PRJEB17784	SAMEA103958129	ERX1973826	ERR1913249	408170	human gut metagenome	1566075	135945094	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913249/ERR1913249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913249/PD-25-11-0-0_15s012401-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913249
PRJEB17784	SAMEA103958129	ERX1973827	ERR1913250	408170	human gut metagenome	1586758	139345011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913250/ERR1913250.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913250/PD-25-11-0-0_15s012401-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913250
PRJEB17784	SAMEA103958129	ERX1973828	ERR1913251	408170	human gut metagenome	1923474	182281350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913251/ERR1913251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913251/PD-25-11-0-0_15s012401-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913251
PRJEB17784	SAMEA103958135	ERX1973829	ERR1913252	408170	human gut metagenome	2377277	212399589	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913252/ERR1913252.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913252/CO-01-11-0-0_15s012611-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913252
PRJEB17784	SAMEA103958135	ERX1973830	ERR1913253	408170	human gut metagenome	2175233	194547579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913253/ERR1913253.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913253/CO-01-11-0-0_15s012611-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913253
PRJEB17784	SAMEA103958135	ERX1973831	ERR1913254	408170	human gut metagenome	2659129	255499799	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913254/ERR1913254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913254/CO-01-11-0-0_15s012611-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913254
PRJEB17784	SAMEA103958157	ERX1973832	ERR1913255	408170	human gut metagenome	6680712	613507269	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913255/ERR1913255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913255/CO-13-11-0-0_16s000081-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913255
PRJEB17784	SAMEA103958127	ERX1973833	ERR1913256	408170	human gut metagenome	925555	71118894	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913256/ERR1913256.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913256/PD-02-11-0-0_14s005975-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913256
PRJEB17784	SAMEA103958127	ERX1973834	ERR1913257	408170	human gut metagenome	925555	71118894	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913257/ERR1913257.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913257/PD-02-11-0-0_14s005975-2-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913257
PRJEB17784	SAMEA103958127	ERX1973835	ERR1913258	408170	human gut metagenome	914677	70208962	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913258/ERR1913258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913258/PD-02-11-0-0_14s005975-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913258
PRJEB17784	SAMEA103958127	ERX1973836	ERR1913259	408170	human gut metagenome	884295	68103490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913259/ERR1913259.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913259/PD-02-11-0-0_14s005975-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913259
PRJEB17784	SAMEA103958127	ERX1973837	ERR1913260	408170	human gut metagenome	903215	69517866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913260/ERR1913260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913260/PD-02-11-0-0_14s005975-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913260
PRJEB17784	SAMEA103958111	ERX1973838	ERR1913261	408170	human gut metagenome	1181554	92075348	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913261/ERR1913261.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913261/PD-13-11-0-0_14s005971-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913261
PRJEB17784	SAMEA103958111	ERX1973839	ERR1913262	408170	human gut metagenome	1154252	89908668	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913262/ERR1913262.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913262/PD-13-11-0-0_14s005971-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913262
PRJEB17784	SAMEA103958111	ERX1973840	ERR1913263	408170	human gut metagenome	1009404	79007268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913263/ERR1913263.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913263/PD-13-11-0-0_14s005971-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913263
PRJEB17784	SAMEA103958111	ERX1973841	ERR1913264	408170	human gut metagenome	1127257	87901276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913264/ERR1913264.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913264/PD-13-11-0-0_14s005971-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913264
PRJEB17784	SAMEA103958165	ERX1973842	ERR1913265	408170	human gut metagenome	1904068	181981902	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913265/ERR1913265.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913265/PD-31-11-0-0_15s012609-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913265
PRJEB17784	SAMEA103958165	ERX1973843	ERR1913266	408170	human gut metagenome	1753763	168294051	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913266/ERR1913266.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913266/PD-31-11-0-0_15s012609-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913266
PRJEB17784	SAMEA103958165	ERX1973844	ERR1913267	408170	human gut metagenome	2184735	225364363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913267/ERR1913267.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913267/PD-31-11-0-0_15s012609-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913267
PRJEB17784	SAMEA103958142	ERX1973845	ERR1913268	408170	human gut metagenome	1008401	74726692	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913268/ERR1913268.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913268/CO-05-11-0-0_15s013028-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913268
PRJEB17784	SAMEA103958142	ERX1973846	ERR1913269	408170	human gut metagenome	953307	70970907	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913269/ERR1913269.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913269/CO-05-11-0-0_15s013028-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913269
PRJEB17784	SAMEA103958142	ERX1973847	ERR1913270	408170	human gut metagenome	923686	68772578	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913270/ERR1913270.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913270/CO-05-11-0-0_15s013028-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913270
PRJEB17784	SAMEA103958142	ERX1973848	ERR1913271	408170	human gut metagenome	921091	68491884	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913271/ERR1913271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913271/CO-05-11-0-0_15s013028-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913271
PRJEB17784	SAMEA103958126	ERX1973849	ERR1913272	408170	human gut metagenome	938548	72451803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913272/ERR1913272.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913272/PD-14-11-0-0_14s005984-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913272
PRJEB17784	SAMEA103958126	ERX1973850	ERR1913273	408170	human gut metagenome	920628	71056485	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913273/ERR1913273.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913273/PD-14-11-0-0_14s005984-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913273
PRJEB17784	SAMEA103958126	ERX1973851	ERR1913274	408170	human gut metagenome	900650	69709565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913274/ERR1913274.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913274/PD-14-11-0-0_14s005984-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913274
PRJEB17784	SAMEA103958126	ERX1973852	ERR1913275	408170	human gut metagenome	902014	69811885	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913275/ERR1913275.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913275/PD-14-11-0-0_14s005984-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913275
PRJEB17784	SAMEA103958152	ERX1973853	ERR1913276	408170	human gut metagenome	1016158	74925429	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913276/ERR1913276.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913276/DC-08-11-0-0_15s013029-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913276
PRJEB17784	SAMEA103958152	ERX1973854	ERR1913277	408170	human gut metagenome	981430	73036356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913277/ERR1913277.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913277/DC-08-11-0-0_15s013029-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913277
