ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.2505786__1.2505786	301301__A0A395V5W5__RHOM_01200
ERR1912985.2505796__1.2505796	820__A0A3E4W984__pssA
ERR1912985.2505801__1.2505801	246787__A0A0P0GPH1__HMPREF1062_01913
ERR1912985.2505869__1.2505869	28117__B0MST8__ALIPUT_00310
ERR1912985.2506073__1.2506073	820__A0A3E4QZJ7__C801_01798
ERR1912985.2506155__1.2506155	246787__A0A0P0GF82__HMPREF1062_02163
ERR1912985.2506127__1.2506127	46228__B5CPX5__RUMLAC_01520
ERR1912985.2506129__1.2506129	246787__A0A3D6AXG0__BACCELL_01743
ERR1912985.2506366__1.2506366	301301__A0A174G0R7__RHOM_09270
ERR1912985.2506528__1.2506528	357276__I8WFU9__BACDOR_02006
ERR1912985.2506717__1.2506717	820__A0A3E4VZY4__ERS852554_01211
ERR1912985.2506767__1.2506767	853__A0A2A7B9I6__DW855_13690
ERR1912985.2506936__1.2506936	46506__B0NRL7__arlS
ERR1912985.2507167__1.2507167	706562__GCA_900112995.1_02230
ERR1912985.2507146__1.2507146	301301__A0A395VFD3__ERS852391_02492
ERR1912985.2507233__1.2507233	818__A0A3E5HGB5__ERS852511_02145
ERR1912985.2507343__1.2507343	817__K1FR66__M075_3803
ERR1912985.2507577__1.2507577	818__A0A0N7IAV7__ERS852557_04536
ERR1912985.2507594__1.2507594	46506__B0NT08__BACSTE_02624
ERR1912985.2507718__1.2507718	310297__R5VVK0__BACPLE_02007
ERR1912985.2507787__1.2507787	310297__R5VA64__DXD04_05100
ERR1912985.2507796__1.2507796	820__A7V470__HMPREF1072_02076
ERR1912985.2507900__1.2507900	47678__A5ZHL2__DXB67_12495
ERR1912985.2508185__1.2508185	1263000__R5EGY6__BN466_00973
ERR1912985.2508236__1.2508236	569__A0A1C6Z5C7__ycgG_1
ERR1912985.2508317__1.2508317	310297__B5CU49__DXD04_00310
ERR1912985.2508378__1.2508378	310297__R5VE18__DXD04_14500
ERR1912985.2508462__1.2508462	1318__I1ZPN1__NCTC12854_02060
ERR1912985.2508603__1.2508603	310297__B5D038__BACPLE_02359
ERR1912985.2508686__1.2508686	1262761__R6QNB5__BN606_00915
ERR1912985.2508711__1.2508711	28116__R6JI94__ERS852555_01222
ERR1912985.2508870__1.2508870	1263000__R5EXT3__BN466_02213
ERR1912985.2508926__1.2508926	301301__A0A174C8W8__ERS852391_01378
ERR1912985.2509088__1.2509088	823__A0A355XLH0__fepA_1
ERR1912985.2509198__1.2509198	1304__J7TN17__DDY67_08855
ERR1912985.2509276__1.2509276	301301__A0A395VDE4__ERS852391_00518
ERR1912985.2509279__1.2509279	446660__GCA_003428235.1_00291
ERR1912985.2509588__1.2509588	246787__A0A108T429__BACCELL_00192
ERR1912985.2509719__1.2509719	360807__C0FNY7__ERS852392_01257
ERR1912985.2509735__1.2509735	246787__I8V2S2__BACCELL_02524
ERR1912985.2509745__1.2509745	28116__I9JM49__NCTC11153_01044
ERR1912985.2509784__1.2509784	1262927__R7EY93__BN677_00121
ERR1912985.2509878__1.2509878	310297__R5V814__DXC17_10530
ERR1912985.2510038__1.2510038	310297__R5W5U2__DXC17_08125
ERR1912985.2510087__1.2510087	246787__A0A3D6AQP8__AA416_04153
ERR1912985.2510115__1.2510115	1263000__R5ESM1__BN466_01440
ERR1912985.2510147__1.2510147	820__A7UYX8__DXD40_11635
ERR1912985.2510153__1.2510153	301301__A0A395VAV8__ERS852391_02437
ERR1912985.2510181__1.2510181	246787__A0A0P0GNB7__xyl4
ERR1912985.2510323__1.2510323	46503__A0A3E4ZQ73__ERS852463_01043
ERR1912985.2510408__1.2510408	357276__A0A0K2HNG3__HMPREF1064_03004
ERR1912985.2510352__1.2510352	820__A0A396EWL3__ERS417307_03868
ERR1912985.2510452__1.2510452	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.2510530__1.2510530	246787__R6KBH9__HMPREF1062_04676
ERR1912985.2510618__1.2510618	1262761__R6RXA7__BN606_01380
ERR1912985.2510659__1.2510659	820__A7V092__hldE
ERR1912985.2510706__1.2510706	239935__A0A3F3K985__CXT98_05805
ERR1912985.2510809__1.2510809	39491__A0A173VD97__DXB69_07350
ERR1912985.2510918__1.2510918	46506__R5K3I5__BACSTE_02520
ERR1912985.2511057__1.2511057	371601__D7J3Z9__CW1_1788
ERR1912985.2511229__1.2511229	246787__A0A108T429__BACCELL_00192
ERR1912985.2511275__1.2511275	820__A0A1T4IY71__HMPREF2141_02402
ERR1912985.2511278__1.2511278	301301__A0A395VA65__eutA
ERR1912985.2511290__1.2511290	39491__C4ZCH3__EUR_17560
ERR1912985.2511340__1.2511340	1150298__A0A174DTK6__ERS852498_00510
ERR1912985.2511406__1.2511406	1318__I1ZJ19__tilS
ERR1912985.2511431__1.2511431	246787__A0A3D6AXJ7__BACCELL_02379
ERR1912985.2511450__1.2511450	1263107__GCA_000436995.1_00090
ERR1912985.2511458__1.2511458	329854__R7E733__DXD57_00120
ERR1912985.2511504__1.2511504	46506__A0A108TAK3__fepA_3
ERR1912985.2511595__1.2511595	28117__B0MSQ3__ALIPUT_00347
ERR1912985.2511799__1.2511799	310297__B5D495__DXB87_13420
ERR1912985.2511800__1.2511800	301301__A0A395V6G4__ERS852391_00892
ERR1912985.2511859__1.2511859	1262783__R6D4I1__BN558_02429
ERR1912985.2511896__1.2511896	1550024__G9RYB3__TQ39_01060
ERR1912985.2512061__1.2512061	46503__R6X8R7__PARMER_00141
ERR1912985.2512123__1.2512123	1263006__R6LIU9__BN515_01591
ERR1912985.2512169__1.2512169	246787__A0A0N7IFH2__BcellWH2_02957
ERR1912985.2512271__1.2512271	820__A0A174Q0F0__DXB48_08080
ERR1912985.2512346__1.2512346	46506__A0A108TAK3__fepA_3
ERR1912985.2512638__1.2512638	39491__D6E2U1__EUBREC_3278
ERR1912985.2512691__1.2512691	310297__R5VHY5__DXD04_12265
ERR1912985.2512695__1.2512695	28117__B0MSS1__ALIPUT_00273
ERR1912985.2512916__1.2512916	1263000__R5EF60__BN466_01316
ERR1912985.2513036__1.2513036	246787__A0A3D6AV26__BcellWH2_02579
ERR1912985.2513098__1.2513098	1535__G9RWN9__CH238_11575
ERR1912985.2513105__1.2513105	360807__A0A1Q6TAV1__ROSEINA2194_00431
ERR1912985.2513147__1.2513147	46228__B5CL07__DXD17_04190
ERR1912985.2513181__1.2513181	820__A7V9F9__B5G17_14640
ERR1912985.2513431__1.2513431	46506__B0NPF6__BACSTE_01357
ERR1912985.2513545__1.2513545	1262761__R6QUM5__BN606_02048
ERR1912985.2513736__1.2513736	410072__A0A173R660__ERS852389_00536
ERR1912985.2513889__1.2513889	1263000__R5EKT2__BN466_02168
ERR1912985.2514132__1.2514132	310297__R5VXL9__DXB87_05355
ERR1912985.2514250__1.2514250	1150298__A0A174M5S6__ERS852498_01656
ERR1912985.2514398__1.2514398	1262761__R6RBJ5__BN606_02022
ERR1912985.2514451__1.2514451	1262927__R7EV52__BN677_01072
ERR1912985.2514530__1.2514530	39491__A0A173SH34__EUR_24920
ERR1912985.2514616__1.2514616	820__A7V9F9__B5G17_14640
ERR1912985.2514690__1.2514690	818__C6ILT7__BSIG_2708
ERR1912985.2514871__1.2514871	28117__B0MWP2__ALIPUT_01468
ERR1912985.2514970__1.2514970	818__Q8A2L4__Btheta7330_05011
ERR1912985.2514948__1.2514948	457421__C5ERC0__CBFG_04276
ERR1912985.2514949__1.2514949	820__A0A3E4PYB0__yejM
ERR1912985.2515051__1.2515051	1262927__R7F4H4__BN677_00575
ERR1912985.2515197__1.2515197	410072__A0A174AQ98__COPCOM_03377
ERR1912985.2515293__1.2515293	46506__R6LAK5__SAMN05444283_11231
ERR1912985.2515341__1.2515341	39491__A0A395UYA6__EUBREC_0408
ERR1912985.2515391__1.2515391	1263000__R5EXF8__BN466_01942
ERR1912985.2515526__1.2515526	246787__A0A0P0GM08__BcellWH2_01845
ERR1912985.2515559__1.2515559	820__A0A174VD39__DXD90_12235
ERR1912985.2515687__1.2515687	46506__R6AC22__HMPREF1181_00516
ERR1912985.2515914__1.2515914	823__A0A174LDE8__M096_3277
ERR1912985.2515981__1.2515981	1304__A0A0Y1WH36__STRSA0001_0605
ERR1912985.2515987__1.2515987	1304__A0A0Y1VYX0__DL08_03795
ERR1912985.2515996__1.2515996	1263109__GCA_000438135.1_00047
ERR1912985.2516014__1.2516014	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1912985.2516068__1.2516068	310297__B5D2Y3__DXD04_12405
ERR1912985.2516167__1.2516167	46506__B0NP81__SAMN05444283_10688
ERR1912985.2516303__1.2516303	1263006__R6LVW5__BN515_01964
ERR1912985.2516436__1.2516436	246787__A0A3D6AV26__BcellWH2_02579
ERR1912985.2516442__1.2516442	820__A7V8C2__ERS852554_01338
ERR1912985.2516529__1.2516529	310297__B5CZW4__BACPLE_02283
ERR1912985.2516565__1.2516565	1263006__R6LU28__BN515_01365
ERR1912985.2516697__1.2516697	569__A0A097R0W8__NCTC8535_01554
ERR1912985.2516765__1.2516765	39485__C4Z0G6__spoIVB
ERR1912985.2516882__1.2516882	1318__I1ZPP5__HMPREF1195_01825
ERR1912985.2516932__1.2516932	328814__GCA_004558275.1_00236
ERR1912985.2517319__1.2517319	28117__B0MXI8__BHV66_08505
ERR1912985.2517321__1.2517321	46506__R6ALX0__HMPREF1181_01042
ERR1912985.2517419__1.2517419	820__A0A173WUD7__DXB48_08055
ERR1912985.2517423__1.2517423	39491__A0A395V1T9__DXD13_03310
ERR1912985.2517443__1.2517443	46506__B0NRJ1__DXC41_14065
ERR1912985.2517555__1.2517555	310297__B5CV97__DXD04_03850
ERR1912985.2517599__1.2517599	28117__B0MXI8__BHV66_08505
ERR1912985.2517703__1.2517703	1262927__R7EV83__BN677_00065
ERR1912985.2517805__1.2517805	239935__R6JD78__CXU05_09250
ERR1912985.2517806__1.2517806	328814__GCA_004558275.1_01620
ERR1912985.2517844__1.2517844	246787__A0A3D6AQP8__AA416_04153
ERR1912985.2517923__1.2517923	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.2517955__1.2517955	246787__A0A3D6AXG0__BACCELL_01743
ERR1912985.2518173__1.2518173	357276__I9FRW5__B5F95_21685
ERR1912985.2518216__1.2518216	853__D4KAK8__C4N21_13380
ERR1912985.2518384__1.2518384	1262986__R6AUH5__BN492_00246
ERR1912985.2518500__1.2518500	1263109__GCA_000438135.1_01403
ERR1912985.2518581__1.2518581	246787__R6KCH8__csbC
ERR1912985.2518611__1.2518611	360807__C0FRZ9__RIL183_20711
ERR1912985.2518712__1.2518712	853__A0A2A7B9I6__DW855_13690
ERR1912985.2518897__1.2518897	1262761__R6QJJ2__BN606_00358
ERR1912985.2518935__1.2518935	239935__A0A2N8I7W6__CXT90_04245
ERR1912985.2519019__1.2519019	28117__B0MXG8__ALIPUT_01814
ERR1912985.2519029__1.2519029	1262886__R6Q800__BN563_00921
ERR1912985.2519007__1.2519007	817__A0A380YUM5__M086_0682
ERR1912985.2519062__1.2519062	328814__GCA_004558275.1_00998
ERR1912985.2519342__1.2519342	156456__G9YIG0__HMPREF0080_01452
ERR1912985.2519694__1.2519694	328813__A0A1Y3QUP2__B5G41_06690
ERR1912985.2519678__1.2519678	818__A0A0N7IAB5__SAMN05216253_10880
ERR1912985.2519704__1.2519704	821__A0A174NM17__lacZ_6
ERR1912985.2519789__1.2519789	820__A7V470__HMPREF1072_02076
ERR1912985.2519971__1.2519971	246787__A0A3D6B0I1__BcellWH2_03253
ERR1912985.2519974__1.2519974	39491__D4JMW8__ERS852497_01971
ERR1912985.2519984__1.2519984	1739491__J1DK07__HMPREF2987_07410
ERR1912985.2519987__1.2519987	853__D4JY61__C4N21_10560
ERR1912985.2520003__1.2520003	847__C3XCV4__OFBG_02058
ERR1912985.2520284__1.2520284	1262927__R7EY93__BN677_00121
ERR1912985.2520330__1.2520330	28116__A0A3D2LPA1__CUY_3388
ERR1912985.2520363__1.2520363	47678__R5U325__HMPREF1061_03209
ERR1912985.2520528__1.2520528	853__A0A173XRA8__CGS56_09290
ERR1912985.2520533__1.2520533	310298__B3JQJ5__BACCOP_04231
ERR1912985.2520593__1.2520593	46503__R6X6L7__HMPREF1060_00291
ERR1912985.2520604__1.2520604	357276__I9F327__DXD47_22495
ERR1912985.2520636__1.2520636	290054__A0A1T4NGJ6__SAMN02745114_01599
ERR1912985.2520667__1.2520667	357276__C3RA36__HMPREF1065_03270
ERR1912985.2520803__1.2520803	1263109__GCA_000438135.1_01130
ERR1912985.2520790__1.2520790	28117__R7JMT0__BHV66_05875
ERR1912985.2520939__1.2520939	46506__R6LDN0__HMPREF1181_03103
ERR1912985.2521144__1.2521144	46506__B0NPF6__BACSTE_01357
ERR1912985.2521155__1.2521155	310297__R5VHY5__DXD04_12265
ERR1912985.2521218__1.2521218	246787__A0A3D6B0I1__BcellWH2_03253
ERR1912985.2521237__1.2521237	46228__V8CCB0__HMPREF1202_00792
ERR1912985.2521243__1.2521243	410072__A0A173XQG6__ERS852574_01620
ERR1912985.2521399__1.2521399	1263006__R6M2H0__BN515_00628
ERR1912985.2521429__1.2521429	28117__B0MXX2__ALIPUT_01984
ERR1912985.2521383__1.2521383	329854__R7E733__DXD57_00120
ERR1912985.2521411__1.2521411	818__A0A139KDV3__HMPREF2534_02467
ERR1912985.2521476__1.2521476	1308__A0A2S4DZ34__DID82_04655
ERR1912985.2521585__1.2521585	458033__GCA_001482755.1_02203
ERR1912985.2521948__1.2521948	46506__B0NUC8__DXC34_03410
ERR1912985.2522027__1.2522027	310297__B5D370__DXC17_06570
ERR1912985.2522376__1.2522376	246787__A0A3D6AV26__BcellWH2_02579
ERR1912985.2522390__1.2522390	47678__A5ZF31__DXB67_11050
ERR1912985.2522345__1.2522345	2108523__A0A2P2F314__LAWASA_362
ERR1912985.2522541__1.2522541	310297__B5D009__DXB87_08940
ERR1912985.2522543__1.2522543	310297__R5VT57__BACPLE_00602
ERR1912985.2522564__1.2522564	1262992__R5CXM7__BN795_01016
ERR1912985.2522841__1.2522841	310297__B5CXJ7__DXB87_06645
ERR1912985.2522904__1.2522904	820__A0A174QLF0__SAMN05444418_109151
ERR1912985.2522994__1.2522994	1160721__W0U3I6__RBI_I00579
ERR1912985.2523012__1.2523012	246787__R6LCC2__BACCELL_00607
ERR1912985.2523059__1.2523059	46506__S3YU07__AA415_02597
ERR1912985.2523136__1.2523136	818__A0A3E5HEU1__NCTC10582_02468
ERR1912985.2523514__1.2523514	818__A0A1H7L4U6__BSIG_3287
ERR1912985.2523515__1.2523515	46503__R6X275__DD461_10840
ERR1912985.2523540__1.2523540	28117__B0MY40__BHV66_05170
ERR1912985.2523678__1.2523678	246787__A0A0P0GPP9__BACCELL_01902
ERR1912985.2523807__1.2523807	820__A0A396EUU8__luxQ_3
ERR1912985.2523864__1.2523864	310297__B5CUZ5__BACPLE_00521
ERR1912985.2524079__1.2524079	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.2524147__1.2524147	239935__A0A139TQT9__Amuc_1197
ERR1912985.2524212__1.2524212	1304__F8LL79__CYK22_09535
ERR1912985.2524404__1.2524404	246787__A0A0P0FV02__AA416_03728
ERR1912985.2524472__1.2524472	820__A0A174LJB2__HMPREF1072_04112
ERR1912985.2524477__1.2524477	310298__B3JII2__BACCOP_01694
ERR1912985.2524522__1.2524522	820__A0A3E4RU03__M093_0563
ERR1912985.2524567__1.2524567	39486__B0G472__DXD50_08450
ERR1912985.2524637__1.2524637	246787__A0A0P0GIS1__BcellWH2_02680
ERR1912985.2524645__1.2524645	357276__B6VYT9__HMPREF1063_05030
ERR1912985.2524762__1.2524762	820__A0A174NUS8__DXC80_12885
ERR1912985.2524779__1.2524779	28117__R7JN92__BHV66_00550
ERR1912985.2524933__1.2524933	820__A0A174CK74__DXB48_07060
ERR1912985.2525197__1.2525197	310297__B5CWI6__DXB87_12520
ERR1912985.2525347__1.2525347	1262886__R6QP39__BN563_00737
ERR1912985.2525411__1.2525411	246787__A0A3D6AQP8__AA416_04153
ERR1912985.2525384__1.2525384	246787__A0A3D6AXJ7__BACCELL_02379
ERR1912985.2525477__1.2525477	310297__R5VXL9__DXB87_05355
ERR1912985.2525483__1.2525483	239935__A0A2N8J1K0__CXT97_05765
ERR1912985.2525554__1.2525554	1304__F8LKN2__CYK22_02495
ERR1912985.2525654__1.2525654	28117__B0MTV0__BHV66_06395
ERR1912985.2525744__1.2525744	301301__A0A395V948__rsgA_2
ERR1912985.2525861__1.2525861	39491__C4ZHS4__EUR_24420
ERR1912985.2525952__1.2525952	1304__F8LL78__A6J87_06705
ERR1912985.2525988__1.2525988	28117__B0MTS2__ALIPUT_00159
ERR1912985.2525997__1.2525997	1263006__R6MPG9__BN515_01866
ERR1912985.2526034__1.2526034	106588__A6NUL8__BACCAP_01900
ERR1912985.2526087__1.2526087	33039__D4M4W3__RTO_17030
ERR1912985.2526311__1.2526311	853__A0A173YYY4__DWZ04_09420
ERR1912985.2526337__1.2526337	46503__A7AH78__DD461_04085
ERR1912985.2526376__1.2526376	46503__R6WPS1__lepB
ERR1912985.2526438__1.2526438	1535__A7VS87__CLOLEP_01425
ERR1912985.2526802__1.2526802	820__A0A139K8N1__ERS852554_00951
ERR1912985.2526821__1.2526821	1262886__R6QAT8__BN563_00993
ERR1912985.2526824__1.2526824	410072__A0A174J5N8__sbcC
ERR1912985.2526836__1.2526836	357276__A0A076IN21__BSEG_03078
ERR1912985.2526870__1.2526870	820__A0A139K4W5__HMPREF2141_02394
ERR1912985.2526890__1.2526890	1263006__R6M2H0__BN515_00628
ERR1912985.2526906__1.2526906	1776045__A0A0U5J7K7__BN3456_00132
ERR1912985.2526984__1.2526984	820__A0A139K4W5__HMPREF2141_02394
ERR1912985.2526929__1.2526929	820__A0A3E4FZM1__adaA_2
ERR1912985.2526934__1.2526934	1262761__R6RMH1__BN606_00005
ERR1912985.2526935__1.2526935	410072__A0A3E4GPS4__tagA
ERR1912985.2527018__1.2527018	820__A0A374Q4X1__HMPREF2141_02370
ERR1912985.2527158__1.2527158	820__A0A174CK74__DXB48_07060
ERR1912985.2527187__1.2527187	301301__A0A173YZL6__RHOM_00815
ERR1912985.2527248__1.2527248	1628085__A0A3E2XZW0__C7386_101386
ERR1912985.2527312__1.2527312	246787__A0A0N7IFC5__HMPREF1062_01960
ERR1912985.2527377__1.2527377	328814__GCA_004558275.1_00236
ERR1912985.2527425__1.2527425	239935__R6K0V8__CXT94_02055
ERR1912985.2527443__1.2527443	246787__A0A0P0FV02__AA416_03728
ERR1912985.2527457__1.2527457	310297__B5CZW4__BACPLE_02283
ERR1912985.2527521__1.2527521	1160721__W0U3I6__RBI_I00579
ERR1912985.2527532__1.2527532	246787__A0A0P0GCR8__xynD_3
ERR1912985.2527540__1.2527540	1262886__R6QP39__BN563_00737
ERR1912985.2527541__1.2527541	246787__R6LGB3__BcellWH2_02361
ERR1912985.2527570__1.2527570	82983__A0A1B7KER4__DSM2777_03190
ERR1912985.2527589__1.2527589	820__A0A3E4VXP2__yesR
ERR1912985.2527564__1.2527564	1897011__A0A1Q6RF49__BHW41_03110
ERR1912985.2527657__1.2527657	552398__F4XCR9__HMPREF0866_01636
ERR1912985.2527706__1.2527706	1263109__GCA_000438135.1_01227
ERR1912985.2527719__1.2527719	820__A0A174Q0F0__DXB48_08080
ERR1912985.2527821__1.2527821	853__A0A3E2U7E6__ERS852582_01640
ERR1912985.2527990__1.2527990	820__A0A3E4VZT7__DXB48_16145
ERR1912985.2528201__1.2528201	46124__C8NII6__HMPREF0444_1731
ERR1912985.2528191__1.2528191	246787__R6LCL3__AA416_03522
ERR1912985.2528290__1.2528290	301301__A0A395VDW7__RHOM_05405
ERR1912985.2528335__1.2528335	544645__A0A3E4TA59__DXC42_07760
ERR1912985.2528367__1.2528367	1304__F8LKH9__SSALIVM18_07426
ERR1912985.2528463__1.2528463	357276__I8VQA2__HMPREF1065_04183
ERR1912985.2528468__1.2528468	820__A0A174M9V5__M093_0237
ERR1912985.2528489__1.2528489	310297__B5CZW4__BACPLE_02283
ERR1912985.2528504__1.2528504	1262783__R6CRH8__BN558_01789
ERR1912985.2528979__1.2528979	310297__B5CXG9__DXB87_06535
ERR1912985.2528985__1.2528985	46506__B0NRL4__HMPREF1181_00205
ERR1912985.2529166__1.2529166	39491__C4Z9J5__DXB69_02495
ERR1912985.2529273__1.2529273	1263000__R5ES99__BN466_01121
ERR1912985.2529329__1.2529329	360807__A0A0M6WHB7__ERS852444_00092
ERR1912985.2529464__1.2529464	569__A0A377PQM8__PU01_17990
ERR1912985.2529567__1.2529567	1263109__GCA_000438135.1_00266
ERR1912985.2529611__1.2529611	1263000__R5EJ27__BN466_01916
ERR1912985.2529710__1.2529710	820__A0A173WZS4__DXD90_10250
ERR1912985.2529953__1.2529953	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1912985.2529974__1.2529974	46506__B0NRL5__DXC34_10445
ERR1912985.2530077__1.2530077	853__A0A2A7B1Y7__C7K05_11930
ERR1912985.2530113__1.2530113	1160721__R6U5L6__RBI_I01802
ERR1912985.2530167__1.2530167	818__Q8A3A6__Btheta7330_00071
ERR1912985.2530351__1.2530351	1263107__GCA_000436995.1_00143
ERR1912985.2530394__1.2530394	671267__R9HYS1__C802_04097
ERR1912985.2530597__1.2530597	820__R9I2U8__DXC68_09590
ERR1912985.2530667__1.2530667	1262886__R6QJF6__BN563_01169
ERR1912985.2530719__1.2530719	246787__I8V2S2__BACCELL_02524
ERR1912985.2530803__1.2530803	33025__A0A395JBV3__C8D73_10433
ERR1912985.2530883__1.2530883	1262989__R6Y0N3__BN815_01196
ERR1912985.2530887__1.2530887	1262886__R6QNU9__BN563_00617
ERR1912985.2530910__1.2530910	357276__I9QPN3__EL88_09245
ERR1912985.2530967__1.2530967	357276__A0A076INK2__BSEG_04225
ERR1912985.2531024__1.2531024	328814__GCA_004558275.1_00073
ERR1912985.2531237__1.2531237	820__A0A174CG08__DXB62_13215
ERR1912985.2531255__1.2531255	1628085__A0A2U1BCR5__C7386_10796
ERR1912985.2531276__1.2531276	46506__B0NMY5__AA415_00377
ERR1912985.2531425__1.2531425	1262927__R7F051__BN677_01539
ERR1912985.2531505__1.2531505	487174__K0XG81__HMPREF9448_02274
ERR1912985.2531513__1.2531513	1263000__R5EU91__BN466_01432
ERR1912985.2531576__1.2531576	40520__R7D2W9__DXB81_15890
ERR1912985.2531597__1.2531597	39491__A0A396FRK0__ERS852417_00541
ERR1912985.2531643__1.2531643	246787__R6LGA6__tmoS_11
ERR1912985.2531839__1.2531839	1262986__R6A5C9__BN492_01682
ERR1912985.2531908__1.2531908	1262886__R6QBD4__BN563_01170
ERR1912985.2532022__1.2532022	310297__B5D3X3__DXB87_14935
ERR1912985.2532168__1.2532168	820__R7E9Z4__DXC68_06065
ERR1912985.2532201__1.2532201	821__E5UY21__C800_02204
ERR1912985.2532241__1.2532241	310297__R5VHY5__DXD04_12265
ERR1912985.2532216__1.2532216	1262886__R6QS75__BN563_01599
ERR1912985.2532227__1.2532227	1099853__G9S4S4__NSB1T_09140
ERR1912985.2532276__1.2532276	28117__B0N007__BHV66_10275
ERR1912985.2532256__1.2532256	28117__R7JPX7__BHV66_00900
ERR1912985.2532290__1.2532290	1263109__GCA_000438135.1_00332
ERR1912985.2532297__1.2532297	39488__A0A174DGL6__EUBHAL_03262
ERR1912985.2532300__1.2532300	1263107__GCA_000436995.1_00255
ERR1912985.2532327__1.2532327	1263006__R6LUX0__BN515_01610
ERR1912985.2532406__1.2532406	33025__A0A395JEW1__C8D73_101668
ERR1912985.2532420__1.2532420	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.2532622__1.2532622	47678__A5ZHL2__DXB67_12495
ERR1912985.2532681__1.2532681	46506__R6AEP1__HMPREF1181_01415
ERR1912985.2532782__1.2532782	39492__D4JTI2__ERS852540_00694
ERR1912985.2532796__1.2532796	246787__A0A108T1Y3__fepA_8
ERR1912985.2532801__1.2532801	820__A0A139JRH8__HMPREF2141_04326
ERR1912985.2532837__1.2532837	47678__R5U3L4__C5Z00_12600
ERR1912985.2532884__1.2532884	1628085__A0A2U1BFW2__C7386_10288
ERR1912985.2532953__1.2532953	1262986__R5ZVR7__BN492_01484
ERR1912985.2532962__1.2532962	46506__S3YBS6__AA415_01011
ERR1912985.2533010__1.2533010	33025__A0A395J911__C8D73_1145
ERR1912985.2533054__1.2533054	214851__D1PN40__SUBVAR_05755
ERR1912985.2533357__1.2533357	310297__B5D370__DXC17_06570
ERR1912985.2533481__1.2533481	28117__R7JLL3__ALIPUT_02219
ERR1912985.2533488__1.2533488	1263109__GCA_000438135.1_00186
ERR1912985.2533509__1.2533509	357276__A0A0K2HJA6__DXD47_07320
ERR1912985.2533550__1.2533550	1262927__R7EW33__BN677_01078
ERR1912985.2533694__1.2533694	46228__B5CPY3__DXD17_03535
ERR1912985.2533773__1.2533773	46506__B0NLK0__AA415_02543
ERR1912985.2533842__1.2533842	246787__A0A0P0GCR8__xynD_3
ERR1912985.2533899__1.2533899	1150298__A0A174L6T3__cobD
ERR1912985.2533909__1.2533909	357276__I9G0T7__BACDOR_04266
ERR1912985.2533958__1.2533958	28116__C3QVY2__SAMN05444282_12234
ERR1912985.2534138__1.2534138	116085__D4J8E0__DW747_09165
ERR1912985.2534171__1.2534171	2292352__A0A374URH1__DXC23_03540
ERR1912985.2534236__1.2534236	166486__D4L273__ERS852572_01638
ERR1912985.2534257__1.2534257	310297__B5CZ21__DXB87_00235
ERR1912985.2534289__1.2534289	239935__A0A2N8HQR1__Amuc_0287
ERR1912985.2534371__1.2534371	552398__F4XCQ4__HMPREF0866_01621
ERR1912985.2534425__1.2534425	821__A0A174NM17__lacZ_6
ERR1912985.2534501__1.2534501	53345__A0A2S7MFC4__OMS_00298
ERR1912985.2534539__1.2534539	28117__B0MWC6__BHV66_00965
ERR1912985.2534571__1.2534571	246787__R6KBH9__HMPREF1062_04676
ERR1912985.2534707__1.2534707	1304__A0A1V0GJ60__Ssal_01637
ERR1912985.2534753__1.2534753	1262927__R7F070__BN677_00338
ERR1912985.2534790__1.2534790	820__A0A3E4VZT7__DXB48_16145
ERR1912985.2534834__1.2534834	310297__B5CUD7__BHV76_11070
ERR1912985.2534882__1.2534882	46503__R6Y9P8__evgS_3
ERR1912985.2534900__1.2534900	246787__A0A0N7IFH2__BcellWH2_02957
ERR1912985.2535052__1.2535052	46506__A0A108TDB0__DXC34_12240
ERR1912985.2535146__1.2535146	46506__B0NMY5__AA415_00377
