ERR1913147.60__1.60	28117__B0MTV5__BHV66_06415
ERR1913147.435630__1.435630	39485__C4Z1Y9__EUBELI_00143
ERR1913147.435666__1.435666	40520__A0A395XAI7__DXB81_16005
ERR1913147.435860__1.435860	46503__R6WTN6__PARMER_00136
ERR1913147.435872__1.435872	239935__A0A3F3K9J9__DEF40_00940
ERR1913147.435932__1.435932	853__A0A3E2V168__FAEPRAM212_00929
ERR1913147.435969__1.435969	823__D7ILK2__ERS852380_00031
ERR1913147.436021__1.436021	28116__A0A1G8P076__AA414_01051
ERR1913147.436099__1.436099	239935__A0A139TQT9__Amuc_1197
ERR1913147.436158__1.436158	239935__R7E524__CXT91_06180
ERR1913147.436167__1.436167	745368__A0A1T4Y6I3__SAMN02745178_02753
ERR1913147.436309__1.436309	28116__A0A1Y4Q119__DXD69_10975
ERR1913147.436311__1.436311	28118__F9ZAE1__DF785_04930
ERR1913147.436337__1.436337	556259__I0PXW0__BSGG_5187
ERR1913147.436373__1.436373	384639__GCA_003096855.1_01613
ERR1913147.436536__1.436536	166486__C7GAX1__ERS852572_03188
ERR1913147.436556__1.436556	239935__R6JAS2__CXU02_10725
ERR1913147.436745__1.436745	2292352__A0A374URH1__DXC23_03540
ERR1913147.436813__1.436813	301302__R5VFU2__xynA1
ERR1913147.436900__1.436900	1660__A0A2I1HZX1__CYJ22_06270
ERR1913147.437036__1.437036	239935__A0A139TPD4__CXT86_06450
ERR1913147.437090__1.437090	1680__A0A087DLC6__C8077_00815
ERR1913147.437095__1.437095	46503__R6X6Y7__ERS852463_01453
ERR1913147.437190__1.437190	1680__A0A087DLC6__C8077_00815
ERR1913147.437191__1.437191	820__A7VAR9__ERS852421_00197
ERR1913147.437233__1.437233	239935__A0A139TPD4__CXT86_06450
ERR1913147.437250__1.437250	39496__A5Z4B0__EUBVEN_00535
ERR1913147.437345__1.437345	239935__A0A2N8J2P6__ADH72_06730
ERR1913147.437430__1.437430	239935__A0A2N8HHY4__DEF40_10850
ERR1913147.437577__1.437577	216816__R5MZK3__DPC6320_1630
ERR1913147.437621__1.437621	2292352__A0A374UQJ9__DXC23_03560
ERR1913147.437643__1.437643	410072__C0B9X3__ERS852481_01672
ERR1913147.437842__1.437842	239935__A0A2N8IVT6__CXU13_08520
ERR1913147.437956__1.437956	28116__A7LS06__HMPREF2532_04668
ERR1913147.437980__1.437980	239935__A0A2N8HTZ8__CXU09_01270
ERR1913147.438025__1.438025	239935__A0A2N8HUU6__CXT90_06150
ERR1913147.438187__1.438187	39496__A5Z889__EUBVEN_01929
ERR1913147.438493__1.438493	28052__R7NDB2__ERS852451_01735
ERR1913147.438593__1.438593	387661__K5ZS68__PRABACTJOHN_02984
ERR1913147.438615__1.438615	214856__A0A173XU24__ERS852559_00240
ERR1913147.438660__1.438660	1150298__A0A174APS6__kinA
ERR1913147.438769__1.438769	1263107__GCA_000436995.1_00244
ERR1913147.438927__1.438927	40520__A0A3E5A422__RUMOBE_00654
ERR1913147.438972__1.438972	46503__R6Y901__HMPREF1060_01754
ERR1913147.439252__1.439252	40520__A0A395X4V2__C4886_02700
ERR1913147.439314__1.439314	239935__A0A139TMZ5__CXU00_03150
ERR1913147.439383__1.439383	239935__A0A139TPU7__CXT91_06575
ERR1913147.439579__1.439579	239935__A0A2N8IIB9__CXU04_01970
ERR1913147.439595__1.439595	61171__B9Y5T9__HOLDEFILI_01171
ERR1913147.439686__1.439686	820__A0A174FUG6__DXC91_11265
ERR1913147.439849__1.439849	46503__R6X8Q3__fepA_2
ERR1913147.439869__1.439869	39488__A0A285PT25__EUBHAL_01908
ERR1913147.440028__1.440028	1150298__A0A174RP87__uppP_1
ERR1913147.440214__1.440214	301302__R5VGE0__ERS852420_00121
ERR1913147.440368__1.440368	214856__A0A174Z9Y8__ERS852559_00247
ERR1913147.440371__1.440371	239935__A0A139TQT9__Amuc_1197
ERR1913147.440427__1.440427	46503__R6WUT7__NCTC13052_01657
ERR1913147.440558__1.440558	2292352__A0A374UQ84__DXC23_03855
ERR1913147.440619__1.440619	88431__R7FUI2__ERS852423_02700
ERR1913147.440593__1.440593	239935__R7DVL7__CXT93_01180
ERR1913147.440885__1.440885	671267__R9IL60__C802_00379
ERR1913147.440968__1.440968	820__A0A3E4VZT7__DXB48_16145
ERR1913147.441005__1.441005	239935__A0A2N8IF99__lpdA
ERR1913147.441046__1.441046	214856__A0A173YDP1__ERS852559_00120
ERR1913147.441064__1.441064	40520__A0A174QAE1__DXB81_16880
ERR1913147.441132__1.441132	40520__R7D7W1__DXB81_08070
ERR1913147.441189__1.441189	1160721__W0U309__BHW50_02320
ERR1913147.441441__1.441441	28118__F9Z9Z6__DHW44_15190
ERR1913147.441550__1.441550	39488__A0A285PMW6__ERS852450_00808
ERR1913147.441552__1.441552	371601__I9UUB0__SAMN04487924_11836
ERR1913147.441622__1.441622	28116__R6JAK2__DXD69_23875
ERR1913147.441677__1.441677	2292352__A0A374UL63__DXC23_08410
ERR1913147.441736__1.441736	239935__A0A2N8HUU6__CXT90_06150
ERR1913147.441853__1.441853	239935__A0A2N8IEP3__CXT84_03735
ERR1913147.441924__1.441924	239935__A0A139TVJ4__CXT86_02020
ERR1913147.441939__1.441939	28116__R6DIL2__DXD69_10970
ERR1913147.442142__1.442142	1099853__U5C500__NSB1T_05700
ERR1913147.442186__1.442186	239935__A0A2N8HT68__ADH72_00510
ERR1913147.442359__1.442359	823__D7IT19__DHP27_03495
ERR1913147.442399__1.442399	39485__A0A175A273__plsX_2
ERR1913147.442462__1.442462	371601__I9UUB0__SAMN04487924_11836
ERR1913147.442463__1.442463	371601__I9UUB0__SAMN04487924_11836
ERR1913147.442506__1.442506	28117__B0MXW9__ALIPUT_01981
ERR1913147.442539__1.442539	28116__A7LS06__HMPREF2532_04668
ERR1913147.442607__1.442607	1262945__R6YZY9__BN600_00542
ERR1913147.442724__1.442724	239935__A0A2N8ITW6__CXT91_06265
ERR1913147.442762__1.442762	410072__A0A3E4GT65__ERS852574_02325
ERR1913147.442772__1.442772	820__A0A374Q854__HMPREF1073_03281
ERR1913147.442787__1.442787	239935__A0A2N8HCF5__CXU15_05660
ERR1913147.442961__1.442961	239935__A0A2N8HM32__CXT85_08075
ERR1913147.442990__1.442990	28116__F7L4X5__M089_2857
ERR1913147.443091__1.443091	28116__I9ST00__M088_5588
ERR1913147.443127__1.443127	2292352__A0A374URH1__DXC23_03540
ERR1913147.443182__1.443182	820__A0A139KA34__B5G17_05520
ERR1913147.443155__1.443155	239935__A0A2N8IKW7__pstA
ERR1913147.443268__1.443268	410072__C0B8P8__ERS852525_00683
ERR1913147.443366__1.443366	39491__A0A395V297__EUR_01010
ERR1913147.443385__1.443385	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1913147.443515__1.443515	239935__A0A139TPD4__CXT86_06450
ERR1913147.443751__1.443751	214856__A0A173WIP5__ERS852447_00168
ERR1913147.443920__1.443920	214856__I3YMN6__Alfi_1938
ERR1913147.444061__1.444061	239935__A0A2N8HT18__CXT93_06135
ERR1913147.444092__1.444092	1263044__GCA_000433375.1_03282
ERR1913147.444133__1.444133	216816__A0A0A6VPB9__B624_1780
ERR1913147.444383__1.444383	39496__A5ZAC3__EUBVEN_02670
ERR1913147.444400__1.444400	46503__A7AGD9__HMPREF1078_01631
ERR1913147.444496__1.444496	28116__D7K2E0__endOF2_3
ERR1913147.444712__1.444712	239935__A0A2N8IRL2__CXU06_01170
ERR1913147.444892__1.444892	820__A7VAS1__HMPREF2141_03259
ERR1913147.444918__1.444918	214856__R6XNE7__ERS852447_02267
ERR1913147.445070__1.445070	820__A0A374Q351__DXD40_05850
ERR1913147.445079__1.445079	2108523__A0A2P2F2M4__LAWASA_205
ERR1913147.445229__1.445229	371601__I9UUB0__SAMN04487924_11836
ERR1913147.445282__1.445282	853__A0A2A7A4A9__C4N21_14870
ERR1913147.445267__1.445267	28116__F7L4X5__M089_2857
ERR1913147.445466__1.445466	1550024__A0A3B9WIA4__TQ39_14495
ERR1913147.445661__1.445661	371601__I9UUB0__SAMN04487924_11836
ERR1913147.445684__1.445684	239935__A0A2N8HT44__CXT84_11035
ERR1913147.445983__1.445983	214856__A0A173XTZ8__ERS852447_00498
ERR1913147.446019__1.446019	239935__A0A2N8HDT1__CXT94_05270
ERR1913147.446048__1.446048	46503__R6X0P0__DXB61_03855
ERR1913147.446166__1.446166	28116__A0A1Y4VU28__SAMN05444282_1227
ERR1913147.446167__1.446167	556259__I0PXW0__BSGG_5187
ERR1913147.446438__1.446438	40520__R7D610__ERS852533_02951
ERR1913147.446806__1.446806	216816__V6XY04__APK78_02285
ERR1913147.446745__1.446745	28116__F7L4X5__M089_2857
ERR1913147.446784__1.446784	46503__R6WWC9__PARMER_03215
ERR1913147.447157__1.447157	2292352__A0A374UQJ9__DXC23_03560
ERR1913147.447394__1.447394	88431__A6BF91__ERS852573_01159
ERR1913147.447554__1.447554	1262869__R7CPW8__BN625_01602
ERR1913147.447631__1.447631	239935__A0A2N8HHY4__DEF40_10850
ERR1913147.447635__1.447635	239935__A0A2N8IKW7__pstA
ERR1913147.447740__1.447740	820__A0A174CK74__DXB48_07060
ERR1913147.447831__1.447831	1780376__A0A143XSC4__BN3659_01663
ERR1913147.447859__1.447859	239935__A0A2N8I9P4__CXT85_05050
ERR1913147.447864__1.447864	410072__C0B9G6__ERS852481_03113
ERR1913147.448120__1.448120	820__A0A374Q854__HMPREF1073_03281
ERR1913147.448310__1.448310	39485__A0A1Q6PHD7__ERS852492_01801
ERR1913147.448317__1.448317	39496__A5Z8C5__EUBVEN_01966
ERR1913147.448344__1.448344	1262777__R5W6L8__BN512_00248
ERR1913147.448415__1.448415	820__A0A139JRS5__HMPREF1073_04025
ERR1913147.448462__1.448462	1150298__A0A174DPC6__ERS852535_01374
ERR1913147.448618__1.448618	1776045__A0A0U5J7K7__BN3456_00132
ERR1913147.448880__1.448880	239935__A0A2N8IRL2__CXU06_01170
ERR1913147.448979__1.448979	216816__A0A0A6VPB9__B624_1780
ERR1913147.449136__1.449136	46503__R6WTW1__NCTC13052_03440
ERR1913147.449568__1.449568	853__A0A2A7AXC8__C4N21_14120
ERR1913147.449601__1.449601	46503__R6WVI6__HMPREF1060_03610
ERR1913147.449942__1.449942	1262869__R7CTW3__BN625_00722
ERR1913147.450003__1.450003	1150298__A0A174KW35__cbbX
ERR1913147.450280__1.450280	39491__A0A396FUZ3__phoR_1
ERR1913147.450229__1.450229	820__A7V470__HMPREF1072_02076
ERR1913147.450247__1.450247	562__P32704__COD56_15900
ERR1913147.450593__1.450593	28116__A7LXT4__DXF98_03755
ERR1913147.450629__1.450629	410072__A0A174AIQ9__DXD67_07210
ERR1913147.450651__1.450651	46503__R6WWC9__PARMER_03215
ERR1913147.450702__1.450702	820__A0A374Q854__HMPREF1073_03281
ERR1913147.450772__1.450772	820__R9I3N4__M093_0061
ERR1913147.450724__1.450724	39496__A5Z671__EUBVEN_01204
ERR1913147.450822__1.450822	29348__B1BZ86__DXB31_04790
ERR1913147.450833__1.450833	1263107__GCA_000436995.1_00197
ERR1913147.450977__1.450977	291645__I8WZT8__HMPREF1068_04327
ERR1913147.451070__1.451070	46503__R5DM05__DD461_09230
ERR1913147.451122__1.451122	853__A0A174UDE9__C4N25_12775
ERR1913147.451301__1.451301	1150298__A0A174KW35__cbbX
ERR1913147.451566__1.451566	33039__D4M286__ERS852502_02380
ERR1913147.451741__1.451741	239935__A0A2N8ILG3__CXT93_10135
ERR1913147.452041__1.452041	28116__A0A3D2LPA1__CUY_3388
ERR1913147.452261__1.452261	820__A0A374MMF0__HMPREF1073_03811
ERR1913147.452296__1.452296	371601__A0A1Y4VIV8__SAMN05216250_12923
ERR1913147.452393__1.452393	239935__A0A2N8I694__CXU04_06245
ERR1913147.452528__1.452528	239935__A0A139TT05__CXU09_03335
ERR1913147.452615__1.452615	28117__B0MU76__ALIPUT_00202
ERR1913147.452620__1.452620	823__A0A355XLQ9__DXC05_02185
ERR1913147.452631__1.452631	239935__A0A2N8HUU6__CXT90_06150
ERR1913147.452803__1.452803	39485__R6AKA4__rssA
ERR1913147.453170__1.453170	2292352__A0A374ULV9__DXC23_07855
ERR1913147.453267__1.453267	28117__B0MZ50__ALIPUT_02424
ERR1913147.453541__1.453541	823__K6APS3__DDY96_02400
ERR1913147.453751__1.453751	46503__K5ZKR1__dnaB
ERR1913147.453729__1.453729	216816__C2GTH2__CE159_03580
ERR1913147.453786__1.453786	28116__I9ST00__M088_5588
ERR1913147.453825__1.453825	88431__A0A174MAX1__ERS852423_01871
ERR1913147.453863__1.453863	239935__A0A2N8ITW6__CXT91_06265
ERR1913147.453932__1.453932	28116__A7LS02__DXF98_24100
ERR1913147.454068__1.454068	46503__A7AHD3__DXB85_00810
ERR1913147.454292__1.454292	28118__R6F6C0__Odosp_0731
ERR1913147.454325__1.454325	239935__A0A2N8J1K0__CXT97_05765
ERR1913147.454479__1.454479	39488__A0A174B7Y0__ERS852450_00913
ERR1913147.454619__1.454619	1263107__GCA_000436995.1_00032
ERR1913147.454660__1.454660	239935__A0A2N8I368__CXT95_04550
ERR1913147.454816__1.454816	552398__T5S086__HMPREF0866_01580
ERR1913147.455018__1.455018	2292352__A0A374UQE7__DXC23_04185
ERR1913147.454953__1.454953	1262948__R7E9L8__BN671_01965
ERR1913147.455041__1.455041	239935__A0A2N8IRH4__CXT92_05605
ERR1913147.455064__1.455064	821__A0A0P0LQT3__DXC03_05050
ERR1913147.455091__1.455091	28116__A0A3D2LPA1__CUY_3388
ERR1913147.455224__1.455224	46503__R6WTN6__PARMER_00136
ERR1913147.455315__1.455315	2292352__A0A374ULW4__DXC23_07845
ERR1913147.455330__1.455330	2292352__A0A374UQ84__DXC23_03855
ERR1913147.455405__1.455405	823__A0A173W404__DHP27_04905
ERR1913147.455948__1.455948	820__A0A3E4RU03__M093_0563
ERR1913147.456237__1.456237	239935__A0A2N8IRW0__A4V05_11620
ERR1913147.456254__1.456254	28116__A7M344__BACOV975_04644
ERR1913147.456362__1.456362	239935__R7DVL7__CXT93_01180
ERR1913147.456517__1.456517	1263107__GCA_000436995.1_00255
ERR1913147.456807__1.456807	818__E5C5U7__SAMN05216253_101163
ERR1913147.456809__1.456809	28116__A0A1Y4Q114__DXF98_00470
ERR1913147.456839__1.456839	116085__D4JAK3__DW747_10755
ERR1913147.456964__1.456964	39485__A0A1Q6PGI7__pehX_3
ERR1913147.456987__1.456987	820__A0A174VD39__DXD90_12235
ERR1913147.457129__1.457129	853__A0A173T0Y8__CGS54_07215
ERR1913147.457108__1.457108	820__A0A173YYG4__evgS_3
ERR1913147.457345__1.457345	239935__A0A139TPG3__CXT86_08810
ERR1913147.457400__1.457400	310298__B3JQJ5__BACCOP_04231
ERR1913147.457485__1.457485	310298__B3JQJ5__BACCOP_04231
ERR1913147.457522__1.457522	239935__A0A2N8HHB6__B5G29_11500
ERR1913147.457678__1.457678	820__A0A3E4RUC4__DHU98_02635
ERR1913147.457690__1.457690	28116__A7M019__HMPREF1070_01109
ERR1913147.457717__1.457717	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913147.457723__1.457723	820__A0A3E4PYB0__yejM
ERR1913147.457765__1.457765	384639__GCA_003096855.1_00971
ERR1913147.457771__1.457771	239935__A0A2N8IL82__CXU02_11740
ERR1913147.457779__1.457779	1150298__A0A174M5S6__ERS852498_01656
ERR1913147.457886__1.457886	820__A0A139K1Y6__DXB48_02610
ERR1913147.457952__1.457952	239935__R6JCH3__CXT95_08205
ERR1913147.457999__1.457999	39491__A0A174EQV2__DXB69_10230
ERR1913147.458038__1.458038	39488__A0A173REY4__ecfT_1
ERR1913147.458094__1.458094	2292352__A0A374UL63__DXC23_08410
ERR1913147.458223__1.458223	820__A0A3E4GE89__DXB48_02565
ERR1913147.458240__1.458240	214856__A0A173XVL4__ERS852559_00242
ERR1913147.458317__1.458317	46503__R6X0P0__DXB61_03855
ERR1913147.458334__1.458334	239935__A0A2N8I7W6__CXT90_04245
ERR1913147.458594__1.458594	214856__A0A173Z0E2__ERS852447_00764
ERR1913147.458620__1.458620	46503__R6Y4M7__HMPREF1078_03269
ERR1913147.458638__1.458638	46503__R6XAG6__DXB85_14995
ERR1913147.458703__1.458703	853__C7H7F5__DWZ46_01780
ERR1913147.458717__1.458717	2292352__A0A374UL49__DXC23_11310
ERR1913147.458782__1.458782	39485__A0A174YMP3__ERS852490_01032
ERR1913147.458801__1.458801	1262945__R6YNE4__BN600_01653
ERR1913147.458924__1.458924	28116__A0A1G8H1M8__DXF98_11065
ERR1913147.458952__1.458952	820__A7VAS1__HMPREF2141_03259
ERR1913147.459193__1.459193	239935__A0A139TMG9__CXU07_10650
ERR1913147.459668__1.459668	820__A0A396EUU8__luxQ_3
ERR1913147.459707__1.459707	821__A0A0P0M405__DXC02_15075
ERR1913147.459810__1.459810	39485__A0A174Z8V5__fliU_2
ERR1913147.460107__1.460107	239935__A0A2N8HB50__CXU17_02615
ERR1913147.460219__1.460219	384639__GCA_003096855.1_00972
ERR1913147.460250__1.460250	820__R9I324__HMPREF2141_02414
ERR1913147.460344__1.460344	818__A0A174T624__HMPREF2534_01176
ERR1913147.460443__1.460443	239935__A0A2N8IEP3__CXT84_03735
ERR1913147.460552__1.460552	35833__E5Y8F3__HMPREF0179_02471
ERR1913147.460701__1.460701	1262869__R7CUK0__BN625_00521
ERR1913147.460902__1.460902	28116__A0A1Y4Q112__evgS_13
ERR1913147.461017__1.461017	239935__R7E524__CXT91_06180
ERR1913147.461026__1.461026	2292352__A0A374UKS3__DXC23_09270
ERR1913147.461043__1.461043	239935__A0A139TPD4__CXT86_06450
ERR1913147.461125__1.461125	1262869__R7CQG9__BN625_01583
ERR1913147.461317__1.461317	1262911__R6GPC5__BN557_00852
ERR1913147.461367__1.461367	239935__A0A2N8I693__CXU17_08410
ERR1913147.461423__1.461423	820__A0A173W419__DXC68_17760
ERR1913147.461514__1.461514	371601__A0A1H4GP73__B5E50_17960
ERR1913147.461762__1.461762	820__A0A139K4T0__ERS852510_03146
ERR1913147.461840__1.461840	2292352__A0A374UQE7__DXC23_04185
ERR1913147.461846__1.461846	239935__A0A2N8J2P6__ADH72_06730
ERR1913147.461868__1.461868	487173__H1CYJ4__HMPREF9453_00432
ERR1913147.462037__1.462037	820__A0A3E4VZF8__C801_00319
ERR1913147.462186__1.462186	2173__A0A1D2WU59__Msm_1444
ERR1913147.462288__1.462288	28116__A0A139L3C0__C5Z02_05550
ERR1913147.462312__1.462312	371601__F7LA63__HMPREF1074_04288
ERR1913147.462803__1.462803	239935__A0A2N8J1K0__CXT97_05765
ERR1913147.462874__1.462874	40520__A5ZTQ5__ERS852533_02495
ERR1913147.463089__1.463089	216816__A0A0A1GS44__BBG7_0558
ERR1913147.463473__1.463473	239935__A0A2N8HAQ1__DEF40_05290
ERR1913147.463969__1.463969	1150298__A0A174MLY5__ERS852498_01797
ERR1913147.464135__1.464135	239935__A0A2N8IU14__ADH72_05655
ERR1913147.464581__1.464581	39485__C4Z6J7__ERS852492_02047
ERR1913147.464583__1.464583	1262785__R6LXM3__BN565_00451
ERR1913147.464656__1.464656	387661__K5ZQY6__B5F96_11410
ERR1913147.464720__1.464720	1150298__A0A174BC67__ERS852498_00837
ERR1913147.464741__1.464741	39491__A0A396FPV7__ERS852580_01177
ERR1913147.464760__1.464760	239935__A0A2N8I6R6__CXU04_04335
ERR1913147.464848__1.464848	28117__B0MYZ8__BHV66_04535
ERR1913147.464925__1.464925	39488__A0A173URJ8__misCB
ERR1913147.464860__1.464860	239935__A0A2N8IUW6__Amuc_1525
ERR1913147.464861__1.464861	28117__B0MU58__BHV66_05630
ERR1913147.464864__1.464864	1263107__GCA_000436995.1_00223
ERR1913147.464944__1.464944	88431__A0A173VJL7__ERS852526_01348
ERR1913147.465033__1.465033	410072__A0A174QU55__luxQ
ERR1913147.465102__1.465102	847__C3X940__OFBG_00744
ERR1913147.465120__1.465120	847__C3X8N3__BRW84_07700
ERR1913147.465200__1.465200	214856__A0A173W3Y5__ERS852559_02032
ERR1913147.465257__1.465257	1150298__A0A174QAL8__ERS852498_02570
ERR1913147.465389__1.465389	88431__A6BFJ3__ERS852408_01680
ERR1913147.465540__1.465540	28117__B0MZ14__ALIPUT_02383
ERR1913147.465639__1.465639	39491__A0A395V5L2__ERE_28270
ERR1913147.465659__1.465659	1150298__A0A174FT27__ERS852535_01803
ERR1913147.465691__1.465691	552398__F4XHU2__HMPREF0866_03196
ERR1913147.466004__1.466004	384638__B7APR0__BACPEC_00666
ERR1913147.466072__1.466072	823__A0A174U5E4__BDI_3390
ERR1913147.466083__1.466083	1262869__R7CPH9__BN625_01415
ERR1913147.466137__1.466137	1262869__R7CKH2__BN625_00829
ERR1913147.466211__1.466211	39496__A5ZAL3__EUBVEN_02760
ERR1913147.466235__1.466235	239935__B2URG9__CXU00_11290
ERR1913147.466250__1.466250	387661__A7AHF8__PRABACTJOHN_00803
ERR1913147.466322__1.466322	853__A0A2A7A628__CGS57_13755
ERR1913147.466340__1.466340	821__R7P1Q7__M099_2990
ERR1913147.466548__1.466548	823__A0A3E4PAQ2__DDY96_18275
ERR1913147.466571__1.466571	28118__R6F7E0__SAMEA44545918_02355
ERR1913147.466793__1.466793	28118__R6F512__B5F99_07700
ERR1913147.466805__1.466805	239935__B2UPZ6__CXU03_03800
ERR1913147.466860__1.466860	820__A0A174M9V5__M093_0237
ERR1913147.466888__1.466888	292800__A0A174VWN6__HMPREF9460_03556
ERR1913147.466963__1.466963	371601__I9UUB0__SAMN04487924_11836
ERR1913147.467061__1.467061	39492__B0MN61__epsF_2
ERR1913147.467104__1.467104	1150298__A0A174M5F7__ERS852535_00457
ERR1913147.467318__1.467318	88431__A0A3D0EXY5__ERS852526_00139
ERR1913147.467403__1.467403	239935__A0A2N8IL82__CXU02_11740
ERR1913147.467973__1.467973	214856__I3YMN6__Alfi_1938
ERR1913147.468011__1.468011	2173__A5UK74__pyrP
ERR1913147.468127__1.468127	39485__C4Z0T2__ykvU
ERR1913147.468147__1.468147	46503__R6X0R5__DXB85_12380
ERR1913147.468323__1.468323	357276__A0A1Y3Z6X3__GV66_07715
ERR1913147.468488__1.468488	46503__R6X5E7__PARMER_00245
ERR1913147.468569__1.468569	214856__A0A174C683__ERS852559_00523
ERR1913147.468625__1.468625	40520__R7D6T7__DXD81_06600
ERR1913147.468642__1.468642	820__A0A3E4IGB2__HMPREF1073_03893
ERR1913147.468659__1.468659	820__A0A174DZ97__SAMN05444418_101240
ERR1913147.468791__1.468791	239935__A0A3F3KBB8__CXU16_06755
ERR1913147.468815__1.468815	39492__D4JVG7__ERS852540_00946
ERR1913147.468862__1.468862	239935__A0A2N8IVK9__CXU08_03750
ERR1913147.468916__1.468916	301302__A0A173SUI7__M72_11091
ERR1913147.468874__1.468874	214856__A0A174EJT5__mnmA
ERR1913147.468875__1.468875	46503__R6X6Y1__DCY29_15600
ERR1913147.468940__1.468940	239935__A0A2N8IKW7__pstA
ERR1913147.468954__1.468954	487175__F3QMH5__HMPREF9439_02154
ERR1913147.469211__1.469211	322505__group_157
ERR1913147.469234__1.469234	166486__D4L301__ROSINTL182_06234
ERR1913147.469241__1.469241	28117__B0MXL6__ALIPUT_01851
ERR1913147.469322__1.469322	239935__R6JD78__CXU05_09250
ERR1913147.469351__1.469351	239935__R6JFR5__CXT84_04850
ERR1913147.469457__1.469457	239935__A0A2N8IJI1__B5G29_04615
ERR1913147.469530__1.469530	216816__A0A0A0UDU9__BL1246
ERR1913147.469531__1.469531	291645__I8XPK0__HMPREF1068_01554
ERR1913147.469678__1.469678	172901__A0A2U1AV38__C8D82_1177
ERR1913147.469959__1.469959	39485__A0A175A403__EUBELI_20577
ERR1913147.469986__1.469986	820__A0A3E4IGB2__HMPREF1073_03893
ERR1913147.470188__1.470188	1680__A0A087DHN0__AL0462_1532
ERR1913147.470215__1.470215	820__A0A3E4VZY4__ERS852554_01211
ERR1913147.470233__1.470233	1150298__A0A173ZYU8__sipT_2
ERR1913147.470344__1.470344	39496__A5Z8R4__EUBVEN_02106
ERR1913147.470468__1.470468	301302__R5ULQ3__ERS852420_02626
ERR1913147.470440__1.470440	74426__group_4823
ERR1913147.470443__1.470443	823__A0A078SYK6__DXB14_02485
ERR1913147.470507__1.470507	46503__R6X5I4__ERS852463_01136
ERR1913147.470508__1.470508	556259__I0PXY6__BSGG_5174
ERR1913147.470551__1.470551	39491__C4ZHS4__EUR_24420
ERR1913147.470618__1.470618	853__A0A174UDE9__C4N25_12775
ERR1913147.470842__1.470842	239935__A0A2N8HS88__CXU19_12255
ERR1913147.471035__1.471035	2292352__A0A374UQE7__DXC23_04185
ERR1913147.471143__1.471143	820__A0A139KIL9__DXC68_05945
ERR1913147.471096__1.471096	410072__A0A174LZA3__ERS852389_01302
ERR1913147.471188__1.471188	291645__I8WZT8__HMPREF1068_04327
ERR1913147.471453__1.471453	39496__A5ZAH8__EUBVEN_02725
ERR1913147.471531__1.471531	1150298__R7JU58__ssuC_2
ERR1913147.471503__1.471503	1263107__GCA_000436995.1_00124
ERR1913147.471925__1.471925	46503__R6WY21__DXB85_01605
ERR1913147.471957__1.471957	214856__A0A174G9T6__ERS852447_02535
ERR1913147.472042__1.472042	239935__R6J9N8__CXT96_07990
ERR1913147.472146__1.472146	40520__R7DA92__DXC87_13515
ERR1913147.472173__1.472173	46503__R6Y9P8__evgS_3
ERR1913147.472278__1.472278	46503__R6X5E7__PARMER_00245
ERR1913147.472305__1.472305	33039__A0A173VTT4__frdB_1
