ERR1913041.2__1.2	28116__F7LBW8__C5Z02_16055
ERR1913041.1128743__1.1128743	1262911__R6H1K1__BN557_00910
ERR1913041.1128751__1.1128751	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1128801__1.1128801	821__E5UPR6__SAMN04487923_101768
ERR1913041.1129085__1.1129085	165179__A0A3E5ED28__PREVCOP_06655
ERR1913041.1129107__1.1129107	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1129132__1.1129132	47678__A5ZEA3__ERS852558_00257
ERR1913041.1129284__1.1129284	39485__R5ZNS8__rsmG
ERR1913041.1129315__1.1129315	39491__A0A395ZHW9__DXC13_02590
ERR1913041.1129436__1.1129436	39485__R5ZNG4__yerB
ERR1913041.1129544__1.1129544	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1129547__1.1129547	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1129572__1.1129572	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1129600__1.1129600	487173__H1CYJ4__HMPREF9453_00432
ERR1913041.1129679__1.1129679	310298__B3JNG7__BACCOP_03480
ERR1913041.1129682__1.1129682	47678__R5U325__HMPREF1061_03209
ERR1913041.1129971__1.1129971	204516__U6R8I1__HMPREF1534_03341
ERR1913041.1129989__1.1129989	818__A0A0P0EV21__NCTC13706_01181
ERR1913041.1130111__1.1130111	853__A0A174AML0__FPR_08640
ERR1913041.1130124__1.1130124	28117__B0MTY2__BHV66_06485
ERR1913041.1130242__1.1130242	165179__A0A229I7F5__DXB80_02650
ERR1913041.1130351__1.1130351	165179__D1PCL6__DXB80_13435
ERR1913041.1130357__1.1130357	39491__D4JMW8__ERS852497_01971
ERR1913041.1130433__1.1130433	1262924__R7HTA4__BN585_00391
ERR1913041.1130497__1.1130497	204516__U6R9H3__HMPREF1534_03348
ERR1913041.1130542__1.1130542	39491__A0A396FRE7__EUR_27520
ERR1913041.1130603__1.1130603	745368__A0A1T4XCE1__SAMN02745178_01686
ERR1913041.1130733__1.1130733	39491__A0A396FUZ3__phoR_1
ERR1913041.1130897__1.1130897	165179__D1PER3__DXB80_11525
ERR1913041.1131051__1.1131051	154288__A0A174UFG1__gltB
ERR1913041.1131186__1.1131186	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1131206__1.1131206	39485__A0A1Q6PGI7__pehX_3
ERR1913041.1131431__1.1131431	1262924__R7HMN2__BN585_01573
ERR1913041.1131482__1.1131482	28117__R7JH62__BHV66_05735
ERR1913041.1131483__1.1131483	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1131715__1.1131715	28117__B0MT86__BHV66_02450
ERR1913041.1131729__1.1131729	310298__B3JGJ2__BACCOP_00994
ERR1913041.1131823__1.1131823	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1131790__1.1131790	165179__A0A3E5A6S0__PREVCOP_04351
ERR1913041.1131894__1.1131894	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1131934__1.1131934	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1132111__1.1132111	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1132168__1.1132168	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1132246__1.1132246	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1132304__1.1132304	40518__R5DUG7__sbcC
ERR1913041.1132392__1.1132392	39491__A0A395UUN5__EUBREC_0291
ERR1913041.1132424__1.1132424	310298__B3JI31__BACCOP_01543
ERR1913041.1132484__1.1132484	47678__A5ZB44__C5Z00_17730
ERR1913041.1132523__1.1132523	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1132624__1.1132624	818__A0A174LEN9__BJP75_006595
ERR1913041.1132584__1.1132584	39485__A0A174ZPJ9__tig_2
ERR1913041.1132591__1.1132591	39491__A0A174K1W6__DXB99_15020
ERR1913041.1132663__1.1132663	204516__U6R989__HMPREF1534_03109
ERR1913041.1132777__1.1132777	1262924__R7HQ03__BN585_01295
ERR1913041.1132782__1.1132782	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1132829__1.1132829	487175__R5E4R8__HMPREF9439_00088
ERR1913041.1132939__1.1132939	817__A0A395WHI5__M113_3549
ERR1913041.1132957__1.1132957	165179__W1I4H6__DXB80_13655
ERR1913041.1133002__1.1133002	853__A0A173XRA8__CGS56_09290
ERR1913041.1133182__1.1133182	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1133226__1.1133226	204516__U6RFY9__HMPREF1534_02069
ERR1913041.1133373__1.1133373	1262924__R7HQ14__BN585_00419
ERR1913041.1133428__1.1133428	310298__B3JQC6__BACCOP_04084
ERR1913041.1133464__1.1133464	820__A0A3E4WA06__ERS852554_03404
ERR1913041.1133484__1.1133484	28118__F9ZCH4__kfoC_2
ERR1913041.1133709__1.1133709	39491__A0A174A751__DXB69_15525
ERR1913041.1133727__1.1133727	39491__A0A395UZL1__DXB76_05950
ERR1913041.1133732__1.1133732	1323__A0A380LJ85__DXC78_03925
ERR1913041.1133796__1.1133796	165179__A0A3E5AHY4__CFT61_07675
ERR1913041.1133847__1.1133847	487175__R5EB20__HMPREF9439_00784
ERR1913041.1133959__1.1133959	310298__B3JMG0__BACCOP_03099
ERR1913041.1133990__1.1133990	310298__B3JPR1__BACCOP_03861
ERR1913041.1134174__1.1134174	40518__R5E1J2__DXD93_04070
ERR1913041.1134205__1.1134205	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1134364__1.1134364	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1134366__1.1134366	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1134401__1.1134401	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1134412__1.1134412	40518__R5DME2__DXD86_07315
ERR1913041.1134456__1.1134456	39485__C4Z6B7__EUBELI_20364
ERR1913041.1134538__1.1134538	28116__A0A139LL51__B5F02_01570
ERR1913041.1134542__1.1134542	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1134623__1.1134623	165179__D1PGU8__PREVCOP_06463
ERR1913041.1134648__1.1134648	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1134662__1.1134662	39492__D4JW25__EUBSIR_02203
ERR1913041.1135002__1.1135002	39485__A0A174YW66__ERS852490_03040
ERR1913041.1135013__1.1135013	39492__D4JV38__EUBSIR_01205
ERR1913041.1135128__1.1135128	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1135176__1.1135176	301302__A0A0M6W9I4__M72_19871
ERR1913041.1135259__1.1135259	165179__A0A3E5ED28__PREVCOP_06655
ERR1913041.1135235__1.1135235	39485__A0A174ZBK4__ERS852490_01585
ERR1913041.1135340__1.1135340	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1135448__1.1135448	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1135433__1.1135433	821__D4VC51__M099_1508
ERR1913041.1135434__1.1135434	216816__A0A395XZB7__DXD37_04075
ERR1913041.1135438__1.1135438	39485__A0A174YWE7__EUBELI_00979
ERR1913041.1135499__1.1135499	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1135506__1.1135506	1262924__R7HQK6__BN585_00186
ERR1913041.1135569__1.1135569	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1135611__1.1135611	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1135667__1.1135667	310298__B3JFS5__BACCOP_00726
ERR1913041.1135720__1.1135720	410072__A0A174DEZ0__COPCOM_01936
ERR1913041.1135772__1.1135772	821__A0A395UNT8__DXD64_15275
ERR1913041.1135829__1.1135829	853__A0A173XRA8__CGS56_09290
ERR1913041.1135890__1.1135890	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1135897__1.1135897	821__A0A396F9T7__M097_3427
ERR1913041.1135987__1.1135987	1150298__A0A174DU21__toxA_3
ERR1913041.1136278__1.1136278	853__A8SCP3__C4N26_07960
ERR1913041.1136325__1.1136325	74426__group_4851
ERR1913041.1136401__1.1136401	47678__A5ZLX1__C5Z00_04825
ERR1913041.1136423__1.1136423	47678__R5UZM4__DW706_15680
ERR1913041.1136425__1.1136425	310298__B3JNG7__BACCOP_03480
ERR1913041.1136604__1.1136604	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1136574__1.1136574	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1136587__1.1136587	418240__C6J887__ERS852523_03392
ERR1913041.1136732__1.1136732	74426__nifJ
ERR1913041.1136742__1.1136742	165179__A0A3E5DN34__DXC61_07865
ERR1913041.1136911__1.1136911	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1137035__1.1137035	165179__A0A3E5A554__DXB80_13805
ERR1913041.1137133__1.1137133	39485__A0A174YKY3__EUBELI_00877
ERR1913041.1137140__1.1137140	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1137246__1.1137246	310298__B3JK99__BACCOP_02328
ERR1913041.1137445__1.1137445	39485__A0A174Z8V5__fliU_2
ERR1913041.1137466__1.1137466	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1137610__1.1137610	165179__D1PGU8__PREVCOP_06463
ERR1913041.1137612__1.1137612	33039__A0A174ZQJ6__ERS852530_06709
ERR1913041.1137593__1.1137593	1262924__R7HQI4__BN585_00500
ERR1913041.1137677__1.1137677	39491__A0A174EQV2__DXB69_10230
ERR1913041.1137737__1.1137737	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1137825__1.1137825	1323__A0A3E3E7D3__NCTC11087_00746
ERR1913041.1138080__1.1138080	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1138144__1.1138144	39491__A0A395ZKJ0__DXD13_11010
ERR1913041.1138230__1.1138230	301301__A0A395V944__ERS852391_00514
ERR1913041.1138335__1.1138335	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1138338__1.1138338	39485__A0A174Z1T6__sfp
ERR1913041.1138574__1.1138574	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1138562__1.1138562	216816__B7GTR6__BLD_0992
ERR1913041.1138569__1.1138569	1680__R5GZF2__DXC60_01925
ERR1913041.1138615__1.1138615	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1138632__1.1138632	165179__D1PHV2__PREVCOP_06822
ERR1913041.1138679__1.1138679	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1138830__1.1138830	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1138820__1.1138820	310298__B3JH76__BACCOP_01230
ERR1913041.1138927__1.1138927	40519__U2KYR7__RUMCAL_00225
ERR1913041.1138933__1.1138933	39491__A0A395UWA3__DXB69_11805
ERR1913041.1138934__1.1138934	40518__R5DWQ2__DXD93_03810
ERR1913041.1138974__1.1138974	471189__GCA_003340385.1_00339
ERR1913041.1139041__1.1139041	39491__A0A395V0H3__ERS852417_01192
ERR1913041.1139050__1.1139050	47678__R5U8P0__DW706_15950
ERR1913041.1139114__1.1139114	1897011__A0A1Q6RD70__BHW41_05845
ERR1913041.1139379__1.1139379	310298__B3JEE8__BACCOP_00239
ERR1913041.1139439__1.1139439	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1139495__1.1139495	39490__A0A173U8I1__LG34_05080
ERR1913041.1139498__1.1139498	39491__A0A396FBR6__DXC13_08575
ERR1913041.1139547__1.1139547	1262924__R7HQ03__BN585_01295
ERR1913041.1139561__1.1139561	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1139620__1.1139620	1262913__R7JCU2__BN646_01689
ERR1913041.1139688__1.1139688	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1139766__1.1139766	371601__A0A1C7H1B8__BN890_22320
ERR1913041.1139848__1.1139848	204516__U6R9E7__HMPREF1534_03313
ERR1913041.1139887__1.1139887	1735__B7CCQ2__EUBIFOR_01980
ERR1913041.1139986__1.1139986	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1140083__1.1140083	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1140160__1.1140160	165179__A0A3E5DV57__DXB80_11400
ERR1913041.1140173__1.1140173	820__A0A396EUU8__luxQ_3
ERR1913041.1140249__1.1140249	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1140266__1.1140266	165179__D1PHC0__PREVCOP_06640
ERR1913041.1140291__1.1140291	1262913__R7JJ21__BN646_02190
ERR1913041.1140329__1.1140329	1262992__R5DG08__BN795_00475
ERR1913041.1140462__1.1140462	1965632__A0A1Y4A6X2__B5F91_11655
ERR1913041.1140537__1.1140537	165179__A0A174IPI3__CFT61_10940
ERR1913041.1140704__1.1140704	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1140807__1.1140807	39490__A0A173QWQ2__bga
ERR1913041.1140882__1.1140882	820__A0A174EV88__HMPREF1072_01427
ERR1913041.1140904__1.1140904	40518__R5DZE2__DXD86_07400
ERR1913041.1141058__1.1141058	102148__E7MM98__HMPREF9430_00698
ERR1913041.1141017__1.1141017	1262924__R7HKZ9__BN585_01304
ERR1913041.1140997__1.1140997	310298__B3JNH3__BACCOP_03486
ERR1913041.1141128__1.1141128	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1141104__1.1141104	310298__B3JGJ2__BACCOP_00994
ERR1913041.1141184__1.1141184	487173__H1D020__HMPREF9453_00958
ERR1913041.1141294__1.1141294	204516__U6R838__HMPREF1534_03867
ERR1913041.1141385__1.1141385	1262929__R6F6C8__BN691_01344
ERR1913041.1141389__1.1141389	165179__A0A229I7F5__DXB80_02650
ERR1913041.1141404__1.1141404	40518__R5E2R8__nnr_2
ERR1913041.1141530__1.1141530	39485__C4Z5L2__ERS852490_00659
ERR1913041.1141534__1.1141534	301302__R5ULQ3__ERS852420_02626
ERR1913041.1141585__1.1141585	818__A0A2J6AAA9__NCTC10582_00162
ERR1913041.1141592__1.1141592	40518__A0A2N0UK36__RBATCC27255_01376
ERR1913041.1141640__1.1141640	39485__C4Z6F3__EUBELI_20400
ERR1913041.1141876__1.1141876	487173__H1D1S1__HMPREF9453_01559
ERR1913041.1141960__1.1141960	853__A0A173TAZ8__DWZ46_14590
ERR1913041.1142022__1.1142022	2292284__A0A374V9L1__DXC10_09375
ERR1913041.1142063__1.1142063	165179__D1PAV8__DXB80_13055
ERR1913041.1142060__1.1142060	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1142152__1.1142152	165179__D1PGU8__PREVCOP_06463
ERR1913041.1142311__1.1142311	1262739__R6MZI8__BN659_01574
ERR1913041.1142342__1.1142342	1262911__R6GT76__BN557_01150
ERR1913041.1142383__1.1142383	1262924__R7HNN4__BN585_01505
ERR1913041.1142519__1.1142519	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1142593__1.1142593	310298__B3JQL6__BACCOP_04252
ERR1913041.1142844__1.1142844	39485__C4Z6V1__ERS852492_02640
ERR1913041.1142840__1.1142840	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1142915__1.1142915	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1142968__1.1142968	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1142971__1.1142971	39491__A0A174EQV2__DXB69_10230
ERR1913041.1142980__1.1142980	165179__D1PGU8__PREVCOP_06463
ERR1913041.1143194__1.1143194	165179__D1PAV8__DXB80_13055
ERR1913041.1143216__1.1143216	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1143304__1.1143304	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1143334__1.1143334	853__A0A173TAZ8__DWZ46_14590
ERR1913041.1143342__1.1143342	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1143389__1.1143389	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1143404__1.1143404	39485__R5ZYJ0__ERS852492_00222
ERR1913041.1143440__1.1143440	487173__H1D2G6__HMPREF9453_01797
ERR1913041.1143538__1.1143538	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1143545__1.1143545	165179__D1PGU8__PREVCOP_06463
ERR1913041.1143623__1.1143623	820__A0A3E4RU03__M093_0563
ERR1913041.1143632__1.1143632	28117__B0MTH2__ALIPUT_00061
ERR1913041.1143784__1.1143784	28117__B0MUX7__ALIPUT_00918
ERR1913041.1143823__1.1143823	165179__D1PHC0__PREVCOP_06640
ERR1913041.1143910__1.1143910	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1143958__1.1143958	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1144051__1.1144051	310298__B3JNG7__BACCOP_03480
ERR1913041.1144106__1.1144106	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1144118__1.1144118	301301__A0A395V736__ERS852391_01566
ERR1913041.1144182__1.1144182	39491__A0A395ZBW8__DXC13_08840
ERR1913041.1144243__1.1144243	1262924__R7HKX0__BN585_01279
ERR1913041.1144315__1.1144315	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1144530__1.1144530	47678__R5UG96__C5Z00_12630
ERR1913041.1144539__1.1144539	853__A0A173T8T3__DW882_06555
ERR1913041.1144757__1.1144757	301302__A0A0M6WVS7__ERS852420_01704
ERR1913041.1144805__1.1144805	40518__R5DX93__DXD93_03055
ERR1913041.1144892__1.1144892	204516__U6RJY4__HMPREF1534_01494
ERR1913041.1144925__1.1144925	39491__A0A2U2EED4__ERS852580_01584
ERR1913041.1144977__1.1144977	39491__A0A2U2EK03__ERE_28780
ERR1913041.1145085__1.1145085	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1145123__1.1145123	28117__B0MUT8__ALIPUT_00879
ERR1913041.1145134__1.1145134	216816__A0A133LQN7__BL15B_00780
ERR1913041.1145250__1.1145250	820__A0A374QGD2__ERS852421_02382
ERR1913041.1145300__1.1145300	1160721__W0U5X6__RBI_I01796
ERR1913041.1145372__1.1145372	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1145499__1.1145499	328814__GCA_004558275.1_00296
ERR1913041.1145545__1.1145545	301302__A0A173T929__M72_26841
ERR1913041.1145589__1.1145589	853__A0A2J4JL53__CRH10_10795
ERR1913041.1145673__1.1145673	310298__B3JH76__BACCOP_01230
ERR1913041.1145713__1.1145713	165179__A0A3E5AGH1__DXB80_05820
ERR1913041.1145750__1.1145750	820__A0A173YYG4__evgS_3
ERR1913041.1145821__1.1145821	74426__group_1088
ERR1913041.1145960__1.1145960	1262924__R7HRW7__BN585_01894
ERR1913041.1146049__1.1146049	39485__C4Z028__ERS852492_00100
ERR1913041.1146313__1.1146313	310298__B3JMG0__BACCOP_03099
ERR1913041.1146378__1.1146378	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1146410__1.1146410	371601__A0A174AP70__SAMN05216250_110105
ERR1913041.1146708__1.1146708	39485__A0A174YMM2__ERS852490_01019
ERR1913041.1146753__1.1146753	820__A0A3E4VZT7__DXB48_16145
ERR1913041.1146794__1.1146794	820__A0A3E4VZT7__DXB48_16145
ERR1913041.1146827__1.1146827	310298__B3JQD7__BACCOP_04095
ERR1913041.1146846__1.1146846	165179__A0A3E5E4T9__DXB80_08030
ERR1913041.1146870__1.1146870	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1146912__1.1146912	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1146974__1.1146974	853__A0A174AML0__FPR_08640
ERR1913041.1147056__1.1147056	1965632__A0A1Y4A853__B5F91_11650
ERR1913041.1147069__1.1147069	165179__D1PGU8__PREVCOP_06463
ERR1913041.1147088__1.1147088	39491__C4ZD70__LD38_03510
ERR1913041.1147103__1.1147103	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1147175__1.1147175	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1147234__1.1147234	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1147196__1.1147196	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1147281__1.1147281	1262924__R7HR75__BN585_00689
ERR1913041.1147371__1.1147371	165179__A0A229I6N7__DXC61_06720
ERR1913041.1147380__1.1147380	820__A0A078STJ8__DXC68_04690
ERR1913041.1147490__1.1147490	28116__A7LUQ0__CUY_2205
ERR1913041.1147494__1.1147494	853__A0A173T8T3__DW882_06555
ERR1913041.1147610__1.1147610	1262743__R5C054__BN727_01980
ERR1913041.1147614__1.1147614	165179__D1PHD6__DXC61_03380
ERR1913041.1147689__1.1147689	1262924__R7HLJ5__BN585_01491
ERR1913041.1147713__1.1147713	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1147772__1.1147772	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1147778__1.1147778	310298__B3JFK6__BACCOP_00656
ERR1913041.1147851__1.1147851	39485__A0A174YQX9__ERS852490_00864
ERR1913041.1147918__1.1147918	40518__R5DU38__DXD83_06770
ERR1913041.1147948__1.1147948	310298__B3JFS5__BACCOP_00726
ERR1913041.1147953__1.1147953	310298__B3JFS5__BACCOP_00726
ERR1913041.1148014__1.1148014	487173__H1D187__HMPREF9453_01375
ERR1913041.1148096__1.1148096	88431__A0A3D0F0I7__DORLON_00967
ERR1913041.1148198__1.1148198	39491__A0A396FFW0__ERE_10580
ERR1913041.1148230__1.1148230	649756__L1Q1A0__ERS852425_01427
ERR1913041.1148249__1.1148249	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1148364__1.1148364	39485__C4Z2I5__ERS852492_02214
ERR1913041.1148370__1.1148370	39491__A0A396FIZ8__ERE_20410
ERR1913041.1148447__1.1148447	28116__D7J6B1__B5F02_07870
ERR1913041.1148457__1.1148457	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1148458__1.1148458	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1148476__1.1148476	28117__R7JIJ8__BHV66_01635
ERR1913041.1148599__1.1148599	261299__W1ULJ2__nadE_2
ERR1913041.1148725__1.1148725	39485__A0A174YJA4__EUBELI_20421
ERR1913041.1148767__1.1148767	204516__U6R9L2__HMPREF1534_03110
ERR1913041.1148855__1.1148855	39485__A0A174ZG70__ERS852492_00929
ERR1913041.1148875__1.1148875	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1148941__1.1148941	39485__C4Z5L2__ERS852490_00659
ERR1913041.1149020__1.1149020	1262924__R7HQD9__BN585_00129
ERR1913041.1149025__1.1149025	40520__A5ZY33__DXC87_11790
ERR1913041.1149062__1.1149062	1680__A1A0V3__C8077_03025
ERR1913041.1149244__1.1149244	820__A0A174M9V5__M093_0237
ERR1913041.1149370__1.1149370	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1149413__1.1149413	1262913__R7JJ84__BN646_02214
ERR1913041.1149603__1.1149603	39491__C4ZAT2__ERE_28440
ERR1913041.1149614__1.1149614	39485__A0A174ZPH7__ERS852490_01992
ERR1913041.1149658__1.1149658	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1149682__1.1149682	39485__C4Z0B2__EUBELI_01024
ERR1913041.1149707__1.1149707	165179__A0A3E5DN34__DXC61_07865
ERR1913041.1150052__1.1150052	2293125__A0A374BLR6__DW917_15555
ERR1913041.1150149__1.1150149	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1150327__1.1150327	310298__B3JH67__BACCOP_01223
ERR1913041.1150299__1.1150299	310298__B3JFI7__BACCOP_00636
ERR1913041.1150339__1.1150339	165179__A0A3E5DR10__DXC61_03505
ERR1913041.1150414__1.1150414	28117__R7JH62__BHV66_05735
ERR1913041.1150435__1.1150435	357276__I8WFU9__BACDOR_02006
ERR1913041.1150591__1.1150591	1262911__R6HMT5__BN557_00797
ERR1913041.1150549__1.1150549	28116__A7M0W7__SAMN05444282_11172
ERR1913041.1150797__1.1150797	28117__R7JH62__BHV66_05735
ERR1913041.1150808__1.1150808	40518__A0A2N0UQR6__RBATCC27255_01177
ERR1913041.1150876__1.1150876	820__A0A139KHD8__ERS417307_00569
ERR1913041.1150887__1.1150887	165179__A0A3E4SB95__DXC61_13455
ERR1913041.1151008__1.1151008	39485__R5ZPP8__EUBELI_20334
ERR1913041.1151060__1.1151060	39491__A0A395UVM9__DXB76_04540
ERR1913041.1151167__1.1151167	853__A0A3E2V168__FAEPRAM212_00929
ERR1913041.1151204__1.1151204	28117__B0MTV5__BHV66_06415
ERR1913041.1151242__1.1151242	39491__A0A395ZGE4__ERS852497_01269
ERR1913041.1151243__1.1151243	165179__R6C330__DXC61_04975
ERR1913041.1151248__1.1151248	39485__A0A174Z851__cdaR_1
ERR1913041.1151364__1.1151364	28117__B0MUL5__ALIPUT_00722
ERR1913041.1151562__1.1151562	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1151769__1.1151769	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1151781__1.1151781	165179__D1PHV2__PREVCOP_06822
ERR1913041.1151838__1.1151838	2293125__A0A374CIC9__DW917_02045
ERR1913041.1151866__1.1151866	821__A0A0P0M2J4__DXD46_10295
ERR1913041.1151992__1.1151992	165179__A0A3E5AAM8__DXB80_10240
ERR1913041.1152065__1.1152065	39485__C4Z6J7__ERS852492_02047
ERR1913041.1152040__1.1152040	39491__A0A396FKI0__DXC13_11560
ERR1913041.1152137__1.1152137	204516__U6RFY9__HMPREF1534_02069
ERR1913041.1152144__1.1152144	39485__A0A174ZPJ9__tig_2
ERR1913041.1152151__1.1152151	39491__A0A395ZFH9__ERS852417_01193
ERR1913041.1152170__1.1152170	39491__A0A395V1Y4__DXB99_08035
ERR1913041.1152199__1.1152199	40520__A5ZSH0__ERS852533_03692
ERR1913041.1152192__1.1152192	39485__A0A174ZA72__glgB_1
ERR1913041.1152231__1.1152231	1262924__R7HP98__BN585_02065
ERR1913041.1152285__1.1152285	39492__D4JRR5__ERS852540_02089
ERR1913041.1152442__1.1152442	116085__D4J7P1__DW747_15085
ERR1913041.1152456__1.1152456	1262924__R7HU74__BN585_00690
ERR1913041.1152471__1.1152471	165179__A0A174IPI3__CFT61_10940
ERR1913041.1152534__1.1152534	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1152600__1.1152600	165179__A0A229I1J2__DXB80_03950
ERR1913041.1152707__1.1152707	487175__R5E7Q1__HMPREF9439_01340
ERR1913041.1152711__1.1152711	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1152753__1.1152753	820__A7VAR9__ERS852421_00197
ERR1913041.1152800__1.1152800	204516__U6RFV1__HMPREF1534_02560
ERR1913041.1152807__1.1152807	310298__B3JMG0__BACCOP_03099
ERR1913041.1152821__1.1152821	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1152893__1.1152893	40518__R5DUG7__sbcC
ERR1913041.1152929__1.1152929	853__A0A174BA00__DW905_01145
ERR1913041.1152970__1.1152970	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1153032__1.1153032	69974__A0A090FEL8__MPL3365_630008
