ERR1913041.2__1.2	28116__F7LBW8__C5Z02_16055
ERR1913041.1032341__1.1032341	165179__A0A3E5E8N5__DXC61_13460
ERR1913041.1032413__1.1032413	310298__B3JH75__BACCOP_01229
ERR1913041.1032442__1.1032442	39491__A0A396FF66__DXD95_01810
ERR1913041.1032454__1.1032454	116085__D4J547__DW747_07130
ERR1913041.1032555__1.1032555	165179__W1I4H6__DXB80_13655
ERR1913041.1032538__1.1032538	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1032578__1.1032578	204516__U6RFU0__HMPREF1534_02545
ERR1913041.1032583__1.1032583	28117__B0MXG8__ALIPUT_01814
ERR1913041.1032602__1.1032602	310298__B3JI31__BACCOP_01543
ERR1913041.1032641__1.1032641	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1032728__1.1032728	165179__D1PGU8__PREVCOP_06463
ERR1913041.1032787__1.1032787	821__A0A173XDD3__DXB82_17180
ERR1913041.1032791__1.1032791	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1032812__1.1032812	28116__A0A078Q626__HMPREF1070_02735
ERR1913041.1032815__1.1032815	410072__A0A174AMX4__dacB_1
ERR1913041.1032923__1.1032923	39485__A0A174YYW2__benM
ERR1913041.1033026__1.1033026	39488__A0A174DGL6__EUBHAL_03262
ERR1913041.1033009__1.1033009	853__A0A2A7AXC8__C4N21_14120
ERR1913041.1033158__1.1033158	47678__R5UT79__ERS852558_03890
ERR1913041.1033195__1.1033195	165179__W1I4H6__DXB80_13655
ERR1913041.1033343__1.1033343	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1033381__1.1033381	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1033434__1.1033434	39491__A0A396FUZ3__phoR_1
ERR1913041.1033523__1.1033523	33038__A7B7J5__DXD36_03640
ERR1913041.1033581__1.1033581	39488__C0EUG1__DXD91_05025
ERR1913041.1033597__1.1033597	853__A0A174AML0__FPR_08640
ERR1913041.1033663__1.1033663	28118__F9ZBV2__NCTC10826_00352
ERR1913041.1033785__1.1033785	39485__C4Z0B2__EUBELI_01024
ERR1913041.1033789__1.1033789	39485__A0A174ZPH7__ERS852490_01992
ERR1913041.1033828__1.1033828	165179__D1PGU8__PREVCOP_06463
ERR1913041.1033874__1.1033874	165179__D1PES9__DXB80_11585
ERR1913041.1033972__1.1033972	40518__R5DME2__DXD86_07315
ERR1913041.1034004__1.1034004	1262924__R7HLJ9__BN585_01064
ERR1913041.1034025__1.1034025	165179__A0A3E5AHY4__CFT61_07675
ERR1913041.1034088__1.1034088	74426__thrZ
ERR1913041.1034048__1.1034048	823__A0A395YZ10__NCTC11152_02955
ERR1913041.1034159__1.1034159	33039__R6PAH6__ERS852577_01830
ERR1913041.1034165__1.1034165	47678__R5U558__ERS852558_02232
ERR1913041.1034173__1.1034173	165179__A0A3E5A554__DXB80_13805
ERR1913041.1034205__1.1034205	821__A0A174WBC9__ERS852556_03145
ERR1913041.1034250__1.1034250	310298__B3JFK6__BACCOP_00656
ERR1913041.1034226__1.1034226	310298__B3JPR1__BACCOP_03861
ERR1913041.1034307__1.1034307	47678__A5ZL09__BACCAC_03608
ERR1913041.1034327__1.1034327	301302__R5UL57__ERS852420_00622
ERR1913041.1034388__1.1034388	1262911__R6GY78__BN557_00532
ERR1913041.1034477__1.1034477	39485__C4Z685__EUBELI_20332
ERR1913041.1034502__1.1034502	310298__B3JMG0__BACCOP_03099
ERR1913041.1034524__1.1034524	1262913__R7J3X1__BN646_00517
ERR1913041.1034604__1.1034604	40518__R5E4X1__DXD93_05270
ERR1913041.1034610__1.1034610	487173__H1D020__HMPREF9453_00958
ERR1913041.1034682__1.1034682	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1034762__1.1034762	1262924__R7HQD9__BN585_00129
ERR1913041.1034771__1.1034771	47678__R5UT83__DW706_09750
ERR1913041.1034823__1.1034823	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1034889__1.1034889	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1034920__1.1034920	100884__E7G990__DXB26_14765
ERR1913041.1034906__1.1034906	28118__R6F6C0__Odosp_0731
ERR1913041.1035037__1.1035037	39483__D4JER1__HMPREF0367_00646
ERR1913041.1035239__1.1035239	165179__A0A3E5E189__PREVCOP_06699
ERR1913041.1035290__1.1035290	821__E5UY21__C800_02204
ERR1913041.1035326__1.1035326	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1035333__1.1035333	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1035424__1.1035424	39485__R5ZQJ7__yniC
ERR1913041.1035557__1.1035557	1262924__R7HKZ9__BN585_01304
ERR1913041.1035664__1.1035664	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1035641__1.1035641	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1035705__1.1035705	204516__U6R9H3__HMPREF1534_03348
ERR1913041.1035791__1.1035791	204516__U6RFU0__HMPREF1534_02545
ERR1913041.1035799__1.1035799	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1035865__1.1035865	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1035927__1.1035927	310298__B3JH75__BACCOP_01229
ERR1913041.1035959__1.1035959	1262924__R7HKX0__BN585_01279
ERR1913041.1036049__1.1036049	28116__A0A1G6G9R4__CUY_0131
ERR1913041.1036125__1.1036125	1262911__R6GT12__BN557_01070
ERR1913041.1036189__1.1036189	28117__B0MT73__ALIPUT_00412
ERR1913041.1036237__1.1036237	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1036355__1.1036355	853__A0A174BA00__DW905_01145
ERR1913041.1036407__1.1036407	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1036511__1.1036511	1262739__R6MMI4__BN659_01195
ERR1913041.1036481__1.1036481	33033__A8SMK9__PEPMIC_01359
ERR1913041.1036581__1.1036581	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1036561__1.1036561	820__A0A139K8N1__ERS852554_00951
ERR1913041.1036664__1.1036664	853__A0A173RZ39__C4N22_01650
ERR1913041.1036685__1.1036685	1262913__R7JN04__BN646_00251
ERR1913041.1036780__1.1036780	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1036795__1.1036795	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1036859__1.1036859	165179__A0A3E5AER8__DXB80_07075
ERR1913041.1037058__1.1037058	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1037353__1.1037353	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1037471__1.1037471	39491__C4Z8S1__DXB76_06750
ERR1913041.1037492__1.1037492	165179__A0A3E5E8N5__DXC61_13460
ERR1913041.1037494__1.1037494	853__A0A173T6P2__DWZ46_14595
ERR1913041.1037569__1.1037569	40518__R5E1J2__DXD93_04070
ERR1913041.1037587__1.1037587	39485__A0A174ZQT9__EUBELI_20278
ERR1913041.1037639__1.1037639	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1037766__1.1037766	410072__A0A173YQW3__dtpT_1
ERR1913041.1037800__1.1037800	165179__A0A3E5E8N5__DXC61_13460
ERR1913041.1037803__1.1037803	1262743__R5C3A8__BN727_00457
ERR1913041.1037981__1.1037981	39491__A0A395V1Y4__DXB99_08035
ERR1913041.1037986__1.1037986	1150298__R7JU23__ERS852498_02342
ERR1913041.1038020__1.1038020	371601__D6D2M1__CW1_3199
ERR1913041.1038021__1.1038021	1262924__R7HR75__BN585_00689
ERR1913041.1038094__1.1038094	88431__A6BG03__ERS852408_01790
ERR1913041.1038194__1.1038194	28117__B0MXJ1__BHV66_08445
ERR1913041.1038242__1.1038242	1965632__A0A1Y4A853__B5F91_11650
ERR1913041.1038291__1.1038291	820__A7V859__ERS852462_00341
ERR1913041.1038310__1.1038310	853__C7H7F5__DWZ46_01780
ERR1913041.1038312__1.1038312	204516__U6RHM5__HMPREF1534_02096
ERR1913041.1038342__1.1038342	310298__B3JFH4__BACCOP_00624
ERR1913041.1038525__1.1038525	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1038840__1.1038840	204516__U6R8Z4__HMPREF1534_03879
ERR1913041.1038853__1.1038853	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1038987__1.1038987	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1039105__1.1039105	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1039113__1.1039113	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1039126__1.1039126	418240__C6JH11__ERS852523_02507
ERR1913041.1039176__1.1039176	39491__D4JMW8__ERS852497_01971
ERR1913041.1039249__1.1039249	487174__K0X9T7__HMPREF9448_00996
ERR1913041.1039319__1.1039319	216816__C2GUV2__APC1478_0430
ERR1913041.1039386__1.1039386	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1039475__1.1039475	40518__R5DLM5__RB5AMG_00422
ERR1913041.1039488__1.1039488	40518__R5E6Y7__DXD83_08230
ERR1913041.1039512__1.1039512	40518__R5DYU1__DXD86_01160
ERR1913041.1039575__1.1039575	165179__A0A3E5E4T9__DXB80_08030
ERR1913041.1039617__1.1039617	28117__B0MT73__ALIPUT_00412
ERR1913041.1039666__1.1039666	821__A6L0C7__ERS852556_03520
ERR1913041.1039810__1.1039810	165179__A0A3E4SID1__DXB80_01945
ERR1913041.1039913__1.1039913	28116__A7LYG5__M089_5828
ERR1913041.1039932__1.1039932	1262743__R5C054__BN727_01980
ERR1913041.1039972__1.1039972	39485__C4Z434__tilS
ERR1913041.1039974__1.1039974	820__A0A139K4T0__ERS852510_03146
ERR1913041.1039999__1.1039999	1262911__R6H1A6__BN557_01286
ERR1913041.1040041__1.1040041	371601__D4WBK5__BN891_3970
ERR1913041.1040104__1.1040104	1685__A0A3D8UEL2__DRBB29_0129
ERR1913041.1040199__1.1040199	410072__A0A173YNZ0__ERS852481_00766
ERR1913041.1040277__1.1040277	214856__A0A174ZLX0__ERS852559_00738
ERR1913041.1040306__1.1040306	39485__C4Z1S0__ERS852492_00886
ERR1913041.1040307__1.1040307	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1040328__1.1040328	2293125__A0A374CIC9__DW917_02045
ERR1913041.1040353__1.1040353	853__A0A3E2W3R8__FAEPRAM212_00849
ERR1913041.1040540__1.1040540	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1040611__1.1040611	821__A0A174T998__DXB82_10860
ERR1913041.1040609__1.1040609	165179__R6PNJ9__PREVCOP_04730
ERR1913041.1040686__1.1040686	1262924__R7HR75__BN585_00689
ERR1913041.1040696__1.1040696	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1040713__1.1040713	28116__A0A1G6G396__DXD69_22115
ERR1913041.1040989__1.1040989	204516__U6R9E6__HMPREF1534_03149
ERR1913041.1041035__1.1041035	165179__A0A229I7F5__DXB80_02650
ERR1913041.1041113__1.1041113	39485__C4Z0G6__spoIVB
ERR1913041.1041120__1.1041120	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1041223__1.1041223	39491__C4ZAT2__ERE_28440
ERR1913041.1041206__1.1041206	301302__R5UPN9__M72_25701
ERR1913041.1041290__1.1041290	1262924__R7HPL8__BN585_01826
ERR1913041.1041383__1.1041383	39491__A0A395ZBQ4__cph2_2
ERR1913041.1041514__1.1041514	1262924__R7HPL8__BN585_01826
ERR1913041.1041655__1.1041655	40518__R5E4X1__DXD93_05270
ERR1913041.1041658__1.1041658	820__A0A139JUD3__DXC91_19380
ERR1913041.1041700__1.1041700	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1041761__1.1041761	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1041795__1.1041795	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1041796__1.1041796	216816__D6DBD5__DXC32_04335
ERR1913041.1041824__1.1041824	1735__B7CE08__EUBIFOR_02443
ERR1913041.1041834__1.1041834	165179__A0A3E5A6S0__PREVCOP_04351
ERR1913041.1042047__1.1042047	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1042084__1.1042084	310298__B3JFS5__BACCOP_00726
ERR1913041.1042169__1.1042169	487173__H1D082__HMPREF9453_01020
ERR1913041.1042216__1.1042216	310298__B3JQD7__BACCOP_04095
ERR1913041.1042221__1.1042221	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1042466__1.1042466	371601__I9A9Z3__CW3_2765
ERR1913041.1042541__1.1042541	1262948__R7EGW0__BN671_00708
ERR1913041.1042493__1.1042493	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1042495__1.1042495	165179__A0A3E5AGH1__DXB80_05820
ERR1913041.1042555__1.1042555	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1042659__1.1042659	28117__B0MUL5__ALIPUT_00722
ERR1913041.1042746__1.1042746	165179__A0A3E4SID1__DXB80_01945
ERR1913041.1042800__1.1042800	410072__A0A174LAX8__DXD67_10655
ERR1913041.1042861__1.1042861	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1042907__1.1042907	310298__B3JLT9__BACCOP_02886
ERR1913041.1042958__1.1042958	371601__I9A9L0__BN890_10720
ERR1913041.1043000__1.1043000	165179__D1PHC0__PREVCOP_06640
ERR1913041.1043160__1.1043160	28117__B0MYI9__BHV66_05415
ERR1913041.1043207__1.1043207	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1043270__1.1043270	487173__H1D0R8__HMPREF9453_01206
ERR1913041.1043432__1.1043432	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1043467__1.1043467	1796652__ltrA_3
ERR1913041.1043525__1.1043525	40518__R5DME2__DXD86_07315
ERR1913041.1043526__1.1043526	487173__H1D0A3__HMPREF9453_01041
ERR1913041.1043580__1.1043580	487174__K0WRH0__DDY40_05725
ERR1913041.1043605__1.1043605	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1043619__1.1043619	74426__purC
ERR1913041.1043701__1.1043701	301302__R5V671__M72_27831
ERR1913041.1043725__1.1043725	165179__A0A3E5DY64__CFT61_10025
ERR1913041.1043779__1.1043779	39491__A0A0M6WBQ6__ERS852417_02951
ERR1913041.1043901__1.1043901	39485__A0A174YNW2__cph2_3
ERR1913041.1043925__1.1043925	40518__R5E7G3__DXD86_03405
ERR1913041.1044028__1.1044028	310298__B3JH67__BACCOP_01223
ERR1913041.1043998__1.1043998	165179__D1PHV2__PREVCOP_06822
ERR1913041.1044130__1.1044130	39491__A0A395V0H3__ERS852417_01192
ERR1913041.1044214__1.1044214	853__A0A173T8T3__DW882_06555
ERR1913041.1044311__1.1044311	2293125__A0A374BLR6__DW917_15555
ERR1913041.1044442__1.1044442	821__A0A174WBC9__ERS852556_03145
ERR1913041.1044423__1.1044423	487173__H1CYC1__HMPREF9453_00359
ERR1913041.1044479__1.1044479	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1044488__1.1044488	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1044489__1.1044489	39491__A0A396FRE7__EUR_27520
ERR1913041.1044677__1.1044677	165179__D1PHC0__PREVCOP_06640
ERR1913041.1044854__1.1044854	410072__A0A173R660__ERS852389_00536
ERR1913041.1044801__1.1044801	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1044856__1.1044856	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1045006__1.1045006	1262743__R5C054__BN727_01980
ERR1913041.1044988__1.1044988	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1044990__1.1044990	310298__B3JNH3__BACCOP_03486
ERR1913041.1045122__1.1045122	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1045236__1.1045236	1262924__R7HRW9__BN585_00665
ERR1913041.1045300__1.1045300	371601__D7J4W7__CW3_3382
ERR1913041.1045373__1.1045373	261299__R5XYJ1__ERS852493_02235
ERR1913041.1045376__1.1045376	1262743__R5C3A8__BN727_00457
ERR1913041.1045448__1.1045448	820__A0A174M9V5__M093_0237
ERR1913041.1045413__1.1045413	820__A0A173W419__DXC68_17760
ERR1913041.1045425__1.1045425	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1045435__1.1045435	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1045608__1.1045608	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1045615__1.1045615	853__A8S882__C4N23_07600
ERR1913041.1045628__1.1045628	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1045653__1.1045653	39485__A0A174YVB5__lyc
ERR1913041.1045797__1.1045797	40518__R5DY98__mepA_5
ERR1913041.1045964__1.1045964	853__A0A174C5M1__CGS58_04460
ERR1913041.1046123__1.1046123	1262924__R7HMW0__BN585_01951
ERR1913041.1046304__1.1046304	310298__B3JFS5__BACCOP_00726
ERR1913041.1046418__1.1046418	39491__A0A395V0H3__ERS852417_01192
ERR1913041.1046420__1.1046420	1308__V8LRT0__DV947_08035
ERR1913041.1046643__1.1046643	1262924__R7HUJ5__BN585_00830
ERR1913041.1046829__1.1046829	487174__K0XL60__DDY40_11760
ERR1913041.1046851__1.1046851	33039__D4LYZ5__ERS852390_01248
ERR1913041.1046870__1.1046870	28117__R7JH62__BHV66_05735
ERR1913041.1046913__1.1046913	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1046962__1.1046962	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1047126__1.1047126	40518__R5DQD6__DXD83_09060
ERR1913041.1047191__1.1047191	354276__A0A0T5XN66__SAMEA2273370_03760
ERR1913041.1047202__1.1047202	165179__A0A3E5E4T9__DXB80_08030
ERR1913041.1047277__1.1047277	310298__B3JNG7__BACCOP_03480
ERR1913041.1047303__1.1047303	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1047323__1.1047323	39485__C4Z4X5__ERS852492_02859
ERR1913041.1047455__1.1047455	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1047798__1.1047798	820__A0A174P0L5__glcK_3
ERR1913041.1048018__1.1048018	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1048121__1.1048121	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1048083__1.1048083	1262924__R7HMB7__BN585_01717
ERR1913041.1048092__1.1048092	1262700__R5XBD0__BN695_00459
ERR1913041.1048128__1.1048128	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1048305__1.1048305	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1048420__1.1048420	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1048480__1.1048480	39485__A0A174ZBJ8__speA_2
ERR1913041.1048660__1.1048660	116085__D4JBM5__DW747_01240
ERR1913041.1048724__1.1048724	1262743__R5C054__BN727_01980
ERR1913041.1048730__1.1048730	74426__purL
ERR1913041.1048852__1.1048852	39491__A0A395ZBQ4__cph2_2
ERR1913041.1048949__1.1048949	47678__R5U3D5__DW706_05635
ERR1913041.1048922__1.1048922	1262913__R7JMY4__BN646_00248
ERR1913041.1049117__1.1049117	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1049092__1.1049092	28117__B0MUX4__ALIPUT_00911
ERR1913041.1049094__1.1049094	40518__R5DLU0__fmt
ERR1913041.1049204__1.1049204	820__A0A174F0C1__nreB
ERR1913041.1049185__1.1049185	47678__R5U9Z0__HMPREF1061_03210
ERR1913041.1049187__1.1049187	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1049254__1.1049254	487173__H1D2K8__HMPREF9453_01846
ERR1913041.1049220__1.1049220	310298__B3JFK6__BACCOP_00656
ERR1913041.1049308__1.1049308	39485__C4Z6V7__walK
ERR1913041.1049377__1.1049377	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1049497__1.1049497	40518__R5DUG7__sbcC
ERR1913041.1049552__1.1049552	165179__A0A3E5A6S0__PREVCOP_04351
ERR1913041.1049714__1.1049714	39491__A0A173U130__ERE_16110
ERR1913041.1049816__1.1049816	84024__A0A173Y332__ERS852384_01048
ERR1913041.1049767__1.1049767	1262924__R7HMZ0__BN585_01986
ERR1913041.1049851__1.1049851	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1049855__1.1049855	28118__F9Z7M2__B5F99_10065
ERR1913041.1049879__1.1049879	853__A0A173TAZ8__DWZ46_14590
ERR1913041.1050058__1.1050058	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1050141__1.1050141	40518__R5DXH2__DXD83_10135
ERR1913041.1050200__1.1050200	310298__B3JFK5__BACCOP_00655
ERR1913041.1050230__1.1050230	165179__A0A174UTZ7__DXC61_06705
ERR1913041.1050236__1.1050236	116085__D4J740__DW747_11625
ERR1913041.1050314__1.1050314	301301__A0A395VCJ3__cbiT
ERR1913041.1050360__1.1050360	310298__B3JJ24__BACCOP_01886
ERR1913041.1050363__1.1050363	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1050383__1.1050383	39485__C4Z0S8__hisK
ERR1913041.1050417__1.1050417	1686__C4FFP4__BCAT_1637
ERR1913041.1050491__1.1050491	165179__A0A3E5AER8__DXB80_07075
ERR1913041.1050494__1.1050494	39491__A0A395ZHW9__DXC13_02590
ERR1913041.1050591__1.1050591	165179__A0A174IPI3__CFT61_10940
ERR1913041.1050623__1.1050623	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1050717__1.1050717	310298__B3JFK4__BACCOP_00654
ERR1913041.1050692__1.1050692	39491__A0A396FPV7__ERS852580_01177
ERR1913041.1050819__1.1050819	1262913__R7J556__BN646_00655
ERR1913041.1050820__1.1050820	310298__B3JNH4__BACCOP_03487
ERR1913041.1050868__1.1050868	853__A0A174AML0__FPR_08640
ERR1913041.1050975__1.1050975	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1051122__1.1051122	116085__D4J7J1__DW747_10195
ERR1913041.1051137__1.1051137	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1051320__1.1051320	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1051301__1.1051301	820__A0A3E4WCX3__C801_02709
ERR1913041.1051304__1.1051304	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1051397__1.1051397	310298__B3JJ24__BACCOP_01886
ERR1913041.1051402__1.1051402	28118__R6FD01__B5F99_06665
ERR1913041.1051530__1.1051530	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1051649__1.1051649	1160721__W0U4D5__RBI_I01230
ERR1913041.1051665__1.1051665	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1051763__1.1051763	1262739__R6MNX4__BN659_01528
ERR1913041.1051830__1.1051830	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1051879__1.1051879	39491__A0A396FKG5__DXB76_07455
ERR1913041.1052083__1.1052083	39491__A0A396FP46__cobD_2
ERR1913041.1052269__1.1052269	556259__E5C638__BSGG_0201
ERR1913041.1052495__1.1052495	1263109__GCA_000438135.1_00036
ERR1913041.1052518__1.1052518	1262924__R7HNT3__BN585_00018
ERR1913041.1052633__1.1052633	544645__A0A1Y3W1L7__DXC42_19080
ERR1913041.1052644__1.1052644	1680__A0A174BH90__B0487_1759
ERR1913041.1052658__1.1052658	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1052892__1.1052892	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1052921__1.1052921	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1052934__1.1052934	165179__A0A174IPI3__CFT61_10940
ERR1913041.1053005__1.1053005	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1053043__1.1053043	1262924__R7HRT1__BN585_00630
ERR1913041.1053057__1.1053057	310298__B3JFK5__BACCOP_00655
ERR1913041.1053167__1.1053167	39491__A0A395UUN5__EUBREC_0291
ERR1913041.1053265__1.1053265	165179__D1PGU8__PREVCOP_06463
ERR1913041.1053277__1.1053277	487173__H1D020__HMPREF9453_00958
ERR1913041.1053304__1.1053304	39485__A0A174YMC1__recN
ERR1913041.1053291__1.1053291	1262911__R6GI18__BN557_01377
ERR1913041.1053388__1.1053388	165179__A0A3E5A6S0__PREVCOP_04351
ERR1913041.1053408__1.1053408	28117__B0MTH2__ALIPUT_00061
ERR1913041.1053475__1.1053475	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1053750__1.1053750	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1053888__1.1053888	418240__R7CMK4__ERS852478_03653
ERR1913041.1053969__1.1053969	853__A0A2A7A628__CGS57_13755
ERR1913041.1054232__1.1054232	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1054246__1.1054246	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1054256__1.1054256	40518__R5DP61__DXD86_06345
ERR1913041.1054330__1.1054330	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1054368__1.1054368	40518__R5DNY7__RBATCC27255_00367
ERR1913041.1054411__1.1054411	292800__A0A1C7FP14__ERS852518_04317
ERR1913041.1054493__1.1054493	853__A0A2A7AXC8__C4N21_14120
ERR1913041.1054590__1.1054590	310298__B3JPN8__BACCOP_03837
ERR1913041.1054768__1.1054768	28117__B0MWP2__ALIPUT_01468
ERR1913041.1054794__1.1054794	853__A0A173TAZ8__DWZ46_14590
ERR1913041.1054872__1.1054872	310298__B3JK49__BACCOP_02273
ERR1913041.1054894__1.1054894	1160721__W0U3Z9__RBI_I00543
ERR1913041.1054971__1.1054971	301301__G2SZZ9__RHOM_02605
ERR1913041.1054987__1.1054987	165179__A0A3E5A554__DXB80_13805
ERR1913041.1054996__1.1054996	204516__U6RSX5__HMPREF1534_00314
ERR1913041.1055024__1.1055024	39485__R6A1W2__ERS852490_01584
ERR1913041.1055005__1.1055005	487175__F3QGM6__HMPREF9439_00065
ERR1913041.1055123__1.1055123	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1055097__1.1055097	371601__D7K8P3__SAMN05216250_10395
ERR1913041.1055153__1.1055153	40518__R5DYU1__DXD86_01160
ERR1913041.1055201__1.1055201	39491__A0A396FKI0__DXC13_11560
ERR1913041.1055239__1.1055239	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1055258__1.1055258	818__R6VB25__BSIG_5053
ERR1913041.1055340__1.1055340	39485__C4Z0F4__ERS852490_00945
ERR1913041.1055315__1.1055315	28117__B0MTV3__BHV66_06405
ERR1913041.1055371__1.1055371	39491__A0A396FUZ3__phoR_1
ERR1913041.1055635__1.1055635	40518__R5DME2__DXD86_07315
ERR1913041.1055626__1.1055626	165179__A0A3E5E8N5__DXC61_13460
ERR1913041.1055595__1.1055595	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1055734__1.1055734	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1055747__1.1055747	410072__A0A174BMP0__DXD67_03635
