ERR1913154.149__1.149	328814__GCA_004558275.1_00079
ERR1913154.1026701__1.1026701	46503__R6WX12__DXB85_11560
ERR1913154.1026745__1.1026745	100886__R7GJP9__amiC
ERR1913154.1026764__1.1026764	820__A0A3E4GA19__SAMN05444418_10562
ERR1913154.1026788__1.1026788	544645__A0A3E4TER1__DXC42_05460
ERR1913154.1026840__1.1026840	820__A0A3E5BMG9__DXD40_05130
ERR1913154.1026912__1.1026912	33043__A0A173ZZF8__sbp_2
ERR1913154.1027005__1.1027005	239935__A0A2N8HPG4__CXU16_03730
ERR1913154.1027066__1.1027066	328814__GCA_004558275.1_00294
ERR1913154.1027117__1.1027117	820__A0A174A6K0__M093_0079
ERR1913154.1027163__1.1027163	360807__A0A173R6V5__ROSEINA2194_00471
ERR1913154.1027171__1.1027171	626932__G5HAG6__HMPREF9450_01631
ERR1913154.1027263__1.1027263	28117__R7JQW0__ALIPUT_01453
ERR1913154.1027346__1.1027346	216816__A0A2N0SME6__BLIF_1881
ERR1913154.1027526__1.1027526	823__D0TCC2__HMPREF1075_01590
ERR1913154.1027543__1.1027543	39491__A0A396FNY7__LD38_16155
ERR1913154.1027814__1.1027814	1262886__R6REL6__BN563_00990
ERR1913154.1027945__1.1027945	28117__R7JIY2__BHV66_06465
ERR1913154.1028258__1.1028258	745368__A0A1T4WPJ1__SAMN02745178_00919
ERR1913154.1028265__1.1028265	1262886__R6Q9S2__BN563_00641
ERR1913154.1028469__1.1028469	853__A0A174C5M1__CGS58_04460
ERR1913154.1028736__1.1028736	820__A0A139KJ23__celCCA
ERR1913154.1028957__1.1028957	239935__A0A2N8I3G2__CXT89_00720
ERR1913154.1028967__1.1028967	33025__A0A395JB55__C8D73_104122
ERR1913154.1029020__1.1029020	33043__D5HH72__ERS852445_02265
ERR1913154.1029133__1.1029133	74426__group_1871
ERR1913154.1029303__1.1029303	820__A0A174F0C1__nreB
ERR1913154.1029504__1.1029504	820__A0A174Q0F0__DXB48_08080
ERR1913154.1029512__1.1029512	1535__A7VRX1__CLOLEP_01308
ERR1913154.1029585__1.1029585	384639__GCA_003096855.1_00317
ERR1913154.1029637__1.1029637	46503__R5DM05__DD461_09230
ERR1913154.1029704__1.1029704	310298__B3JQJ5__BACCOP_04231
ERR1913154.1029800__1.1029800	39486__A0A3E4F9T0__DXD82_02480
ERR1913154.1029809__1.1029809	820__A0A174KKV6__DXC07_02635
ERR1913154.1029815__1.1029815	671267__R9I7B5__C802_04018
ERR1913154.1029848__1.1029848	821__A6L0C7__ERS852556_03520
ERR1913154.1029941__1.1029941	823__A0A355XN36__DXB14_02385
ERR1913154.1030114__1.1030114	39491__C4Z9D4__DXD95_00055
ERR1913154.1030160__1.1030160	410072__A0A173WD04__penA_2
ERR1913154.1030262__1.1030262	820__A0A139KJ23__celCCA
ERR1913154.1030363__1.1030363	301302__R5VFU2__xynA1
ERR1913154.1030486__1.1030486	853__A0A173XRA8__CGS56_09290
ERR1913154.1030635__1.1030635	357276__A0A076IS26__EL88_15950
ERR1913154.1030875__1.1030875	39491__C4ZCH3__EUR_17560
ERR1913154.1030933__1.1030933	821__A0A0P0L8F8__ERS852509_03705
ERR1913154.1031035__1.1031035	328814__GCA_004558275.1_00066
ERR1913154.1031132__1.1031132	360807__C0FVT5__RIL183_27241
ERR1913154.1031139__1.1031139	371601__A0A1C7H6N4__SAMN05216250_10764
ERR1913154.1031121__1.1031121	40518__R5DW64__RBL236_01394
ERR1913154.1031180__1.1031180	40518__R5DXW3__DXD86_07900
ERR1913154.1031332__1.1031332	40518__R5DW64__RBL236_01394
ERR1913154.1031354__1.1031354	216816__A0A396FVC5__BL71B_00290
ERR1913154.1031463__1.1031463	40518__A0A2N0UK36__RBATCC27255_01376
ERR1913154.1031466__1.1031466	1262886__R6Q946__BN563_00499
ERR1913154.1031532__1.1031532	853__A0A174UDE9__C4N25_12775
ERR1913154.1031493__1.1031493	1862668__GCA_001945525.1_00031
ERR1913154.1031794__1.1031794	1150298__R7JMX3__ERS852498_00681
ERR1913154.1031797__1.1031797	40518__R5DVU7__RBL236_00839
ERR1913154.1031819__1.1031819	357276__B6VT86__IY41_22515
ERR1913154.1031886__1.1031886	1150298__A0A174SZP5__ERS852535_02327
ERR1913154.1032059__1.1032059	1262886__R6QAI4__BN563_00898
ERR1913154.1032068__1.1032068	1262886__R6Q805__BN563_00926
ERR1913154.1032200__1.1032200	46503__A7AH78__DD461_04085
ERR1913154.1032262__1.1032262	1150298__A0A174C0B7__ERS852406_01193
ERR1913154.1032325__1.1032325	40519__U2MCQ8__RUMCAL_00556
ERR1913154.1032461__1.1032461	47678__A0A174H7W9__ERS852494_00524
ERR1913154.1032540__1.1032540	820__A0A3E4G2R7__DXC07_00510
ERR1913154.1032667__1.1032667	338188__A0A174DQN3__HMPREF1057_03481
ERR1913154.1032761__1.1032761	487174__K0X551__HMPREF9448_02151
ERR1913154.1032894__1.1032894	33043__D5HHT0__ERS852445_02798
ERR1913154.1033020__1.1033020	40518__R5E175__RB5AMG_00757
ERR1913154.1032998__1.1032998	28118__A0A3D4ZFP4__DHW44_00270
ERR1913154.1033076__1.1033076	649756__D4N1B6__HMPREF0369_02032
ERR1913154.1033247__1.1033247	1262886__R6QIW2__BN563_00992
ERR1913154.1033232__1.1033232	40518__R5DZU5__RBL263_00458
ERR1913154.1033372__1.1033372	1150298__A0A174SLE6__mlc_1
ERR1913154.1033398__1.1033398	821__I9R3W6__DXC16_12455
ERR1913154.1033403__1.1033403	1150298__A0A174GH24__ERS852406_02992
ERR1913154.1033406__1.1033406	823__A0A174UR44__M095_2641
ERR1913154.1033542__1.1033542	2292352__A0A374UKS3__DXC23_09270
ERR1913154.1033677__1.1033677	40518__R5DYP7__envC
ERR1913154.1033786__1.1033786	40518__R5DXW3__DXD86_07900
ERR1913154.1033796__1.1033796	821__A0A395US34__C5Z04_18975
ERR1913154.1034058__1.1034058	39491__A0A395UZ89__DXB72_12805
ERR1913154.1034170__1.1034170	39491__D6E408__EUBREC_1466
ERR1913154.1034187__1.1034187	39491__A0A173SH34__EUR_24920
ERR1913154.1034214__1.1034214	40518__R5DVX3__RBL263_01584
ERR1913154.1034550__1.1034550	40518__R5E1J7__RBL236_02062
ERR1913154.1034621__1.1034621	820__A0A3E5BMG9__DXD40_05130
ERR1913154.1034715__1.1034715	46228__B5CMW7__DXD17_11810
ERR1913154.1034721__1.1034721	40518__R5DVL2__penA
ERR1913154.1034879__1.1034879	820__A0A374Q854__HMPREF1073_03281
ERR1913154.1035071__1.1035071	46228__V8BYC1__RUMLAC_00426
ERR1913154.1035092__1.1035092	1262924__R7HLJ5__BN585_01491
ERR1913154.1035106__1.1035106	853__A0A174C5M1__CGS58_04460
ERR1913154.1035282__1.1035282	1262911__R6GT76__BN557_01150
ERR1913154.1035398__1.1035398	46506__B0NQN6__AA415_00632
ERR1913154.1035413__1.1035413	39491__A0A395ZEN3__DXD95_12655
ERR1913154.1035583__1.1035583	853__A0A173XRA8__CGS56_09290
ERR1913154.1035584__1.1035584	1150298__A0A174RP87__uppP_1
ERR1913154.1035544__1.1035544	823__A0A355XKQ8__DHP27_04010
ERR1913154.1035641__1.1035641	820__A7V780__adaA_3
ERR1913154.1035758__1.1035758	28052__R7N8X2__ERS852451_01586
ERR1913154.1035776__1.1035776	823__D7IRG1__NCTC11152_02276
ERR1913154.1035840__1.1035840	47678__A5ZL09__BACCAC_03608
ERR1913154.1035971__1.1035971	820__A0A174QLF0__SAMN05444418_109151
ERR1913154.1036048__1.1036048	216816__Q8G5T7__HMPREF0175_0394
ERR1913154.1036064__1.1036064	853__A0A173T6P2__DWZ46_14595
ERR1913154.1036141__1.1036141	820__A0A174M9V5__M093_0237
ERR1913154.1036164__1.1036164	40518__R5E2U9__RBL263_01292
ERR1913154.1036364__1.1036364	40518__R5DR72__RBL236_02110
ERR1913154.1036663__1.1036663	410072__C0BB27__ERS852525_01089
ERR1913154.1036710__1.1036710	40518__R5DVL2__penA
ERR1913154.1036776__1.1036776	39491__A0A174K9A3__DXB69_07785
ERR1913154.1036763__1.1036763	28117__B0MY82__BHV66_04755
ERR1913154.1036791__1.1036791	745368__A0A1T4Y9Q7__SAMN02745178_02874
ERR1913154.1036830__1.1036830	28052__A0A174I0A5__ERS852499_00618
ERR1913154.1036875__1.1036875	1262886__R6RCF6__BN563_00371
ERR1913154.1036949__1.1036949	1150298__R7JUS2__ERS852498_02193
ERR1913154.1036981__1.1036981	40518__A0A2N0UQR6__RBATCC27255_01177
ERR1913154.1037067__1.1037067	301302__R5UJW6__ERS852420_01698
ERR1913154.1037134__1.1037134	1262886__R6QJF6__BN563_01169
ERR1913154.1037246__1.1037246	1150298__A0A173ZPH3__rnhA
ERR1913154.1037343__1.1037343	1262911__R6GP58__BN557_00798
ERR1913154.1037398__1.1037398	820__A0A3E4W9W8__C801_01069
ERR1913154.1037423__1.1037423	823__D0TJX4__M095_1560
ERR1913154.1037490__1.1037490	40518__R5DX17__DXD86_01230
ERR1913154.1037474__1.1037474	100886__E2NWG2__CATMIT_02957
ERR1913154.1037648__1.1037648	39491__D6E408__EUBREC_1466
ERR1913154.1037712__1.1037712	820__A0A139K5A6__DXB48_12175
ERR1913154.1037770__1.1037770	39491__A0A396FPV7__ERS852580_01177
ERR1913154.1037850__1.1037850	1150298__A0A174DX06__ERS852498_00491
ERR1913154.1037927__1.1037927	820__A0A174FUG6__DXC91_11265
ERR1913154.1037968__1.1037968	28117__B0MUB4__BHV66_01895
ERR1913154.1038029__1.1038029	371601__I9UNH8__SAMN04487924_12147
ERR1913154.1038044__1.1038044	1150298__A0A174L2G3__ERS852498_01371
ERR1913154.1038107__1.1038107	40518__R5E2F3__artQ
ERR1913154.1038211__1.1038211	1262911__R6H0U7__BN557_01104
ERR1913154.1038186__1.1038186	40518__R5DWQ2__DXD93_03810
ERR1913154.1038280__1.1038280	1262911__R6H2J2__BN557_01228
ERR1913154.1038415__1.1038415	28111__R5JUK8__NCTC11155_02515
ERR1913154.1038505__1.1038505	239935__R6JWM7__CXU14_12295
ERR1913154.1038709__1.1038709	46503__R6WUT7__NCTC13052_01657
ERR1913154.1038765__1.1038765	1262886__R6QIV0__BN563_00982
ERR1913154.1038858__1.1038858	40518__R5DPI9__DXD83_07375
ERR1913154.1039023__1.1039023	39491__A0A0M6WBQ6__ERS852417_02951
ERR1913154.1039129__1.1039129	820__A0A174GYA8__DXB64_07370
ERR1913154.1039143__1.1039143	28118__F9Z920__B5F99_04535
ERR1913154.1039260__1.1039260	39488__C0F0P7__ERS852578_02651
ERR1913154.1039306__1.1039306	823__C7XA51__BDI_0499
ERR1913154.1039324__1.1039324	292800__A0A174WD85__A4U99_09350
ERR1913154.1039359__1.1039359	1262886__R6QJF6__BN563_01169
ERR1913154.1039563__1.1039563	88431__A0A3D0EY52__ERS852573_01763
ERR1913154.1040195__1.1040195	823__A0A395YRE1__DXC05_20005
ERR1913154.1040275__1.1040275	39491__A0A395UWA3__DXB69_11805
ERR1913154.1040306__1.1040306	820__A0A374QGD2__ERS852421_02382
ERR1913154.1040320__1.1040320	40518__R5DLJ7__lytR_4
ERR1913154.1040427__1.1040427	46228__V8BTB9__RUMLAC_01945
ERR1913154.1040524__1.1040524	649756__R7BXP1__ERS852425_00382
ERR1913154.1040662__1.1040662	1262886__R6QH23__BN563_00463
ERR1913154.1040727__1.1040727	338188__A0A174J0B2__nucA_2
ERR1913154.1040937__1.1040937	47678__R5UER2__CGC64_00710
ERR1913154.1040986__1.1040986	745368__A0A1T4WPN5__SAMN02745178_00931
ERR1913154.1041058__1.1041058	239935__A0A2N8IAZ5__xseA
ERR1913154.1041174__1.1041174	28118__R6F5T0__Odosp_2509
ERR1913154.1041237__1.1041237	1262886__R6Q964__BN563_01262
ERR1913154.1041238__1.1041238	39491__R6UMS6__DXD13_07035
ERR1913154.1041311__1.1041311	106588__A6NUL8__BACCAP_01900
ERR1913154.1041367__1.1041367	884684__GCA_002892425.1_01408
ERR1913154.1041398__1.1041398	61171__B9YCR2__HOLDEFILI_03622
ERR1913154.1041538__1.1041538	821__A0A174NM17__lacZ_6
ERR1913154.1041539__1.1041539	214856__A0A174CRY5__ERS852559_01060
ERR1913154.1041614__1.1041614	360807__A0A0M6WWU2__ERS852392_02262
ERR1913154.1041692__1.1041692	1262886__R6QHZ9__BN563_00710
ERR1913154.1041734__1.1041734	853__A0A173XRA8__CGS56_09290
ERR1913154.1041750__1.1041750	40518__R5DUJ5__DXD83_01635
ERR1913154.1041885__1.1041885	823__A0A174DZM1__DDY96_10310
ERR1913154.1041952__1.1041952	1262886__R6QBM7__BN563_01264
ERR1913154.1041962__1.1041962	40518__R5DTJ1__DXD86_03635
ERR1913154.1041979__1.1041979	1150298__R7JV71__ERS852498_00755
ERR1913154.1042011__1.1042011	1262924__R7HL71__BN585_01341
ERR1913154.1042137__1.1042137	88431__A0A3D0EY52__ERS852573_01763
ERR1913154.1042154__1.1042154	46503__K5ZAK9__NCTC13052_03308
ERR1913154.1042211__1.1042211	310298__B3JQJ5__BACCOP_04231
ERR1913154.1042327__1.1042327	820__A0A139K5E7__DXC68_09550
ERR1913154.1042572__1.1042572	40518__R5DUU2__yvhJ_2
ERR1913154.1042574__1.1042574	1150298__A0A174HB98__ERS852406_02617
ERR1913154.1042731__1.1042731	820__R9I2U8__DXC68_09590
ERR1913154.1042745__1.1042745	1263107__GCA_000436995.1_00033
ERR1913154.1042980__1.1042980	301302__R5UL57__ERS852420_00622
ERR1913154.1042990__1.1042990	47678__R5U3D5__DW706_05635
ERR1913154.1043041__1.1043041	40518__R5DPA7__RBATCC27255_01319
ERR1913154.1043251__1.1043251	47678__R5UME6__BACCAC_01239
ERR1913154.1043387__1.1043387	572010__dnaK2
ERR1913154.1043600__1.1043600	572010__rpoB
ERR1913154.1043614__1.1043614	301302__A0A173UN64__manA_2
ERR1913154.1043810__1.1043810	552398__F4XCR9__HMPREF0866_01636
ERR1913154.1043925__1.1043925	301302__R5UKF2__M72_19701
ERR1913154.1044064__1.1044064	40518__R5E426__DXD93_04485
ERR1913154.1044103__1.1044103	418240__A0A174VMW5__ERS852478_01082
ERR1913154.1044247__1.1044247	1262886__R6QN23__BN563_00445
ERR1913154.1044264__1.1044264	820__A0A3E4VXP2__yesR
ERR1913154.1044455__1.1044455	301302__R5ULT1__ERS852420_02174
ERR1913154.1044634__1.1044634	357276__I8VLL2__HMPREF1065_03395
ERR1913154.1044601__1.1044601	1150298__A0A174HYM9__ERS852406_01664
ERR1913154.1044677__1.1044677	1150298__A0A174MSM0__toxA_2
ERR1913154.1044698__1.1044698	46228__V8BRH7__RUMLAC_01261
ERR1913154.1044773__1.1044773	40518__R5DP21__RBATCC27255_00348
ERR1913154.1044833__1.1044833	853__A0A173XRA8__CGS56_09290
ERR1913154.1045158__1.1045158	301302__R5VFU2__xynA1
ERR1913154.1045184__1.1045184	39491__A0A174K9A3__DXB69_07785
ERR1913154.1045234__1.1045234	301302__A0A0M6WBZ5__spr
ERR1913154.1045509__1.1045509	46503__A7AFM3__HMPREF1078_00209
ERR1913154.1045630__1.1045630	40518__R5DYT8__mscS
ERR1913154.1045782__1.1045782	100886__A0A174LEG5__ERS852383_05606
ERR1913154.1045806__1.1045806	821__E5UY21__C800_02204
ERR1913154.1045857__1.1045857	1262746__R5SS80__BN750_02125
ERR1913154.1045932__1.1045932	821__A0A396F9T7__M097_3427
ERR1913154.1046132__1.1046132	1150298__R7JRK4__ERS852406_01648
ERR1913154.1046151__1.1046151	1150298__A0A174R4D7__tmpC_2
ERR1913154.1046182__1.1046182	39491__A0A396FSN2__EUBREC_0707
ERR1913154.1046247__1.1046247	301302__R5VE75__M72_12161
ERR1913154.1046249__1.1046249	40518__R5E7S2__RBL263_00671
ERR1913154.1046260__1.1046260	39491__A0A396FIU1__DXC13_07905
ERR1913154.1046327__1.1046327	544644__GCA_001915615.1_01910
ERR1913154.1046335__1.1046335	820__A0A3E4IBC1__M094_0628
ERR1913154.1046347__1.1046347	28117__B0MTD2__ALIPUT_00428
ERR1913154.1046445__1.1046445	1262743__R5C054__BN727_01980
ERR1913154.1046527__1.1046527	88431__A0A174UW18__lytR_4
ERR1913154.1046562__1.1046562	823__A0A173TL14__M095_0764
ERR1913154.1046635__1.1046635	301302__R5ULT1__ERS852420_02174
ERR1913154.1046741__1.1046741	823__A0A395YQ63__B5F32_15335
ERR1913154.1046812__1.1046812	1393034__GCA_001552785.1_00503
ERR1913154.1046781__1.1046781	46228__B5CPX5__RUMLAC_01520
ERR1913154.1046890__1.1046890	572010__group_1977
ERR1913154.1046958__1.1046958	28117__B0MXX3__BHV66_07695
ERR1913154.1047108__1.1047108	2173__A0A1D2WRC1__Msm_0093
ERR1913154.1047116__1.1047116	39491__A0A395ZHW9__DXC13_02590
ERR1913154.1047267__1.1047267	1262886__R6RD61__BN563_00580
ERR1913154.1047276__1.1047276	1262886__R6RFG9__BN563_01276
ERR1913154.1047314__1.1047314	40518__R5DZU5__RBL263_00458
ERR1913154.1047449__1.1047449	328814__GCA_004558275.1_02279
ERR1913154.1047485__1.1047485	1680__A0A087DHN0__AL0462_1532
ERR1913154.1047623__1.1047623	301302__R5UKF2__M72_19701
ERR1913154.1047724__1.1047724	40518__R5DY98__mepA_5
ERR1913154.1047794__1.1047794	39492__D4JX87__EUBSIR_00361
ERR1913154.1048069__1.1048069	47678__R5UER2__CGC64_00710
ERR1913154.1048071__1.1048071	301302__A0A173TNM6__luxQ
ERR1913154.1048106__1.1048106	1262886__R6QCG3__BN563_00145
ERR1913154.1048174__1.1048174	40518__R5DUG7__sbcC
ERR1913154.1048444__1.1048444	820__I9A4U7__DHU98_12785
ERR1913154.1048520__1.1048520	33025__A0A395JBU5__C8D73_10423
ERR1913154.1048557__1.1048557	310298__B3JFI7__BACCOP_00636
ERR1913154.1048638__1.1048638	74426__groL
ERR1913154.1048757__1.1048757	28117__B0MUY3__BHV66_00515
ERR1913154.1048812__1.1048812	216816__A0A087AWM6__APK78_00765
ERR1913154.1048876__1.1048876	28116__A0A1Y4PVC6__C5Z02_22085
ERR1913154.1048917__1.1048917	40518__R5DME2__DXD86_07315
ERR1913154.1048938__1.1048938	818__Q8A112__BT_3859
ERR1913154.1049027__1.1049027	820__A0A139KEW8__DXB64_06405
ERR1913154.1049105__1.1049105	39491__A0A396FGM9__fliU_1
ERR1913154.1049190__1.1049190	39491__A0A396FJJ9__DXB76_11995
ERR1913154.1049205__1.1049205	39491__A0A395V5R3__EUBREC_1883
ERR1913154.1049381__1.1049381	46503__R6WWC9__PARMER_03215
ERR1913154.1049393__1.1049393	820__A0A173YYG4__evgS_3
ERR1913154.1049439__1.1049439	47678__R5UUB5__ERS852558_00247
ERR1913154.1049492__1.1049492	823__A0A355XFH7__ERS852513_00769
ERR1913154.1049519__1.1049519	28117__B0MXR1__BHV66_08035
ERR1913154.1049606__1.1049606	820__A0A174LJB2__HMPREF1072_04112
ERR1913154.1049772__1.1049772	821__A0A174TD86__C800_00949
ERR1913154.1049973__1.1049973	301302__R5VFU2__xynA1
ERR1913154.1050057__1.1050057	820__A0A3E4PYB0__yejM
ERR1913154.1050032__1.1050032	216816__A0A133L1E2__ptsP
ERR1913154.1050093__1.1050093	47678__A5ZLX1__C5Z00_04825
ERR1913154.1050124__1.1050124	338188__C9L1Z4__ERS852397_00648
ERR1913154.1050150__1.1050150	216816__D6ZXY6__BL105A_0298
ERR1913154.1050201__1.1050201	1628085__A0A1C5ZMG9__C7386_104116
ERR1913154.1050264__1.1050264	39491__A0A395V397__EUR_09960
ERR1913154.1050360__1.1050360	301302__A0A173UN64__manA_2
ERR1913154.1050404__1.1050404	1262886__R6Q989__BN563_01287
ERR1913154.1050424__1.1050424	216816__A0A0A1GS44__BBG7_0558
ERR1913154.1050482__1.1050482	40518__R5DYT8__mscS
ERR1913154.1050578__1.1050578	1262924__R7HU74__BN585_00690
ERR1913154.1050585__1.1050585	40518__R5E328__DXD86_08885
ERR1913154.1050679__1.1050679	1304__A0A074JI15__NCTC7366_01891
ERR1913154.1050932__1.1050932	40518__R5DU28__DXD86_07960
ERR1913154.1051005__1.1051005	28117__B0MY82__BHV66_04755
ERR1913154.1050979__1.1050979	820__A0A374Q854__HMPREF1073_03281
ERR1913154.1051141__1.1051141	28052__A0A174P6J3__comEA
ERR1913154.1051281__1.1051281	360807__A0A396AIG0__ROSEINA2194_00358
ERR1913154.1051313__1.1051313	1262886__R6RCF6__BN563_00371
ERR1913154.1051407__1.1051407	1150298__A0A174HDJ7__ERS852535_00590
ERR1913154.1051426__1.1051426	1262911__R6GQM3__BN557_01245
ERR1913154.1051498__1.1051498	301302__A0A0M6WJW1__ERS852420_02245
ERR1913154.1051662__1.1051662	47678__R5UAF6__ERS852494_02966
ERR1913154.1051678__1.1051678	40518__R5DPI9__DXD83_07375
ERR1913154.1051700__1.1051700	28111__R5K3D9__NCTC11155_02788
ERR1913154.1051754__1.1051754	1262986__R5ZUP0__BN492_01284
ERR1913154.1051865__1.1051865	823__A6LC27__DXB14_11470
ERR1913154.1051880__1.1051880	823__A0A3E4PAQ2__DDY96_18275
ERR1913154.1051931__1.1051931	823__A0A1Y4I349__DXB14_09300
ERR1913154.1051938__1.1051938	40518__R5DU52__RB5AMG_02245
ERR1913154.1052104__1.1052104	29361__B6FKY5__CLONEX_00781
ERR1913154.1052061__1.1052061	649756__A0A173T5Y7__HMPREF0369_02769
ERR1913154.1052069__1.1052069	360807__A0A0M6X0M8__ERS852444_00740
ERR1913154.1052163__1.1052163	39491__A0A173RA59__EUR_24800
ERR1913154.1052133__1.1052133	33039__D4M398__ERS852530_00575
ERR1913154.1052146__1.1052146	28111__R5K9F8__BACEGG_01519
ERR1913154.1052384__1.1052384	301302__R5VFW5__M72_26781
ERR1913154.1052276__1.1052276	310298__B3JEV4__BACCOP_00398
ERR1913154.1052473__1.1052473	821__A0A395VLM8__BvMPK_3650
ERR1913154.1052532__1.1052532	821__A0A395US34__C5Z04_18975
ERR1913154.1052539__1.1052539	338188__A0A174ETX3__ERS852397_01955
ERR1913154.1052911__1.1052911	823__A6LBY1__ERS852380_00510
ERR1913154.1052919__1.1052919	1263005__R6EUK8__BN497_01124
ERR1913154.1052979__1.1052979	46228__V8C9H7__RUMLAC_01008
ERR1913154.1053171__1.1053171	39491__A0A395V464__EUBREC_1509
ERR1913154.1053328__1.1053328	301302__A0A0M6WB53__mcp4_4
ERR1913154.1053379__1.1053379	410072__A0A173XQG6__ERS852574_01620
ERR1913154.1053461__1.1053461	1150298__A0A174LLX0__dhaD
ERR1913154.1053524__1.1053524	823__A0A073I5R7__cloSI
ERR1913154.1053552__1.1053552	820__A7V470__HMPREF1072_02076
ERR1913154.1053695__1.1053695	28118__F9ZCN9__DHW44_07820
ERR1913154.1053730__1.1053730	301302__A0A173UAS4__M72_15061
ERR1913154.1053742__1.1053742	328814__GCA_004558275.1_00293
ERR1913154.1053756__1.1053756	301302__R5UPH9__M72_00521
ERR1913154.1053799__1.1053799	1262886__R6QIL5__BN563_00897
ERR1913154.1053946__1.1053946	40519__U2MCQ8__RUMCAL_00556
ERR1913154.1053949__1.1053949	47678__R5UES3__CGC64_00760
ERR1913154.1054094__1.1054094	1263044__GCA_000433375.1_01144
ERR1913154.1054246__1.1054246	821__A0A3E4XY72__NCTC10583_01067
ERR1913154.1054250__1.1054250	40518__R5DR39__mreB_2
ERR1913154.1054258__1.1054258	1262886__R6RCF6__BN563_00371
ERR1913154.1054311__1.1054311	40518__R5E2Z2__DXD93_09295
ERR1913154.1054604__1.1054604	28116__A0A1Y4Q112__evgS_13
ERR1913154.1054610__1.1054610	371601__D6D4G5__DXD80_16235
ERR1913154.1054835__1.1054835	1680__A7A4N3__ERS852382_00779
ERR1913154.1054843__1.1054843	821__A0A3E4KIM1__M097_3660
ERR1913154.1054845__1.1054845	458033__GCA_001482755.1_02203
ERR1913154.1054871__1.1054871	100886__A0A174KNJ2__ERS852383_05320
ERR1913154.1054990__1.1054990	301302__A0A0M6WIX9__ERS852420_01972
ERR1913154.1055058__1.1055058	39486__B0G2A7__DXB12_08805
ERR1913154.1055086__1.1055086	61171__B9Y5U6__HOLDEFILI_01178
ERR1913154.1055101__1.1055101	39491__A0A173VYV1__DXC13_02710
ERR1913154.1055106__1.1055106	1262886__R6Q913__BN563_00459
ERR1913154.1055111__1.1055111	371601__D7J5K1__DXD80_05805
ERR1913154.1055192__1.1055192	487174__K0WUJ5__HMPREF9448_02567
ERR1913154.1055259__1.1055259	28111__R5JUK8__NCTC11155_02515
ERR1913154.1055379__1.1055379	239935__R6IYQ1__CXU15_06450
ERR1913154.1055381__1.1055381	1150298__R7JTH7__ERS852498_00177
ERR1913154.1055383__1.1055383	40518__R5DQD6__DXD83_09060
ERR1913154.1055415__1.1055415	371601__D7J175__DXD03_05675
ERR1913154.1055470__1.1055470	821__A0A174ALF2__BvMPK_3016
ERR1913154.1055600__1.1055600	40518__R5E6K4__RB5AMG_02070
ERR1913154.1055675__1.1055675	40519__U2MCQ8__RUMCAL_00556
ERR1913154.1055782__1.1055782	649756__B0NZZ1__trpF
ERR1913154.1055799__1.1055799	28111__E5WVI9__BACEGG_03583
ERR1913154.1055808__1.1055808	28111__R5K222__bglX_7
ERR1913154.1055850__1.1055850	216816__C2GSX7__DD678_03555
ERR1913154.1055942__1.1055942	387661__B7B842__B5F96_11290
ERR1913154.1056005__1.1056005	40518__R5E6K5__speA
ERR1913154.1056162__1.1056162	28116__A0A078Q626__HMPREF1070_02735
ERR1913154.1056271__1.1056271	46503__R6WZ80__PARMER_04397
ERR1913154.1056514__1.1056514	46503__R6X6L7__HMPREF1060_00291
ERR1913154.1056527__1.1056527	40518__R5DXP6__DXD83_06110
ERR1913154.1056596__1.1056596	745368__A0A1T4YA51__SAMN02745178_02876
ERR1913154.1056578__1.1056578	446660__GCA_003428235.1_01278
ERR1913154.1056584__1.1056584	40518__R5DU74__RBATCC27255_00707
ERR1913154.1056631__1.1056631	39491__A0A395ZEI6__ERE_07950
ERR1913154.1056751__1.1056751	239935__A0A2N8IQ67__CXU20_08505
ERR1913154.1056916__1.1056916	820__A0A396EUV1__B5G17_06465
ERR1913154.1057109__1.1057109	820__A0A139K5A6__DXB48_12175
