ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.2164173__1.2164173	820__A7V470__HMPREF1072_02076
ERR1912985.2164271__1.2164271	310297__B5CXG9__DXB87_06535
ERR1912985.2164355__1.2164355	1263109__GCA_000438135.1_01394
ERR1912985.2164391__1.2164391	28117__B0MTW8__ALIPUT_00502
ERR1912985.2164586__1.2164586	1263044__GCA_000433375.1_00352
ERR1912985.2164883__1.2164883	246787__R6K756__HMPREF1062_01819
ERR1912985.2164976__1.2164976	246787__R6KIG0__BcellWH2_02358
ERR1912985.2165114__1.2165114	246787__A0A0P0GF82__HMPREF1062_02163
ERR1912985.2165278__1.2165278	46506__S3YS03__DXC34_03445
ERR1912985.2165413__1.2165413	1628085__A0A3E2Y1Z4__C7386_12230
ERR1912985.2165424__1.2165424	39491__C4Z9K7__EUBREC_0050
ERR1912985.2165399__1.2165399	166486__A0A1Q6SA53__ROSINTL182_05714
ERR1912985.2165645__1.2165645	1262911__R6HN72__BN557_00911
ERR1912985.2165688__1.2165688	818__A0A174TT69__SAMN02910322_02680
ERR1912985.2165729__1.2165729	218538__C9LPN2__GCWU000321_01512
ERR1912985.2165789__1.2165789	823__A0A174VBJ5__M091_5021
ERR1912985.2165850__1.2165850	310297__B5CXJ7__DXB87_06645
ERR1912985.2165905__1.2165905	310297__B5D495__DXB87_13420
ERR1912985.2166003__1.2166003	1263109__GCA_000438135.1_01595
ERR1912985.2166017__1.2166017	46506__B0NRJ1__DXC41_14065
ERR1912985.2166053__1.2166053	46506__R6AC22__HMPREF1181_00516
ERR1912985.2166409__1.2166409	357276__B6W1Y1__BSEG_03960
ERR1912985.2166518__1.2166518	410072__A0A3E4GQ67__sigV_1
ERR1912985.2166567__1.2166567	216816__B7GTP7__BLIC_h02039
ERR1912985.2166907__1.2166907	487174__K0XIX0__DDY40_06625
ERR1912985.2167092__1.2167092	823__A0A174DZM1__DDY96_10310
ERR1912985.2167120__1.2167120	357276__A0A076IN21__BSEG_03078
ERR1912985.2167140__1.2167140	1263006__R6LKA3__BN515_00205
ERR1912985.2167198__1.2167198	1262927__R7EUE3__BN677_01107
ERR1912985.2167165__1.2167165	46228__V8CCB0__HMPREF1202_00792
ERR1912985.2167337__1.2167337	47678__R5UBT0__CGC64_12195
ERR1912985.2167373__1.2167373	1965631__A0A1Y4A7Z5__B5F90_10000
ERR1912985.2167429__1.2167429	1897011__A0A1Q6RG85__BHW41_02670
ERR1912985.2167413__1.2167413	853__A0A2A7B9I6__DW855_13690
ERR1912985.2167471__1.2167471	28117__R7JQW0__ALIPUT_01453
ERR1912985.2167575__1.2167575	1304__A0A1V0GL68__CGZ74_06870
ERR1912985.2167687__1.2167687	246787__A0A0P0GCR8__xynD_3
ERR1912985.2167806__1.2167806	53345__A0A377KKR0__BH742_02865
ERR1912985.2167811__1.2167811	310297__R5VVK0__BACPLE_02007
ERR1912985.2167840__1.2167840	487174__K0X4L2__pgl
ERR1912985.2167871__1.2167871	818__D7IK38__ERS852430_03017
ERR1912985.2167899__1.2167899	821__A0A078R9Y9__M097_2119
ERR1912985.2167980__1.2167980	1262761__R6QIT0__BN606_00225
ERR1912985.2168004__1.2168004	1160721__R6TH82__BHW50_00835
ERR1912985.2168027__1.2168027	310297__R5VWM0__DXB87_05840
ERR1912985.2168055__1.2168055	246787__I8V2S2__BACCELL_02524
ERR1912985.2168074__1.2168074	310298__B3JQJ5__BACCOP_04231
ERR1912985.2168130__1.2168130	246787__A0A3D6AQP8__AA416_04153
ERR1912985.2168145__1.2168145	246787__R6K756__HMPREF1062_01819
ERR1912985.2168166__1.2168166	46506__B0NP81__SAMN05444283_10688
ERR1912985.2168314__1.2168314	246787__A0A3D6AQP8__AA416_04153
ERR1912985.2168339__1.2168339	1263006__R6LPZ5__BN515_02090
ERR1912985.2168352__1.2168352	1263000__R5EMW8__BN466_00256
ERR1912985.2168424__1.2168424	823__A6LB62__B5F32_04550
ERR1912985.2168428__1.2168428	246787__R6LGA6__tmoS_11
ERR1912985.2168484__1.2168484	47678__R5U9Z0__HMPREF1061_03210
ERR1912985.2168530__1.2168530	106588__A6NUL8__BACCAP_01900
ERR1912985.2168624__1.2168624	39491__A0A396FPV7__ERS852580_01177
ERR1912985.2168664__1.2168664	301301__A0A395VA18__RHOM_11700
ERR1912985.2168692__1.2168692	1263006__R6LZM6__BN515_01762
ERR1912985.2168752__1.2168752	310297__B5CTT3__DXC17_00385
ERR1912985.2168909__1.2168909	310297__R5V814__DXC17_10530
ERR1912985.2168911__1.2168911	39491__A0A396FPV7__ERS852580_01177
ERR1912985.2169044__1.2169044	47678__R5UWN2__BACCAC_01649
ERR1912985.2169159__1.2169159	310297__R5VWM0__DXB87_05840
ERR1912985.2169303__1.2169303	387090__S0F8B2__BACCOPRO_02129
ERR1912985.2169337__1.2169337	821__A0A396F1N0__M099_1553
ERR1912985.2169375__1.2169375	820__A7V859__ERS852462_00341
ERR1912985.2169516__1.2169516	821__A0A174NVL6__NCTC10583_01782
ERR1912985.2169545__1.2169545	1897011__A0A1Q6RJH2__BHW41_00235
ERR1912985.2169550__1.2169550	1263109__GCA_000438135.1_01224
ERR1912985.2169642__1.2169642	214856__A0A173YJS4__xerD_3
ERR1912985.2169699__1.2169699	818__A0A139L1D5__BT_2967
ERR1912985.2169785__1.2169785	47678__R5UPZ8__ERS852494_01752
ERR1912985.2169796__1.2169796	818__A0A3E5HEU1__NCTC10582_02468
ERR1912985.2169839__1.2169839	818__A0A139K1T6__SAMN05216253_11033
ERR1912985.2169817__1.2169817	47678__A5ZL09__BACCAC_03608
ERR1912985.2169874__1.2169874	46506__R6AEP1__HMPREF1181_01415
ERR1912985.2170008__1.2170008	1304__A0A1V0GIJ4__SALIVB_0248
ERR1912985.2170016__1.2170016	246787__A0A3D6B0I1__BcellWH2_03253
ERR1912985.2170145__1.2170145	46506__A0A108TAK3__fepA_3
ERR1912985.2170256__1.2170256	246787__A0A0N7IFC5__HMPREF1062_01960
ERR1912985.2170621__1.2170621	818__A0A0P0FLN9__NCTC13706_01794
ERR1912985.2170610__1.2170610	1603888__A0A133SJQ2__HMPREF3201_00575
ERR1912985.2170636__1.2170636	46506__B0NM94__HMPREF1181_03250
ERR1912985.2170717__1.2170717	47678__A5ZBL9__C5Z00_18710
ERR1912985.2170790__1.2170790	301301__G2T2X5__ERS852391_00403
ERR1912985.2170912__1.2170912	328814__GCA_004558275.1_01001
ERR1912985.2171068__1.2171068	1262886__R6Q964__BN563_01262
ERR1912985.2171101__1.2171101	310297__B5CUD7__BHV76_11070
ERR1912985.2171184__1.2171184	1304__A0A1V0GL68__CGZ74_06870
ERR1912985.2171259__1.2171259	246787__R6KCH8__csbC
ERR1912985.2171246__1.2171246	310297__B5D038__BACPLE_02359
ERR1912985.2171396__1.2171396	28117__R7JPX7__BHV66_00900
ERR1912985.2171453__1.2171453	246787__A0A0P0GCR8__xynD_3
ERR1912985.2171582__1.2171582	544645__A0A1U7L9C2__DXC42_03640
ERR1912985.2171726__1.2171726	820__A7V470__HMPREF1072_02076
ERR1912985.2171758__1.2171758	820__A0A374QGD2__ERS852421_02382
ERR1912985.2172018__1.2172018	46506__B0NSD0__HMPREF1181_00408
ERR1912985.2172292__1.2172292	1263006__R6M2H0__BN515_00628
ERR1912985.2172503__1.2172503	1262986__R5ZUP0__BN492_01284
ERR1912985.2172676__1.2172676	1263000__R5ETL6__BN466_01607
ERR1912985.2172693__1.2172693	46506__B0NPY3__BACSTE_02000
ERR1912985.2172815__1.2172815	310297__B5CVZ7__DXB87_08345
ERR1912985.2172937__1.2172937	246787__A0A108T1Y3__fepA_8
ERR1912985.2172939__1.2172939	246787__A0A0P0FSC9__BACCELL_02534
ERR1912985.2173154__1.2173154	820__R9I2U8__DXC68_09590
ERR1912985.2173258__1.2173258	28117__B0MTY2__BHV66_06485
ERR1912985.2173286__1.2173286	246787__A0A0P0GNB7__xyl4
ERR1912985.2173413__1.2173413	328814__GCA_004558275.1_00235
ERR1912985.2173393__1.2173393	46506__B0NM94__HMPREF1181_03250
ERR1912985.2173534__1.2173534	39492__D4JU31__ERS852540_00198
ERR1912985.2173576__1.2173576	28117__B0MUL5__ALIPUT_00722
ERR1912985.2173691__1.2173691	1263000__R5EBJ1__BN466_00540
ERR1912985.2173724__1.2173724	818__A0A139KMC9__C799_02694
ERR1912985.2173725__1.2173725	1897011__A0A1Q6RDX0__BHW41_05325
ERR1912985.2173757__1.2173757	239935__A0A3F3K9J9__DEF40_00940
ERR1912985.2173765__1.2173765	246787__A0A3D6AS39__ina
ERR1912985.2173799__1.2173799	820__A0A139KHD8__ERS417307_00569
ERR1912985.2173814__1.2173814	246787__A0A0P0GIS1__BcellWH2_02680
ERR1912985.2173969__1.2173969	820__A0A3E4FWC8__DXC91_14635
ERR1912985.2174024__1.2174024	46506__B0NRL5__DXC34_10445
ERR1912985.2174166__1.2174166	310297__R5V814__DXC17_10530
ERR1912985.2174225__1.2174225	301301__A0A395V714__evgS
ERR1912985.2174379__1.2174379	310297__R5VRJ6__DXC17_13755
ERR1912985.2174401__1.2174401	823__D7IRG1__NCTC11152_02276
ERR1912985.2174480__1.2174480	1262992__R5DCV6__BN795_00412
ERR1912985.2174535__1.2174535	820__A0A374MMF0__HMPREF1073_03811
ERR1912985.2174616__1.2174616	1262927__R7EZI7__BN677_01321
ERR1912985.2174718__1.2174718	246787__A0A108T1Y3__fepA_8
ERR1912985.2174819__1.2174819	1897011__A0A1Q6RE78__BHW41_04770
ERR1912985.2174850__1.2174850	2027459__C4FMC3__VRHSUH10_07305
ERR1912985.2174923__1.2174923	1897011__A0A1Q6RE52__BHW41_04690
ERR1912985.2175013__1.2175013	310297__B5CVZ7__DXB87_08345
ERR1912985.2175017__1.2175017	246787__A0A3D6AS39__ina
ERR1912985.2175115__1.2175115	46506__B0NUC3__SAMN05444283_1019
ERR1912985.2175215__1.2175215	328814__GCA_004558275.1_00036
ERR1912985.2175288__1.2175288	1262761__R6QTV2__BN606_01879
ERR1912985.2175402__1.2175402	357276__A0A076INK2__BSEG_04225
ERR1912985.2175593__1.2175593	1263000__R5EMZ8__BN466_00707
ERR1912985.2175677__1.2175677	46506__B0NU77__AA415_02810
ERR1912985.2175802__1.2175802	371601__C3QME2__CW1_3650
ERR1912985.2175873__1.2175873	301301__G2T3Q2__ERS852391_00522
ERR1912985.2176071__1.2176071	387090__S0F8B2__BACCOPRO_02129
ERR1912985.2176111__1.2176111	246787__R6LCL3__AA416_03522
ERR1912985.2176188__1.2176188	47678__R5UAG4__DW706_17045
ERR1912985.2176201__1.2176201	847__C3X918__OFBG_00722
ERR1912985.2176275__1.2176275	106588__A6NUL8__BACCAP_01900
ERR1912985.2176362__1.2176362	818__A0A174VDI6__BSIG_1023
ERR1912985.2176389__1.2176389	46228__B5CT56__RUMLAC_02679
ERR1912985.2176453__1.2176453	818__A0A174LFW3__C5Z03_04710
ERR1912985.2176517__1.2176517	1150298__A0A174EM68__ERS852406_01867
ERR1912985.2176520__1.2176520	301301__A0A395V714__evgS
ERR1912985.2176642__1.2176642	47678__A5ZEP5__CGC64_03450
ERR1912985.2176722__1.2176722	46506__S3YVT5__BACSTE_02352
ERR1912985.2177162__1.2177162	246787__R6KBH9__HMPREF1062_04676
ERR1912985.2177228__1.2177228	820__A0A139K4W5__HMPREF2141_02394
ERR1912985.2177557__1.2177557	310298__B3JQJ5__BACCOP_04231
ERR1912985.2177563__1.2177563	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1912985.2177593__1.2177593	310297__B5CTT3__DXC17_00385
ERR1912985.2177710__1.2177710	1262986__R6A4M7__BN492_00062
ERR1912985.2177723__1.2177723	563769__GeneID:6972918
ERR1912985.2177748__1.2177748	338188__C9L0Q9__HMPREF1057_02408
ERR1912985.2177767__1.2177767	28118__R6F633__speG
ERR1912985.2177951__1.2177951	46506__A0A108T991__AA415_01433
ERR1912985.2177956__1.2177956	1262927__R7EXB3__BN677_01826
ERR1912985.2178172__1.2178172	1262927__R7EWI3__BN677_01423
ERR1912985.2178181__1.2178181	246787__A0A3D6AZF7__BcellWH2_04504
ERR1912985.2178190__1.2178190	28117__B0N007__BHV66_10275
ERR1912985.2178334__1.2178334	28118__F9Z410__NCTC10826_01196
ERR1912985.2178367__1.2178367	28117__R7JR95__ALIPUT_01367
ERR1912985.2178427__1.2178427	39491__A0A395V1T9__DXD13_03310
ERR1912985.2178510__1.2178510	820__A0A374MMF0__HMPREF1073_03811
ERR1912985.2178528__1.2178528	1262927__R7EU07__BN677_01016
ERR1912985.2178754__1.2178754	820__A0A1Y3V743__M093_0235
ERR1912985.2178918__1.2178918	1304__J7TGU8__Ssal_02017
ERR1912985.2178922__1.2178922	1263000__R5ESM1__BN466_01440
ERR1912985.2178961__1.2178961	1263107__GCA_000436995.1_00210
ERR1912985.2179064__1.2179064	1343__E3CSS5__HMPREF9192_0252
ERR1912985.2179106__1.2179106	246787__R6K756__HMPREF1062_01819
ERR1912985.2179117__1.2179117	28117__B0MT73__ALIPUT_00412
ERR1912985.2179139__1.2179139	46506__R5K3I5__BACSTE_02520
ERR1912985.2179404__1.2179404	371601__D7K8P3__SAMN05216250_10395
ERR1912985.2179414__1.2179414	820__A7VAR9__ERS852421_00197
ERR1912985.2179425__1.2179425	246787__A0A0P0GR24__BcellWH2_03263
ERR1912985.2179513__1.2179513	357276__B6W1Y5__IY41_11405
ERR1912985.2179617__1.2179617	246787__A0A0P0GR24__BcellWH2_03263
ERR1912985.2179733__1.2179733	1262886__R6QAM6__BN563_01696
ERR1912985.2180009__1.2180009	1897011__A0A1Q6RI45__BHW41_00970
ERR1912985.2180014__1.2180014	328814__GCA_004558275.1_00998
ERR1912985.2180088__1.2180088	745368__A0A1T4Y443__SAMN02745178_02724
ERR1912985.2180100__1.2180100	820__A0A174B4N2__M093_2531
ERR1912985.2180219__1.2180219	821__A0A0P0LKG6__HMPREF1058_02188
ERR1912985.2180237__1.2180237	46506__A0A120A0V1__DXC41_00280
ERR1912985.2180238__1.2180238	1304__A0A1W5ZCY0__CKU37_03270
ERR1912985.2180265__1.2180265	1262886__R6QCM9__BN563_01508
ERR1912985.2180528__1.2180528	301301__G2T5Z5__RHOM_15985
ERR1912985.2180553__1.2180553	246787__A0A0P0GR24__BcellWH2_03263
ERR1912985.2180591__1.2180591	28116__A0A1Y4PWV4__C5Z02_15015
ERR1912985.2180613__1.2180613	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.2180742__1.2180742	357276__A0A0M1VXQ9__BSEG_00942
ERR1912985.2180740__1.2180740	46506__R6AEP1__HMPREF1181_01415
ERR1912985.2180908__1.2180908	310297__B5CZ49__BACPLE_02006
ERR1912985.2180971__1.2180971	204516__U6RGN8__HMPREF1534_01465
ERR1912985.2181041__1.2181041	47678__R5U9S9__BACCAC_01855
ERR1912985.2181181__1.2181181	46228__V8CBX9__HMPREF1202_00568
ERR1912985.2181258__1.2181258	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.2181343__1.2181343	310297__B5CZI0__BACPLE_02145
ERR1912985.2181419__1.2181419	28117__B0MXG8__ALIPUT_01814
ERR1912985.2181578__1.2181578	820__R9HXK9__DXB62_08265
ERR1912985.2181597__1.2181597	387090__S0F8B2__BACCOPRO_02129
ERR1912985.2181624__1.2181624	1263109__GCA_000438135.1_01421
ERR1912985.2181639__1.2181639	46506__S3YJA2__AA415_02195
ERR1912985.2181698__1.2181698	820__A0A139JV05__B5G17_18125
ERR1912985.2181795__1.2181795	1897011__A0A1Q6RJH2__BHW41_00235
ERR1912985.2181951__1.2181951	246787__A0A0P0GG22__BACCELL_01899
ERR1912985.2182047__1.2182047	1304__J7SHP5__SALIVA_1499
ERR1912985.2182064__1.2182064	1304__F8LKH9__SSALIVM18_07426
ERR1912985.2182099__1.2182099	39491__A0A0M6WBQ6__ERS852417_02951
ERR1912985.2182242__1.2182242	246787__I8V2S2__BACCELL_02524
ERR1912985.2182275__1.2182275	28117__B0MVL5__BHV66_01660
ERR1912985.2182346__1.2182346	1160721__W0U2E1__RBI_I00200
ERR1912985.2182722__1.2182722	246787__A0A3D6AQP8__AA416_04153
ERR1912985.2182729__1.2182729	1796613__A0A1C7H300__A4V03_17350
ERR1912985.2182998__1.2182998	46503__A0A3E4ZW69__DXB85_02690
ERR1912985.2183067__1.2183067	246787__A0A3D6AXH7__BACCELL_04262
ERR1912985.2183103__1.2183103	46506__B0NRL7__arlS
ERR1912985.2183133__1.2183133	310297__B5CUZ5__BACPLE_00521
ERR1912985.2183575__1.2183575	46506__A0A108TBL0__BACSTE_01998
ERR1912985.2183828__1.2183828	328814__GCA_004558275.1_00056
ERR1912985.2183855__1.2183855	246787__A0A3D6AV26__BcellWH2_02579
ERR1912985.2183867__1.2183867	818__A0A0P0F525__C799_04575
ERR1912985.2183982__1.2183982	246787__R6K756__HMPREF1062_01819
ERR1912985.2183964__1.2183964	310297__B5CXJ7__DXB87_06645
ERR1912985.2184241__1.2184241	46506__A0A120A0V1__DXC41_00280
ERR1912985.2184310__1.2184310	1262886__R6Q946__BN563_00499
ERR1912985.2184322__1.2184322	1262886__R6QAI4__BN563_00898
ERR1912985.2184292__1.2184292	74426__nifJ
ERR1912985.2184342__1.2184342	853__A0A2A7B9I6__DW855_13690
ERR1912985.2184511__1.2184511	46506__B0NRJ1__DXC41_14065
ERR1912985.2184627__1.2184627	2292352__A0A374ULV9__DXC23_07855
ERR1912985.2184745__1.2184745	1628085__A0A1C6G0Y6__C7386_103131
ERR1912985.2184836__1.2184836	357276__B6W5Q9__HMPREF1063_03125
ERR1912985.2184824__1.2184824	214856__A0A173YE57__ERS852559_00126
ERR1912985.2184912__1.2184912	1862668__GCA_001945525.1_00030
ERR1912985.2185135__1.2185135	46228__B5CSZ7__HMPREF1202_01559
ERR1912985.2185140__1.2185140	1262927__R7EWE4__BN677_01388
ERR1912985.2185151__1.2185151	1262927__R7EWE4__BN677_01388
ERR1912985.2185188__1.2185188	239935__A0A2N8ILG3__CXT93_10135
ERR1912985.2185293__1.2185293	818__A0A3E5HEV0__BT_3682
ERR1912985.2185307__1.2185307	310297__B5CUF3__DXB87_07245
ERR1912985.2185398__1.2185398	239935__A0A139TMG9__CXU07_10650
ERR1912985.2185427__1.2185427	310297__B5CXJ7__DXB87_06645
ERR1912985.2185930__1.2185930	1318__I1ZK58__CYK20_05565
ERR1912985.2186049__1.2186049	246787__A0A0P0FSC0__cytR_2
ERR1912985.2186077__1.2186077	246787__A0A108TBH4__BACCELL_02980
ERR1912985.2186227__1.2186227	820__A0A3E4G2R7__DXC07_00510
ERR1912985.2186365__1.2186365	239935__A0A2N8IMD6__CXU03_05585
ERR1912985.2186432__1.2186432	246787__A0A3D6B2C7__BcellWH2_03259
ERR1912985.2186515__1.2186515	28117__B0MWZ3__BHV66_03240
ERR1912985.2186569__1.2186569	46506__R6AEZ1__BACSTE_01801
ERR1912985.2186668__1.2186668	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.2186692__1.2186692	28117__B0MSR5__BHV66_02095
ERR1912985.2186756__1.2186756	384638__B7APR1__BACPEC_00667
ERR1912985.2186817__1.2186817	1160721__W0U330__BHW50_08125
ERR1912985.2186998__1.2186998	1160721__R6SZN5__BHW50_07705
ERR1912985.2187076__1.2187076	39492__D4JWY0__EUBSIR_01648
ERR1912985.2187205__1.2187205	46228__B5CQY8__RUMLAC_01887
ERR1912985.2187656__1.2187656	46506__A0A108TAK3__fepA_3
ERR1912985.2187661__1.2187661	301301__A0A395VAV2__RHOM_03775
ERR1912985.2187914__1.2187914	166486__R6AY46__ROSINTL182_06128
ERR1912985.2187981__1.2187981	328813__A0A1Y3QUU7__B5G41_06970
ERR1912985.2188013__1.2188013	357276__I8WEY2__ABI39_04185
ERR1912985.2188065__1.2188065	853__A0A2J4JL53__CRH10_10795
ERR1912985.2188361__1.2188361	46506__A0A108TDB0__DXC34_12240
ERR1912985.2188407__1.2188407	487174__K0XL60__DDY40_11760
ERR1912985.2188526__1.2188526	47678__R5UES3__CGC64_00760
ERR1912985.2188776__1.2188776	246787__A0A3D6ARE5__HMPREF1062_01788
ERR1912985.2188874__1.2188874	310297__B5CUZ5__BACPLE_00521
ERR1912985.2188911__1.2188911	310297__B5CZW4__BACPLE_02283
ERR1912985.2189552__1.2189552	310297__B5CUD7__BHV76_11070
ERR1912985.2189553__1.2189553	1262989__R6Y2G4__BN815_01491
ERR1912985.2189558__1.2189558	239935__A0A2N8I9P4__CXT85_05050
ERR1912985.2189582__1.2189582	1262761__R6QU88__BN606_01983
ERR1912985.2189584__1.2189584	246787__R6K756__HMPREF1062_01819
ERR1912985.2189720__1.2189720	1263109__GCA_000438135.1_01460
ERR1912985.2189971__1.2189971	1263006__R6LI44__BN515_01329
ERR1912985.2190109__1.2190109	817__A0A396BRW8__gldM
ERR1912985.2190257__1.2190257	823__D7ILK2__ERS852380_00031
ERR1912985.2190687__1.2190687	246787__A0A108T1Y3__fepA_8
ERR1912985.2190703__1.2190703	46506__B0NRL5__DXC34_10445
ERR1912985.2190757__1.2190757	106588__A6NUL8__BACCAP_01900
ERR1912985.2190771__1.2190771	246787__A0A108T1Y3__fepA_8
ERR1912985.2190798__1.2190798	246787__A0A0P0GCR8__xynD_3
ERR1912985.2191205__1.2191205	28117__B0MT73__ALIPUT_00412
ERR1912985.2191294__1.2191294	28117__B0MUY3__BHV66_00515
ERR1912985.2191406__1.2191406	818__C6ILT7__BSIG_2708
ERR1912985.2191366__1.2191366	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.2191370__1.2191370	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.2191424__1.2191424	818__C6ILT7__BSIG_2708
ERR1912985.2191541__1.2191541	46506__R6A5T2__DXC41_10795
ERR1912985.2191904__1.2191904	46506__B0NSD0__HMPREF1181_00408
ERR1912985.2192109__1.2192109	39491__A0A395ZHW9__DXC13_02590
ERR1912985.2192070__1.2192070	1304__J7SIV6__pspA_3
ERR1912985.2192164__1.2192164	310297__R5W7P0__mreD
ERR1912985.2192285__1.2192285	1262927__R7EXX8__BN677_01903
ERR1912985.2192323__1.2192323	1262927__R7EXX8__BN677_01903
ERR1912985.2192348__1.2192348	853__A0A2A7B9I6__DW855_13690
ERR1912985.2192400__1.2192400	387090__S0F8B2__BACCOPRO_02129
ERR1912985.2192430__1.2192430	46506__S3YD95__AA415_02538
ERR1912985.2192996__1.2192996	28117__B0MYW5__ALIPUT_02334
ERR1912985.2193047__1.2193047	1150298__A0A174Q6Q0__ERS852406_00063
ERR1912985.2193095__1.2193095	817__A0A396BRW8__gldM
ERR1912985.2193103__1.2193103	626930__F3PTZ1__HMPREF9446_02211
ERR1912985.2193109__1.2193109	1262761__R6QXV6__BN606_00004
ERR1912985.2193192__1.2193192	310297__B5CV67__DXD04_03690
ERR1912985.2193347__1.2193347	357276__I9R994__BACDOR_04044
ERR1912985.2193513__1.2193513	301301__G2T5S1__gsiA_1
ERR1912985.2193584__1.2193584	357276__A0A076IN30__DXD47_09350
ERR1912985.2193626__1.2193626	1262761__R6R3L8__BN606_01039
ERR1912985.2193614__1.2193614	487174__K0WYI1__DDY40_08675
ERR1912985.2193672__1.2193672	487174__K0X068__DDY40_07105
ERR1912985.2193859__1.2193859	33025__A0A395JAF6__C8D73_10758
ERR1912985.2194010__1.2194010	310297__B5CWN5__DXD04_07295
ERR1912985.2194059__1.2194059	1263109__GCA_000438135.1_00333
ERR1912985.2194108__1.2194108	820__A0A3E4IGA7__DXD40_07110
ERR1912985.2194209__1.2194209	301301__A0A395VDQ5__RHOM_08975
ERR1912985.2194219__1.2194219	310297__B5CZI0__BACPLE_02145
ERR1912985.2194361__1.2194361	1150298__A0A174MFX3__ERS852498_01752
ERR1912985.2194334__1.2194334	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.2194376__1.2194376	357276__I9FRW5__B5F95_21685
ERR1912985.2194462__1.2194462	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.2194481__1.2194481	106588__A6NUL8__BACCAP_01900
ERR1912985.2194675__1.2194675	820__A0A3E4G3J9__ERS852459_02265
ERR1912985.2194783__1.2194783	823__A0A174V089__BDI_3204
ERR1912985.2194874__1.2194874	328814__GCA_004558275.1_00036
ERR1912985.2194958__1.2194958	106588__A6NUL8__BACCAP_01900
ERR1912985.2194976__1.2194976	310297__B5CWQ0__DXB87_14670
ERR1912985.2195110__1.2195110	46506__R6ALX0__HMPREF1181_01042
ERR1912985.2195355__1.2195355	357276__B6W1Y5__IY41_11405
ERR1912985.2195368__1.2195368	246787__A0A0P0GDM7__BcellWH2_03148
ERR1912985.2195582__1.2195582	1262927__R7EZA7__BN677_00081
ERR1912985.2195694__1.2195694	310297__R5VBJ5__DXC17_12085
ERR1912985.2195739__1.2195739	114416__GeneID:951206
ERR1912985.2195958__1.2195958	1262927__R7EWY3__BN677_01374
ERR1912985.2196007__1.2196007	820__A0A139K4W5__HMPREF2141_02394
ERR1912985.2196055__1.2196055	301301__A0A395VAD5__RHOM_06975
ERR1912985.2196090__1.2196090	853__A0A2A7A4A9__C4N21_14870
ERR1912985.2196161__1.2196161	1263006__R6M0N6__BN515_00209
ERR1912985.2196573__1.2196573	239935__A0A2N8HPX2__CXT90_09930
ERR1912985.2196706__1.2196706	246787__A0A108T429__BACCELL_00192
ERR1912985.2196758__1.2196758	246787__A0A0P0FV02__AA416_03728
ERR1912985.2196939__1.2196939	1263000__R5ENW4__BN466_00456
ERR1912985.2197039__1.2197039	820__A7V470__HMPREF1072_02076
ERR1912985.2197019__1.2197019	218139__GCA_002259595.1_00825
ERR1912985.2197111__1.2197111	28117__B0MWP2__ALIPUT_01468
ERR1912985.2197274__1.2197274	818__Q8A2L4__Btheta7330_05011
ERR1912985.2197390__1.2197390	1897011__A0A1Q6REU8__BHW41_04300
ERR1912985.2197584__1.2197584	820__A0A3E4FWC8__DXC91_14635
ERR1912985.2197662__1.2197662	246787__R6KBH9__HMPREF1062_04676
ERR1912985.2197748__1.2197748	246787__R6KBH9__HMPREF1062_04676
ERR1912985.2197862__1.2197862	246787__A0A0P0FV02__AA416_03728
ERR1912985.2197869__1.2197869	328814__GCA_004558275.1_00056
ERR1912985.2198045__1.2198045	360807__A0A1Q6T5F1__fliF
ERR1912985.2198090__1.2198090	1263109__GCA_000438135.1_01593
ERR1912985.2198174__1.2198174	46506__B0NUC3__SAMN05444283_1019
ERR1912985.2198357__1.2198357	310297__B5D038__BACPLE_02359
ERR1912985.2198453__1.2198453	310297__B5CV67__DXD04_03690
ERR1912985.2198581__1.2198581	1262886__R6Q7C7__BN563_00709
