ERR1913213.33__1.33	544644__GCA_001915615.1_01854
ERR1913213.467301__1.467301	291644__I9SXJ9__ERS852428_02285
ERR1913213.467348__1.467348	357276__A0A076IRZ5__BACDOR_00630
ERR1913213.467318__1.467318	46506__B0NQN6__AA415_00632
ERR1913213.467667__1.467667	46228__B5CSZ6__HMPREF1202_01560
ERR1913213.467851__1.467851	204516__U6R8I1__HMPREF1534_03341
ERR1913213.467885__1.467885	33039__A0A173VTT4__frdB_1
ERR1913213.467981__1.467981	1501391__GCA_000786575.1_00109
ERR1913213.468055__1.468055	820__A0A139K2N9__DXB62_12420
ERR1913213.468081__1.468081	371601__A0A078QBF2__HMPREF1074_01001
ERR1913213.468257__1.468257	1262889__R7H9Z3__BN634_00978
ERR1913213.468497__1.468497	884684__GCA_002892425.1_00913
ERR1913213.468731__1.468731	39491__A0A396FSK3__ERS852417_00383
ERR1913213.469021__1.469021	454155__F3QTB2__HMPREF9442_01429
ERR1913213.469031__1.469031	291644__I9IAK3__ERS852428_03233
ERR1913213.469101__1.469101	821__A0A396F598__CUU_3259
ERR1913213.469279__1.469279	291644__R5JDR3__HMPREF1071_02272
ERR1913213.469377__1.469377	454154__G5ST56__HMPREF9441_02556
ERR1913213.469697__1.469697	1897011__A0A1Q6RES7__BHW41_04275
ERR1913213.469849__1.469849	371601__D6CXF7__BN891_50120
ERR1913213.470313__1.470313	1262935__R5GH71__BN773_01017
ERR1913213.470440__1.470440	204516__U6R9E7__HMPREF1534_03313
ERR1913213.470592__1.470592	39492__D4JUJ6__ssuB_2
ERR1913213.470606__1.470606	46506__A0A108TBL0__BACSTE_01998
ERR1913213.470631__1.470631	1262911__R6HMT5__BN557_00797
ERR1913213.471205__1.471205	1262888__R6P5W6__BN582_01933
ERR1913213.471282__1.471282	291644__I8Y7I4__HMPREF1071_03636
ERR1913213.471348__1.471348	823__A6LB63__M095_1847
ERR1913213.471458__1.471458	357276__A0A076IYG1__B5F95_22465
ERR1913213.471740__1.471740	410072__A0A173SR68__ERS852525_01153
ERR1913213.471724__1.471724	46506__S3YGB4__DXC41_06355
ERR1913213.471859__1.471859	1501391__GCA_000786575.1_00135
ERR1913213.471918__1.471918	745368__A0A1T4XCE1__SAMN02745178_01686
ERR1913213.472139__1.472139	487174__K0WVG2__DDY40_00285
ERR1913213.472280__1.472280	39492__D4JWB3__EUBSIR_00040
ERR1913213.472419__1.472419	291644__I8YWL3__HMPREF1532_01571
ERR1913213.472486__1.472486	821__A0A0P0M2J4__DXD46_10295
ERR1913213.472599__1.472599	2033405__A0A2L2WP67__PvtlMGM1_1949
ERR1913213.472655__1.472655	28118__R6F6B2__B5F99_03180
ERR1913213.472821__1.472821	820__A0A174Q0F0__DXB48_08080
ERR1913213.472847__1.472847	1897011__A0A1Q6RGC2__BHW41_02765
ERR1913213.472960__1.472960	1796613__A0A1C7GYD6__A4V03_03700
ERR1913213.473024__1.473024	47678__A5ZJ80__BACCAC_02965
ERR1913213.473472__1.473472	820__A0A3E4G8F8__ERS852421_01645
ERR1913213.473606__1.473606	745368__A0A1T4Y963__SAMN02745178_02859
ERR1913213.473760__1.473760	458033__GCA_001482755.1_02203
ERR1913213.474055__1.474055	823__C7XBX3__HMPREF1059_03212
ERR1913213.474150__1.474150	74426__rpoB
ERR1913213.474190__1.474190	1897011__A0A1Q6RHD3__BHW41_02220
ERR1913213.474846__1.474846	1262825__R5E0J0__BN724_01159
ERR1913213.475391__1.475391	28111__E5WZE2__NCTC11155_00550
ERR1913213.475488__1.475488	28117__B0MZ22__BHV66_04430
ERR1913213.476279__1.476279	552398__T5RKT4__HMPREF0866_04531
ERR1913213.476626__1.476626	28118__R6F891__NCTC10826_02656
ERR1913213.476637__1.476637	46228__B5CPU2__HMPREF1202_00621
ERR1913213.477057__1.477057	454154__G5ST56__HMPREF9441_02556
ERR1913213.477388__1.477388	853__A0A3E2V168__FAEPRAM212_00929
ERR1913213.477455__1.477455	1262992__R5CXM8__BN795_01024
ERR1913213.477473__1.477473	47678__R5U3U1__BACCAC_03593
ERR1913213.477481__1.477481	454155__F3QTU9__HMPREF9442_01618
ERR1913213.477816__1.477816	384638__B7APR0__BACPEC_00666
ERR1913213.477829__1.477829	46228__V8BQP5__HMPREF1202_02378
ERR1913213.478063__1.478063	357276__A0A0M1W6X7__HMPREF1065_03898
ERR1913213.478099__1.478099	1735__B7CCF2__EUBIFOR_01879
ERR1913213.478127__1.478127	357276__A0A076ITU4__EL88_22160
ERR1913213.478297__1.478297	1262889__R7HAK5__BN634_00884
ERR1913213.478449__1.478449	1501391__GCA_000786575.1_00092
ERR1913213.478725__1.478725	165179__A0A3E5AER8__DXB80_07075
ERR1913213.478876__1.478876	2293125__A0A374BSW4__DW917_13420
ERR1913213.478915__1.478915	1262935__R5GG37__BN773_00249
ERR1913213.478989__1.478989	47678__R5UPZ8__ERS852494_01752
ERR1913213.479117__1.479117	820__A0A3E4VZY4__ERS852554_01211
ERR1913213.479231__1.479231	46506__B0NP81__SAMN05444283_10688
ERR1913213.479355__1.479355	214856__R6Z590__ERS852447_01059
ERR1913213.479389__1.479389	246787__R6KBH9__HMPREF1062_04676
ERR1913213.479522__1.479522	1262889__R7HDL3__BN634_01924
ERR1913213.479601__1.479601	246787__A0A3D6AXH7__BACCELL_04262
ERR1913213.479640__1.479640	357276__A0A076IRV2__BACDOR_02822
ERR1913213.479649__1.479649	1262889__R7H967__BN634_00445
ERR1913213.479904__1.479904	357276__A0A076IS46__BACDOR_03265
ERR1913213.480389__1.480389	487174__K0XLC3__HMPREF9448_01065
ERR1913213.480740__1.480740	39492__A0A174ZHV5__msbA_2
ERR1913213.480848__1.480848	39491__A0A174K1W6__DXB99_15020
ERR1913213.481033__1.481033	47678__A5ZHJ2__DXB67_12405
ERR1913213.481054__1.481054	1262945__R6YTQ4__BN600_01086
ERR1913213.481158__1.481158	357276__B6W5Q7__DXD47_13945
ERR1913213.481493__1.481493	214856__A0A174FWM7__ERS852559_00590
ERR1913213.481620__1.481620	214856__E4MF20__Alfi_0697
ERR1913213.481938__1.481938	1262889__R7HB16__BN634_02255
ERR1913213.482424__1.482424	823__D7ILK2__ERS852380_00031
ERR1913213.482510__1.482510	1262935__R5GKU2__BN773_00436
ERR1913213.482681__1.482681	454154__G5STF9__HMPREF9441_02662
ERR1913213.482709__1.482709	46506__B0NM94__HMPREF1181_03250
ERR1913213.482717__1.482717	239935__R7DVL7__CXT93_01180
ERR1913213.482843__1.482843	39492__D4JR20__trmD
ERR1913213.483611__1.483611	821__A0A395UNT8__DXD64_15275
ERR1913213.483801__1.483801	47678__R5U7T0__CGC64_00755
ERR1913213.484194__1.484194	1263044__GCA_000433375.1_03428
ERR1913213.484382__1.484382	76489__A0A1E8EUC5__CLOACE_23150
ERR1913213.484502__1.484502	357276__I9FRW5__B5F95_21685
ERR1913213.484503__1.484503	649756__L1PU84__ERS852571_01295
ERR1913213.484615__1.484615	454155__G5SS31__HMPREF9442_03407
ERR1913213.484623__1.484623	46228__B5CNQ2__HMPREF1202_00124
ERR1913213.484985__1.484985	1262945__R6YHY2__BN600_01802
ERR1913213.485271__1.485271	291644__R5JAW4__HMPREF1071_01744
ERR1913213.485355__1.485355	2173__A5ULL1__Msm_0884
ERR1913213.485371__1.485371	1262889__R7HCG5__BN634_01481
ERR1913213.485430__1.485430	1897011__A0A1Q6RFA6__BHW41_03080
ERR1913213.485567__1.485567	204516__U6R9E7__HMPREF1534_03313
ERR1913213.485643__1.485643	357276__D1JZM4__HMPREF1065_01278
ERR1913213.485667__1.485667	28118__F9Z695__DER54_04745
ERR1913213.485858__1.485858	39492__D4JWL2__ERS852540_01201
ERR1913213.485947__1.485947	1262889__R7HBH6__BN634_02400
ERR1913213.486128__1.486128	1262992__R5CXM7__BN795_01016
ERR1913213.486230__1.486230	1262935__R5GF37__BN773_01715
ERR1913213.486362__1.486362	410072__A0A173SWT8__ERS852389_01443
ERR1913213.486383__1.486383	853__A0A2A7B1Y7__C7K05_11930
ERR1913213.486475__1.486475	821__A0A395VMG0__DXC44_18080
ERR1913213.486477__1.486477	1262935__R5GSC2__BN773_01435
ERR1913213.487311__1.487311	291644__R5JP40__HMPREF1071_01986
ERR1913213.487605__1.487605	291644__I8YUW1__HMPREF1532_01990
ERR1913213.487705__1.487705	28117__B0MWC6__BHV66_00965
ERR1913213.487873__1.487873	357276__E5UTL1__HMPREF1065_03551
ERR1913213.487988__1.487988	1263044__GCA_000433375.1_03427
ERR1913213.488132__1.488132	487174__K0X177__HMPREF9448_00818
ERR1913213.488499__1.488499	371601__D0TRG1__HMPREF1074_04676
ERR1913213.488581__1.488581	1897011__A0A1Q6REU3__BHW41_04025
ERR1913213.488599__1.488599	1262920__R5KD76__BN467_01465
ERR1913213.489103__1.489103	821__R9HFW2__DXD01_00365
ERR1913213.490084__1.490084	357276__E5UTL1__HMPREF1065_03551
ERR1913213.490090__1.490090	357276__A0A076IKP7__BACDOR_04239
ERR1913213.490192__1.490192	357276__A0A076IS73__GV66_00410
ERR1913213.490199__1.490199	357276__C3RDQ5__HMPREF1065_03827
ERR1913213.490237__1.490237	384638__B7APR0__BACPEC_00666
ERR1913213.490258__1.490258	1262825__R5EKK9__BN724_00408
ERR1913213.490270__1.490270	28118__R6FBF6__Odosp_2396
ERR1913213.491287__1.491287	2173__A5UJ55__METSMIF1_03396
ERR1913213.491309__1.491309	1262935__R5GG03__BN773_00437
ERR1913213.491755__1.491755	1235835__R9LCU2__C814_02677
ERR1913213.491811__1.491811	1262945__R6YNE9__BN600_00111
ERR1913213.492016__1.492016	28111__E5WVR8__NCTC11155_02792
ERR1913213.492129__1.492129	1297617__A0A2U1CCU1__IB211_01060
ERR1913213.492218__1.492218	1262935__R5GEC6__BN773_01664
ERR1913213.492232__1.492232	487174__W0ES49__HMPREF9448_00709
ERR1913213.492344__1.492344	853__A0A173SUU8__CGS54_06840
ERR1913213.492760__1.492760	1262935__R5GR54__BN773_00986
ERR1913213.492782__1.492782	39492__D4JWL2__ERS852540_01201
ERR1913213.492814__1.492814	1628085__A0A2U1B8P6__C7386_11432
ERR1913213.492822__1.492822	357276__B6W1Y1__BSEG_03960
ERR1913213.493363__1.493363	1262886__R6QJJ7__BN563_01219
ERR1913213.493340__1.493340	1262825__R5EL88__BN724_00578
ERR1913213.493351__1.493351	454155__F3QTG9__HMPREF9442_01487
ERR1913213.493354__1.493354	1501391__GCA_000786575.1_00050
ERR1913213.493987__1.493987	357276__A0A0M1W657__HMPREF1064_04629
ERR1913213.494073__1.494073	1501391__GCA_000786575.1_00042
ERR1913213.494797__1.494797	2293125__A0A374C5Y6__DW917_09105
ERR1913213.495201__1.495201	818__A0A139KMR0__Btheta7330_03958
ERR1913213.495311__1.495311	1262935__R5GT62__BN773_01738
ERR1913213.495294__1.495294	2293125__A0A374BSW4__DW917_13420
ERR1913213.495351__1.495351	47678__R5USS6__C5Z00_03300
ERR1913213.495370__1.495370	2293125__A0A374C671__DW917_09135
ERR1913213.495406__1.495406	745368__A0A1T4XY03__SAMN02745178_02465
ERR1913213.495903__1.495903	357276__A0A076ISD9__EL88_07480
ERR1913213.495935__1.495935	1262958__R7GU23__BN645_01243
ERR1913213.496403__1.496403	291644__I8Y0K6__HMPREF1532_04085
ERR1913213.496420__1.496420	165179__A0A3E5E4T9__DXB80_08030
ERR1913213.496947__1.496947	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1913213.497092__1.497092	39488__A0A285PP79__murD
ERR1913213.497413__1.497413	371601__C3QEU5__ERS852396_01058
ERR1913213.497858__1.497858	46228__V8CB83__RUMLAC_02479
ERR1913213.498016__1.498016	1262935__R5GF37__BN773_01715
ERR1913213.498102__1.498102	28117__B0MT86__BHV66_02450
ERR1913213.498616__1.498616	291644__I9SIM2__evgS_11
ERR1913213.498623__1.498623	28117__R7JJM9__ALIPUT_00662
ERR1913213.498715__1.498715	820__A0A174M9V5__M093_0237
ERR1913213.498782__1.498782	1262889__R7H801__BN634_02373
ERR1913213.498823__1.498823	1262889__R7H8U0__BN634_00239
ERR1913213.499016__1.499016	1262889__R7H9H9__BN634_02436
ERR1913213.499164__1.499164	1262935__R5GEN3__BN773_01757
ERR1913213.499178__1.499178	291644__R5JMN9__HMPREF1532_00991
ERR1913213.499279__1.499279	291645__I8WZT8__HMPREF1068_04327
ERR1913213.499373__1.499373	45634__E8JVX3__TZ85_00249
ERR1913213.499422__1.499422	1262889__R7H9Z3__BN634_00978
ERR1913213.499478__1.499478	454155__F3QUP7__HMPREF9442_01920
ERR1913213.499669__1.499669	823__D0T9E4__DHW69_09115
ERR1913213.500094__1.500094	1262935__R5GEB1__BN773_01644
ERR1913213.500222__1.500222	35833__E5Y6S3__HMPREF0179_01886
ERR1913213.500523__1.500523	39492__A0A174ZP27__EUBSIR_00033
ERR1913213.500688__1.500688	821__A0A174AYT0__DXC02_03530
ERR1913213.500700__1.500700	1262889__R7HAY6__BN634_02225
ERR1913213.500720__1.500720	1262889__R7HDL3__BN634_01924
ERR1913213.500804__1.500804	487174__K0X3V7__DIT83_01400
ERR1913213.501082__1.501082	1150298__A0A174I2L4__ERS852535_01377
ERR1913213.501729__1.501729	821__C6ZAA5__ERS852556_00403
ERR1913213.502099__1.502099	821__A0A3E4HP25__SAMN04487923_102450
ERR1913213.502120__1.502120	39492__D4JRZ7__smc
ERR1913213.502183__1.502183	1262825__R5EER7__BN724_00148
ERR1913213.502459__1.502459	357276__I9QBT7__BSEG_03340
ERR1913213.502678__1.502678	1262935__R5GIC8__BN773_01423
ERR1913213.503516__1.503516	357276__A0A076IXE0__HMPREF1064_04364
ERR1913213.503707__1.503707	1262889__R7H8M8__BN634_00534
ERR1913213.503858__1.503858	1501391__GCA_000786575.1_00106
ERR1913213.503955__1.503955	1262886__R6QGJ5__BN563_00263
ERR1913213.503969__1.503969	1262935__R5GH94__BN773_00883
ERR1913213.504453__1.504453	1262889__R7H9Z3__BN634_00978
ERR1913213.504807__1.504807	823__A0A395YQ63__B5F32_15335
ERR1913213.504971__1.504971	1262935__R5GSZ0__BN773_01827
ERR1913213.505032__1.505032	487174__K0X429__HMPREF9448_00932
ERR1913213.505134__1.505134	853__A8SCP3__C4N26_07960
ERR1913213.505328__1.505328	357276__A0A076IXE0__HMPREF1064_04364
ERR1913213.505858__1.505858	384638__B7ASI3__BACPEC_02038
ERR1913213.505952__1.505952	1235835__R9LCU2__C814_02677
ERR1913213.505975__1.505975	821__A0A0P0L8F8__ERS852509_03705
ERR1913213.506006__1.506006	820__A7UYX8__DXD40_11635
ERR1913213.506339__1.506339	165179__A0A3E5AER8__DXB80_07075
ERR1913213.506568__1.506568	671267__R9ICM6__C802_00589
ERR1913213.506633__1.506633	1263000__R5ER71__BN466_00316
ERR1913213.506724__1.506724	357276__D1K3K9__EL88_23995
ERR1913213.506949__1.506949	357276__I8WPR6__EL88_06675
ERR1913213.507053__1.507053	1262935__R5GUD0__BN773_00454
ERR1913213.507213__1.507213	357276__B6W1J2__BACDOR_03380
ERR1913213.507243__1.507243	1262935__R5GDX6__BN773_01326
ERR1913213.507315__1.507315	1262736__R5YA02__BN496_01443
ERR1913213.507554__1.507554	820__A0A173YYG4__evgS_3
ERR1913213.507613__1.507613	357276__I9QBT7__BSEG_03340
ERR1913213.507756__1.507756	291644__R5J6I1__HMPREF1532_01472
ERR1913213.507724__1.507724	291644__R5IZM2__HMPREF1071_04522
ERR1913213.507802__1.507802	1262945__R6YRW0__BN600_00525
ERR1913213.507968__1.507968	357276__B6W1Y5__IY41_11405
ERR1913213.508159__1.508159	821__R6F3Y1__SAMN04487923_104318
ERR1913213.508196__1.508196	28111__E5X333__NCTC11155_03016
ERR1913213.508355__1.508355	820__A0A1T4IYF4__mprA_1
ERR1913213.508429__1.508429	871324__A0A1M6KRZ5__SAMN05444350_14031
ERR1913213.508537__1.508537	1262935__R5GRB3__BN773_01260
ERR1913213.508698__1.508698	46506__B0NQN6__AA415_00632
ERR1913213.508716__1.508716	454155__F3QTG9__HMPREF9442_01487
ERR1913213.508753__1.508753	39492__D4JVG1__ERS852540_00951
ERR1913213.508865__1.508865	2108523__A0A2P2F314__LAWASA_362
ERR1913213.509758__1.509758	328814__GCA_004558275.1_01846
ERR1913213.510303__1.510303	28118__F9ZAE2__NCTC10826_03559
ERR1913213.510577__1.510577	1262889__R7HB69__BN634_01104
ERR1913213.510752__1.510752	1547597__A0A318NEA8__pgeF
ERR1913213.511126__1.511126	1897011__A0A1Q6RJI3__BHW41_00255
ERR1913213.511467__1.511467	204516__U6RAM4__HMPREF1534_03439
ERR1913213.511547__1.511547	821__E5UY21__C800_02204
ERR1913213.512329__1.512329	47678__R5USS6__C5Z00_03300
ERR1913213.512755__1.512755	821__A0A0P0L952__M097_4235
ERR1913213.512875__1.512875	28111__R5JTT9__BACEGG_01644
ERR1913213.513097__1.513097	823__A0A355XEX9__ERS852560_03521
ERR1913213.513191__1.513191	821__I9R3W6__DXC16_12455
ERR1913213.513250__1.513250	357276__I9QWD4__DXD47_15075
ERR1913213.513312__1.513312	1262935__R5GM63__BN773_00882
ERR1913213.513392__1.513392	1263044__GCA_000433375.1_03426
ERR1913213.513686__1.513686	28111__E5WYP5__BACEGG_00185
ERR1913213.513763__1.513763	371601__C3R2J2__ERS852396_04353
ERR1913213.513892__1.513892	46228__B5CQB7__DXD17_07960
ERR1913213.513897__1.513897	454155__F3QU38__HMPREF9442_01709
ERR1913213.514118__1.514118	1262935__R5GT62__BN773_01738
ERR1913213.514464__1.514464	1262935__R5GDY7__BN773_01336
ERR1913213.514513__1.514513	1262935__R5GIC8__BN773_01423
ERR1913213.514968__1.514968	39491__A0A395UWA3__DXB69_11805
ERR1913213.514923__1.514923	649756__A0A174Q8Z0__mtlD_4
ERR1913213.515008__1.515008	28117__B0MYZ8__BHV66_04535
ERR1913213.515467__1.515467	1262935__R5GH71__BN773_01017
ERR1913213.515469__1.515469	165179__A0A3E5AER8__DXB80_07075
ERR1913213.515687__1.515687	28117__B0N028__BHV66_05935
ERR1913213.515891__1.515891	823__A0A395YQ63__B5F32_15335
ERR1913213.515913__1.515913	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913213.515973__1.515973	39492__D4JX05__EUBSIR_01678
ERR1913213.516012__1.516012	214856__A0A174FWM7__ERS852559_00590
ERR1913213.516195__1.516195	1262935__R5GRP8__BN773_01395
ERR1913213.516410__1.516410	745368__A0A1T4X3J8__SAMN02745178_01380
ERR1913213.516457__1.516457	745368__A0A1T4Y4V1__SAMN02745178_02745
ERR1913213.516744__1.516744	821__E5UY21__C800_02204
ERR1913213.516797__1.516797	818__Q89ZX6__ERS852511_03600
ERR1913213.516873__1.516873	1263006__R6LZ17__BN515_01569
ERR1913213.516897__1.516897	820__A0A139K426__B5G17_09115
ERR1913213.517036__1.517036	204516__U6R9E6__HMPREF1534_03149
ERR1913213.517068__1.517068	1262911__R6H2J2__BN557_01228
ERR1913213.517147__1.517147	28117__R7JLL3__ALIPUT_02219
ERR1913213.517238__1.517238	204516__U6RR05__HMPREF1534_00736
ERR1913213.517248__1.517248	40518__R5E6K5__speA
ERR1913213.517564__1.517564	384638__B7APR1__BACPEC_00667
ERR1913213.517706__1.517706	357276__D1K3K9__EL88_23995
ERR1913213.517767__1.517767	166486__D4L337__msbA_4
ERR1913213.517929__1.517929	214856__I3YPP0__ERS852447_01388
ERR1913213.518039__1.518039	1262889__R7HBT3__BN634_01319
ERR1913213.518365__1.518365	246787__A0A108T1Y3__fepA_8
ERR1913213.518577__1.518577	357276__A0A0M1VXQ9__BSEG_00942
ERR1913213.518762__1.518762	821__A0A0P0LH09__ERS852457_03390
ERR1913213.518786__1.518786	357276__I9QWD4__DXD47_15075
ERR1913213.518981__1.518981	1262935__R5GUE2__BN773_00325
ERR1913213.519439__1.519439	360807__A0A173RZE9__polC_2
ERR1913213.519532__1.519532	28118__R6FET8__DHW44_06635
ERR1913213.519670__1.519670	28117__B0MTS2__ALIPUT_00159
ERR1913213.519835__1.519835	357276__A0A0M1W6X7__HMPREF1065_03898
ERR1913213.520156__1.520156	1501391__GCA_000786575.1_00118
ERR1913213.520233__1.520233	820__A0A374QGD2__ERS852421_02382
ERR1913213.520616__1.520616	1262935__R5GQA8__BN773_00915
ERR1913213.520640__1.520640	487174__K0WXI9__HMPREF9448_02340
ERR1913213.520705__1.520705	821__E5UY21__C800_02204
ERR1913213.520917__1.520917	357276__B6W5Q9__HMPREF1063_03125
ERR1913213.521045__1.521045	165179__A0A3E5EA43__DXC61_07775
ERR1913213.521551__1.521551	1262889__R7HCR1__BN634_01576
ERR1913213.521562__1.521562	820__A0A174VD39__DXD90_12235
ERR1913213.521705__1.521705	1262958__R7GZN2__BN645_01716
ERR1913213.521708__1.521708	246787__R6LCC2__BACCELL_00607
ERR1913213.521959__1.521959	1262736__R5Y9J1__BN496_01345
ERR1913213.522291__1.522291	1263000__R5EI25__BN466_01781
ERR1913213.522485__1.522485	384638__B7APR0__BACPEC_00666
ERR1913213.522509__1.522509	28111__E5WYC1__BACEGG_00354
ERR1913213.522589__1.522589	410072__C0BC38__ERS852574_02017
ERR1913213.522612__1.522612	28111__E5WYC1__BACEGG_00354
ERR1913213.522731__1.522731	1262889__R7HA79__BN634_01068
ERR1913213.522797__1.522797	487174__K0WTV8__DIT83_04385
ERR1913213.522939__1.522939	357276__I8WAB8__B5F00_08100
ERR1913213.523034__1.523034	1262935__R5GIL8__BN773_01483
ERR1913213.523036__1.523036	821__A0A0P0L8F8__ERS852509_03705
ERR1913213.523075__1.523075	1263006__R6M2H0__BN515_00628
ERR1913213.523186__1.523186	28117__R7JIJ8__BHV66_01635
ERR1913213.523484__1.523484	1262935__R5GF26__BN773_01700
ERR1913213.523585__1.523585	821__A0A174MBW9__SAMN04487923_10272
ERR1913213.523650__1.523650	35833__E5Y724__HMPREF0179_01988
ERR1913213.523780__1.523780	39492__A0A174ZHV5__msbA_2
ERR1913213.523943__1.523943	1262935__R5GT62__BN773_01738
ERR1913213.524034__1.524034	246787__R6LCC2__BACCELL_00607
ERR1913213.524729__1.524729	357276__A0A0K2HDP3__IY41_00705
ERR1913213.525005__1.525005	357276__A0A076IN30__DXD47_09350
ERR1913213.525047__1.525047	33039__A0A3D0EY88__ERS852390_03120
ERR1913213.525156__1.525156	28118__R6F1T8__Odosp_0789
ERR1913213.525367__1.525367	46503__K5ZX50__dnaG_1
ERR1913213.525542__1.525542	418240__C6J8B6__ERS852523_03677
ERR1913213.525533__1.525533	74426__purL
ERR1913213.525668__1.525668	28118__R6G1Z6__B5F93_09405
ERR1913213.525775__1.525775	745368__A0A1T4YBA4__SAMN02745178_02873
ERR1913213.525782__1.525782	823__A0A073I5R7__cloSI
ERR1913213.526060__1.526060	28111__R5K5Y0__NCTC11155_03071
ERR1913213.526091__1.526091	28111__R5JUK8__NCTC11155_02515
ERR1913213.526144__1.526144	1262889__R7HA49__BN634_00677
ERR1913213.526187__1.526187	487174__K0X4Y9__DDY40_09115
ERR1913213.526195__1.526195	2293125__A0A374BV30__DW917_13395
ERR1913213.526207__1.526207	46228__B5CPX5__RUMLAC_01520
ERR1913213.526209__1.526209	28117__B0MUR5__BHV66_03900
ERR1913213.526312__1.526312	1262935__R5GVL3__BN773_00865
ERR1913213.526378__1.526378	291644__R5JQ82__HMPREF1532_01183
ERR1913213.526660__1.526660	1262935__R5GFE1__BN773_00206
ERR1913213.526703__1.526703	357276__U6R8F9__DXD47_04035
ERR1913213.526705__1.526705	371601__I9UQS7__B5E52_06635
ERR1913213.526899__1.526899	46228__B5CPX5__RUMLAC_01520
ERR1913213.527020__1.527020	246787__A0A108TGC9__BACCELL_01371
ERR1913213.527045__1.527045	46228__V8BL71__DXD17_11775
ERR1913213.527244__1.527244	239935__A0A2N8IB69__CXU22_11315
ERR1913213.527268__1.527268	1262886__R6QL76__BN563_00216
ERR1913213.527667__1.527667	39486__B0G542__DXB36_08545
ERR1913213.527981__1.527981	46228__V8C989__HMPREF1202_01036
ERR1913213.528120__1.528120	853__D4JY61__C4N21_10560
ERR1913213.528499__1.528499	46503__K5ZW30__HMPREF1060_00319
ERR1913213.528660__1.528660	1628085__A0A2U1B7S9__C7386_11634
ERR1913213.528809__1.528809	291644__I9SQZ5__ERS852428_01656
ERR1913213.529670__1.529670	35833__E5Y1H2__HMPREF0179_00031
ERR1913213.529720__1.529720	291644__I9I9V2__ERS852428_00583
ERR1913213.529809__1.529809	820__A0A174M9V5__M093_0237
ERR1913213.530042__1.530042	821__A0A0P0M5Z6__BVU_0429
ERR1913213.530449__1.530449	487174__K0WRZ5__HMPREF9448_02826
ERR1913213.530882__1.530882	204516__U6RAM4__HMPREF1534_03439
ERR1913213.531093__1.531093	2293125__A0A374CJZ2__DW917_00735
ERR1913213.531449__1.531449	39486__R6SNR2__DXD18_05710
ERR1913213.531492__1.531492	39492__D4JVC7__yfgF
ERR1913213.531623__1.531623	28116__R6JAK2__DXD69_23875
