ERR1913210.89__1.89	28117__B0MTV0__BHV66_06395
ERR1913210.653308__1.653308	28026__A0A395ZMF6__DXC75_06775
ERR1913210.653438__1.653438	823__D7IUM6__M091_1082
ERR1913210.653517__1.653517	1262911__R6GZX7__BN557_00838
ERR1913210.653564__1.653564	1262882__R5MXS6__BN519_00286
ERR1913210.653758__1.653758	239935__R7E524__CXT91_06180
ERR1913210.653944__1.653944	1262882__R5MHA1__BN519_00763
ERR1913210.654157__1.654157	40520__A5ZN83__DXC87_06350
ERR1913210.654164__1.654164	1262882__R5N3H1__BN519_01121
ERR1913210.654593__1.654593	1463165__A0A1D3U4E4__BME69_10180
ERR1913210.654712__1.654712	1263000__R5EDV4__BN466_01097
ERR1913210.655103__1.655103	1147151__GeneID:14182053
ERR1913210.655153__1.655153	39492__D4JRY3__EUBSIR_01473
ERR1913210.655221__1.655221	39492__D4JRZ7__smc
ERR1913210.655226__1.655226	39491__A0A396FS17__envC
ERR1913210.655460__1.655460	239935__A0A3F3K9J9__DEF40_00940
ERR1913210.655594__1.655594	310298__B3JK99__BACCOP_02328
ERR1913210.655679__1.655679	1262882__R5N5S3__BN519_00085
ERR1913210.655972__1.655972	239935__A0A2N8HUU6__CXT90_06150
ERR1913210.656031__1.656031	239935__A0A2N8HW65__CXU09_08515
ERR1913210.656065__1.656065	1150298__A0A174DSD1__dacB_3
ERR1913210.656175__1.656175	166486__D4L1P5__ERS852572_00758
ERR1913210.656468__1.656468	10678__GeneID:2777432
ERR1913210.656526__1.656526	239935__A0A2N8IJI1__B5G29_04615
ERR1913210.656640__1.656640	246787__I9QX02__HMPREF1062_01641
ERR1913210.656855__1.656855	28117__B0MWC6__BHV66_00965
ERR1913210.657012__1.657012	360807__A0A173VDL4__dosC_2
ERR1913210.657113__1.657113	239935__R6JD78__CXU05_09250
ERR1913210.657279__1.657279	820__A0A3E4QZJ7__C801_01798
ERR1913210.657424__1.657424	418240__A0A174UBH5__ERS852478_01387
ERR1913210.657449__1.657449	1262882__R5MZZ3__BN519_00482
ERR1913210.657459__1.657459	820__A0A374QGD2__ERS852421_02382
ERR1913210.657620__1.657620	1150298__A0A174RJU1__gsiA_4
ERR1913210.658103__1.658103	820__A0A139K4W1__M093_0353
ERR1913210.658168__1.658168	820__A7V092__hldE
ERR1913210.658206__1.658206	39491__A0A173U0X0__DXB72_05865
ERR1913210.658298__1.658298	562__P77393__PU31_14870
ERR1913210.658442__1.658442	239935__A0A2N8HPX2__CXT90_09930
ERR1913210.658460__1.658460	239935__A0A2N8HQR1__Amuc_0287
ERR1913210.658676__1.658676	446660__GCA_003428235.1_00012
ERR1913210.658967__1.658967	820__A0A174CK74__DXB48_07060
ERR1913210.659000__1.659000	563769__GeneID:6973158
ERR1913210.659070__1.659070	246787__A0A0P0GUU5__BACCELL_02894
ERR1913210.659138__1.659138	1262911__R6H2J2__BN557_01228
ERR1913210.659208__1.659208	562__P0AFH7__oppC
ERR1913210.659271__1.659271	1262921__R5LTJ9__BN473_02529
ERR1913210.659257__1.659257	360807__A0A173V2S2__phoR_7
ERR1913210.659346__1.659346	651822__GCA_000210715.1_00753
ERR1913210.659390__1.659390	46228__V8C4T8__RUMLAC_02058
ERR1913210.659412__1.659412	1262882__R5MM90__BN519_01721
ERR1913210.659678__1.659678	551989__A0A1I7C7L3__SAMN05192562_103316
ERR1913210.659779__1.659779	28118__F9Z751__DHW44_02965
ERR1913210.659867__1.659867	610243__A0A060QJF7__ASAP_2763
ERR1913210.659999__1.659999	239935__R7DVW2__CXU02_03915
ERR1913210.660140__1.660140	239935__A0A2N8IIB9__CXU04_01970
ERR1913210.660156__1.660156	1262744__R6FKG0__BN744_00069
ERR1913210.660137__1.660137	1099853__U5CM58__NSB1T_09885
ERR1913210.660217__1.660217	573__W1GR36__SL50_00453
ERR1913210.660312__1.660312	39492__D4JQM9__EUBSIR_00669
ERR1913210.660366__1.660366	1262882__R5N5S3__BN519_00085
ERR1913210.660379__1.660379	410072__C0BAJ3__ERS852574_01527
ERR1913210.660728__1.660728	1099853__R7DH49__NSB1T_05240
ERR1913210.660836__1.660836	1262911__R6H2B5__BN557_01151
ERR1913210.660987__1.660987	1262992__R5D3T4__BN795_00483
ERR1913210.661167__1.661167	310298__B3JFK6__BACCOP_00656
ERR1913210.661189__1.661189	357276__I9FGI3__EL88_12385
ERR1913210.661292__1.661292	1262882__R5N1R4__BN519_00788
ERR1913210.661470__1.661470	626929__F3PJ28__B5F24_03465
ERR1913210.661543__1.661543	39492__D4JU56__hemZ
ERR1913210.661580__1.661580	239935__A0A2N8HL14__CXT98_09285
ERR1913210.661783__1.661783	1262911__R6GPB1__BN557_00837
ERR1913210.661824__1.661824	1262882__R5MRS7__BN519_01490
ERR1913210.661882__1.661882	239935__A0A2N8IG27__CXT85_07805
ERR1913210.661894__1.661894	1262882__R5N2A9__BN519_00921
ERR1913210.661995__1.661995	410072__A0A173XQG6__ERS852574_01620
ERR1913210.662129__1.662129	871324__A0A1M6M773__SAMN05444350_16419
ERR1913210.662234__1.662234	39491__A0A395V0H6__ERS852580_02570
ERR1913210.662357__1.662357	28117__B0MXL6__ALIPUT_01851
ERR1913210.662500__1.662500	1262882__R5MND9__BN519_00831
ERR1913210.662501__1.662501	817__A0A396EHK6__DXC86_16285
ERR1913210.662561__1.662561	823__A0A174W1A8__panE
ERR1913210.662571__1.662571	1262882__R5MMP8__BN519_01654
ERR1913210.662806__1.662806	39492__D4JX87__EUBSIR_00361
ERR1913210.662894__1.662894	1263000__R5EF36__BN466_01303
ERR1913210.662992__1.662992	1262921__R5MFA8__BN473_00594
ERR1913210.663151__1.663151	1150298__R7JT48__gsiA_6
ERR1913210.663236__1.663236	246787__A0A3D6B2C7__BcellWH2_03259
ERR1913210.663259__1.663259	820__A0A174A6K0__M093_0079
ERR1913210.663307__1.663307	1150298__R7JT48__gsiA_6
ERR1913210.663369__1.663369	820__A0A374Q854__HMPREF1073_03281
ERR1913210.663459__1.663459	1263107__GCA_000436995.1_00071
ERR1913210.663548__1.663548	1262744__R6GBH7__BN744_02833
ERR1913210.663685__1.663685	28026__A0A173ZIY8__B5791_0318
ERR1913210.663839__1.663839	166486__R6AY46__ROSINTL182_06128
ERR1913210.663947__1.663947	1262882__R5MZ58__BN519_00525
ERR1913210.664092__1.664092	39492__D4JRV7__EUBSIR_01513
ERR1913210.664404__1.664404	28118__R6F2P2__NCTC10826_02131
ERR1913210.664581__1.664581	823__A0A395YS82__M091_1569
ERR1913210.664706__1.664706	40518__R5DUU2__yvhJ_2
ERR1913210.664770__1.664770	246787__R6LGB3__BcellWH2_02361
ERR1913210.664878__1.664878	820__A0A174F0C1__nreB
ERR1913210.665005__1.665005	820__A0A374QGD2__ERS852421_02382
ERR1913210.665165__1.665165	820__A0A173WZS4__DXD90_10250
ERR1913210.665276__1.665276	1262921__R5LTJ9__BN473_02529
ERR1913210.665408__1.665408	1262958__R7GVA1__BN645_00092
ERR1913210.665366__1.665366	46228__V8BYC1__RUMLAC_00426
ERR1913210.665373__1.665373	418240__A0A174G945__ERS852523_01868
ERR1913210.665455__1.665455	239935__A0A2N8I368__CXT95_04550
ERR1913210.665625__1.665625	301302__A0A0M6WXK9__chtA
ERR1913210.665630__1.665630	1262739__R6MRD4__BN659_02013
ERR1913210.665823__1.665823	322505__manZ_3
ERR1913210.665972__1.665972	357276__I8WBQ9__HMPREF1065_03212
ERR1913210.666278__1.666278	1150298__A0A174PHI0__ERS852498_00826
ERR1913210.666366__1.666366	1262958__R7H348__BN645_01739
ERR1913210.666490__1.666490	1262911__R6GSH8__BN557_00939
ERR1913210.666734__1.666734	246787__E2NH87__BcellWH2_04496
ERR1913210.666761__1.666761	10742__GeneID:1262491
ERR1913210.666803__1.666803	823__A0A395YXR9__M091_4086
ERR1913210.667178__1.667178	301302__R5UM41__M72_15921
ERR1913210.667639__1.667639	563769__GeneID:6973157
ERR1913210.667900__1.667900	239935__A0A3F3K9J9__DEF40_00940
ERR1913210.667914__1.667914	853__A0A2A6Z8X1__FPR_03410
ERR1913210.667998__1.667998	1262744__R6FL72__BN744_01451
ERR1913210.668302__1.668302	46503__R6X275__DD461_10840
ERR1913210.668348__1.668348	1150298__A0A174DU21__toxA_3
ERR1913210.668534__1.668534	88431__A0A174NWK4__DORLON_02346
ERR1913210.668631__1.668631	357276__I8WML9__DXD47_10570
ERR1913210.668685__1.668685	10678__GeneID:2777449
ERR1913210.668754__1.668754	384638__B7APR0__BACPEC_00666
ERR1913210.668851__1.668851	1262992__R5D3X7__BN795_00539
ERR1913210.668818__1.668818	853__A0A2A7B9I6__DW855_13690
ERR1913210.668863__1.668863	1262882__R5N1T9__BN519_00804
ERR1913210.668977__1.668977	1262911__R6GZW9__BN557_00833
ERR1913210.669514__1.669514	1262882__R5MJM8__BN519_01064
ERR1913210.669633__1.669633	246787__A0A0P0FSC9__BACCELL_02534
ERR1913210.669851__1.669851	357276__A0A0K2HKT7__B5F95_21090
ERR1913210.669971__1.669971	562__P77789__fimF_3
ERR1913210.670051__1.670051	172901__A0A2U1B8Q2__C8D82_10451
ERR1913210.670654__1.670654	239935__A0A2N8HHB6__B5G29_11500
ERR1913210.670669__1.670669	1262911__R6GVB3__BN557_01690
ERR1913210.670732__1.670732	1150298__A0A174CCD5__ERS852406_01310
ERR1913210.670871__1.670871	1262948__R7EDA7__BN671_00036
ERR1913210.670829__1.670829	246787__A0A3D6AV26__BcellWH2_02579
ERR1913210.670839__1.670839	820__I9TWZ7__DXC80_10550
ERR1913210.671098__1.671098	820__R9I2U8__DXC68_09590
ERR1913210.671341__1.671341	1262921__R5LTU7__BN473_01717
ERR1913210.671377__1.671377	357276__D1JY58__BACDOR_04277
ERR1913210.671389__1.671389	28052__A0A174IP79__gmr_4
ERR1913210.671463__1.671463	384638__B7APR0__BACPEC_00666
ERR1913210.671621__1.671621	1262882__R5MM96__BN519_01545
ERR1913210.671637__1.671637	1297617__A0A0S2W724__IB211_02743
ERR1913210.671873__1.671873	1262921__R5LSI3__BN473_01312
ERR1913210.671896__1.671896	410072__C0BC63__ERS852525_02815
ERR1913210.671942__1.671942	1262882__A0A356PSJ4__BN519_01180
ERR1913210.671973__1.671973	28117__B0MXG8__ALIPUT_01814
ERR1913210.671989__1.671989	1262882__R5N5C3__BN519_01664
ERR1913210.671994__1.671994	823__A0A174LWY0__lepB
ERR1913210.672296__1.672296	1263006__R6MQA3__BN515_02104
ERR1913210.672297__1.672297	1262882__R5N048__BN519_00502
ERR1913210.672403__1.672403	820__A0A139JUD3__DXC91_19380
ERR1913210.672479__1.672479	357276__B6VXX7__HMPREF1063_02683
ERR1913210.672520__1.672520	1262882__R5N1V0__BN519_00816
ERR1913210.672586__1.672586	291645__I9SGK8__HMPREF1068_00004
ERR1913210.672779__1.672779	239935__A0A139TPU7__CXT91_06575
ERR1913210.672862__1.672862	74426__pdxS
ERR1913210.673107__1.673107	1299998__GCA_001494635.1_00176
ERR1913210.673267__1.673267	1150298__A0A174MDL5__ERS852406_00648
ERR1913210.673385__1.673385	39486__B0G2S6__DXC93_16450
ERR1913210.673404__1.673404	454155__F3QQQ6__HMPREF9442_00498
ERR1913210.673564__1.673564	821__A0A174MBW9__SAMN04487923_10272
ERR1913210.673583__1.673583	1262882__R5N678__BN519_01604
ERR1913210.673598__1.673598	564__B7LVH7__VL22_0208320
ERR1913210.674297__1.674297	418240__A0A174U9H0__folP
ERR1913210.674282__1.674282	1099853__G9S612__NSB1T_01470
ERR1913210.674445__1.674445	39492__D4JV86__spoIIE
ERR1913210.674585__1.674585	821__A0A174MBW9__SAMN04487923_10272
ERR1913210.674708__1.674708	46228__B5CTC0__RUMLAC_02743
ERR1913210.674775__1.674775	39491__A0A395ZEI6__ERE_07950
ERR1913210.675014__1.675014	1262882__R5MLA4__BN519_01536
ERR1913210.675024__1.675024	871324__A0A1M6C0H7__SAMN05444350_103243
ERR1913210.675062__1.675062	1147151__GeneID:14182060
ERR1913210.675104__1.675104	301302__R5VFU2__xynA1
ERR1913210.675173__1.675173	1262882__R5N2E1__BN519_01117
ERR1913210.675301__1.675301	1262882__R5MM90__BN519_01721
ERR1913210.675392__1.675392	1862668__GCA_001945525.1_00030
ERR1913210.675635__1.675635	820__A0A173YYG4__evgS_3
ERR1913210.675691__1.675691	1160721__R6TF33__sig6
ERR1913210.675822__1.675822	357276__I9R994__BACDOR_04044
ERR1913210.675901__1.675901	10678__GeneID:2777432
ERR1913210.676003__1.676003	1262744__R6FEB0__BN744_02692
ERR1913210.676206__1.676206	204516__U6RFU0__HMPREF1534_02545
ERR1913210.676208__1.676208	246787__A0A0P0GIS1__BcellWH2_02680
ERR1913210.676253__1.676253	28117__R7JJM9__ALIPUT_00662
ERR1913210.676237__1.676237	1262911__R6GUE9__BN557_01306
ERR1913210.676572__1.676572	1262921__R5MBU7__BN473_02531
ERR1913210.676702__1.676702	39492__A0A174ZP27__EUBSIR_00033
ERR1913210.676720__1.676720	39492__D4JT91__EUBSIR_01750
ERR1913210.676769__1.676769	28026__A0A267WL58__DXD87_05710
ERR1913210.676808__1.676808	10678__GeneID:2777477
ERR1913210.676941__1.676941	823__A0A355XFH7__ERS852513_00769
ERR1913210.677397__1.677397	820__A0A3E4WA06__ERS852554_03404
ERR1913210.677808__1.677808	820__A0A3E4G3J9__ERS852459_02265
ERR1913210.677825__1.677825	28117__B0MSR5__BHV66_02095
ERR1913210.678019__1.678019	246787__A0A3D6AS39__ina
ERR1913210.678032__1.678032	46503__A7AG59__ERS852463_00349
ERR1913210.678270__1.678270	649756__D4MU34__DO83_08115
ERR1913210.678321__1.678321	246787__A0A0N7IFH2__BcellWH2_02957
ERR1913210.678329__1.678329	239935__A0A2N8IMD6__CXU03_05585
ERR1913210.678448__1.678448	39485__A0A174YJA4__EUBELI_20421
ERR1913210.678469__1.678469	820__A0A3E4G3J9__ERS852459_02265
ERR1913210.678766__1.678766	39491__A0A395ZHW9__DXC13_02590
ERR1913210.678940__1.678940	1150298__A0A174QAL8__ERS852498_02570
ERR1913210.679186__1.679186	562__P0AEK1__CR916_15790
ERR1913210.679212__1.679212	244366__A0A0B7GCL1__sucC
ERR1913210.679214__1.679214	1262882__A0A356PSJ4__BN519_01180
ERR1913210.679231__1.679231	218538__C9LNQ3__GCWU000321_01176
ERR1913210.679310__1.679310	387090__S0F8B2__BACCOPRO_02129
ERR1913210.679397__1.679397	128975__GeneID:6030682
ERR1913210.679401__1.679401	1262989__R6YRY7__BN815_00276
ERR1913210.679511__1.679511	1472761__GCA_002159295.1_00744
ERR1913210.679587__1.679587	1897011__A0A1Q6RE52__BHW41_04690
ERR1913210.679799__1.679799	1150298__A0A174MSM0__toxA_2
ERR1913210.679818__1.679818	1262882__R5N3H1__BN519_01121
ERR1913210.680114__1.680114	823__A0A355XFH7__ERS852513_00769
ERR1913210.680119__1.680119	239935__A0A3F3K9J9__DEF40_00940
ERR1913210.680088__1.680088	1262921__R5LMK9__BN473_01331
ERR1913210.680144__1.680144	1262921__R5M3E4__BN473_00712
ERR1913210.680168__1.680168	1897011__A0A1Q6RG62__BHW41_02455
ERR1913210.680216__1.680216	39491__A0A396FFW0__ERE_10580
ERR1913210.680490__1.680490	853__A0A2A7B1Y7__C7K05_11930
ERR1913210.680765__1.680765	357276__A0A076IRX7__HMPREF1064_00526
ERR1913210.680922__1.680922	338188__C9L0Q6__HMPREF1057_02405
ERR1913210.681282__1.681282	239935__R7E524__CXT91_06180
ERR1913210.681385__1.681385	10678__GeneID:2777431
ERR1913210.681403__1.681403	820__A0A174FUG6__DXC91_11265
ERR1913210.681406__1.681406	246787__A0A0P0GV75__HMPREF1062_00095
ERR1913210.681656__1.681656	357276__D1JY58__BACDOR_04277
ERR1913210.681778__1.681778	33039__A0A173VTT4__frdB_1
ERR1913210.681821__1.681821	1262921__R5MFA8__BN473_00594
ERR1913210.681974__1.681974	1262882__R5N3H1__BN519_01121
ERR1913210.682119__1.682119	454155__F3QTG9__HMPREF9442_01487
ERR1913210.682038__1.682038	357276__B6VXX7__HMPREF1063_02683
ERR1913210.682370__1.682370	1262958__R7H1C2__BN645_01795
ERR1913210.682397__1.682397	823__A0A173V751__DXD05_02690
ERR1913210.682448__1.682448	471189__GCA_003340385.1_00344
ERR1913210.682469__1.682469	1263064__GCA_000431175.1_00013
ERR1913210.682665__1.682665	357276__B6W1Y1__BSEG_03960
ERR1913210.682749__1.682749	218538__C9LMG6__GCWU000321_00719
ERR1913210.682829__1.682829	239935__A0A2N8HUU6__CXT90_06150
ERR1913210.682784__1.682784	1262882__R5N5W2__BN519_00074
ERR1913210.682788__1.682788	39492__D4JQM9__EUBSIR_00669
ERR1913210.682766__1.682766	46503__R6X275__DD461_10840
ERR1913210.682882__1.682882	853__A0A2A7AXC8__C4N21_14120
ERR1913210.682938__1.682938	310298__B3JED9__BACCOP_00230
ERR1913210.683274__1.683274	1262911__R6GIB9__BN557_01439
ERR1913210.683289__1.683289	544645__A0A3E4T9T0__DXC42_08535
ERR1913210.683375__1.683375	1263107__GCA_000436995.1_00006
ERR1913210.683728__1.683728	39492__D4MN06__EUBSIR_02672
ERR1913210.683837__1.683837	1262911__R6GN33__BN557_00616
ERR1913210.683857__1.683857	1160721__W0U2W0__BHW50_02075
ERR1913210.683932__1.683932	1160721__R6TAA3__BHW50_03385
ERR1913210.684177__1.684177	28117__R7JIJ8__BHV66_01635
ERR1913210.684242__1.684242	214856__R5UN64__ERS852447_02669
ERR1913210.684271__1.684271	1262882__R5ML49__BN519_01361
ERR1913210.684342__1.684342	28052__R6JVH3__ERS852499_00454
ERR1913210.684518__1.684518	1150298__R7JUS2__ERS852498_02193
ERR1913210.684502__1.684502	39492__D4JVN3__spsA
ERR1913210.684639__1.684639	239935__A0A2N8IVR0__CXT87_07115
ERR1913210.684702__1.684702	39491__A0A395UZZ5__htpG_1
ERR1913210.685391__1.685391	39492__D4JT68__spoIIIE
ERR1913210.685436__1.685436	1262911__R6GN99__BN557_01784
ERR1913210.685486__1.685486	39492__D4JR43__ERS852540_02379
ERR1913210.685572__1.685572	399742__A0A2A3WWQ3__Ent638_1356
ERR1913210.685688__1.685688	820__A0A174CG08__DXB62_13215
ERR1913210.685710__1.685710	214856__R6Z288__ERS852447_00734
ERR1913210.685981__1.685981	39492__D4JRV7__EUBSIR_01513
ERR1913210.686042__1.686042	10678__GeneID:2777457
ERR1913210.685955__1.685955	301302__R5UQW7__ERS852420_02102
ERR1913210.685962__1.685962	418240__R7CJP2__cycB_1
ERR1913210.686151__1.686151	1150298__A0A174MDL5__ERS852406_00648
ERR1913210.686117__1.686117	46503__A7AG53__DD461_14240
ERR1913210.686357__1.686357	1099853__U5CBE8__NSB1T_09415
ERR1913210.686330__1.686330	328814__GCA_004558275.1_00296
ERR1913210.686389__1.686389	239935__A0A2N8I9P4__CXT85_05050
ERR1913210.686571__1.686571	239935__B2UQB8__CXT86_01740
ERR1913210.686752__1.686752	1262744__R6FCV7__BN744_01248
ERR1913210.686885__1.686885	1150298__A0A174QS63__ERS852406_03087
ERR1913210.686891__1.686891	88431__A0A3D0EXT6__ERS852423_01007
ERR1913210.686931__1.686931	820__A0A173YYG4__evgS_3
ERR1913210.687071__1.687071	28052__A0A174KNE1__ptsI_2
ERR1913210.687190__1.687190	310298__B3JK97__BACCOP_02326
ERR1913210.687197__1.687197	823__A0A078SLK0__ERS852513_02755
ERR1913210.687208__1.687208	246787__A0A0P0GPP9__BACCELL_01902
ERR1913210.687350__1.687350	1262882__R5N0J9__BN519_00773
ERR1913210.687406__1.687406	357276__A0A076ISJ4__B5F95_19420
ERR1913210.687566__1.687566	562__P46855__PU39_09885
ERR1913210.687600__1.687600	39491__C4ZHS4__EUR_24420
ERR1913210.687870__1.687870	39492__D4MIX3__ERS852540_01230
ERR1913210.687892__1.687892	706562__GCA_900112995.1_02127
ERR1913210.688000__1.688000	28026__C0BQB7__DXD71_05105
ERR1913210.687992__1.687992	1262921__R5M9E5__BN473_02191
ERR1913210.688022__1.688022	46228__V8CE19__DXD17_01950
ERR1913210.688082__1.688082	328814__GCA_004558275.1_00290
ERR1913210.688090__1.688090	562__P23837__phoQ
ERR1913210.688741__1.688741	338188__R6SX54__mscM_1
ERR1913210.688800__1.688800	1262988__R7N3Y4__BN816_00210
ERR1913210.688802__1.688802	1262882__R5N5S3__BN519_00085
ERR1913210.688902__1.688902	1262921__R5M951__BN473_02141
ERR1913210.688947__1.688947	46228__B5CQI4__RUMLAC_01730
ERR1913210.689090__1.689090	1262911__R6GPI7__BN557_00907
ERR1913210.689100__1.689100	820__A0A174LJB2__HMPREF1072_04112
ERR1913210.689170__1.689170	1262921__R5LMK9__BN473_01331
ERR1913210.689308__1.689308	820__A0A374Q854__HMPREF1073_03281
ERR1913210.689312__1.689312	1262882__R5MIW5__BN519_00945
ERR1913210.689418__1.689418	1262921__R5LTU7__BN473_01717
ERR1913210.689462__1.689462	1147151__GeneID:14182067
ERR1913210.689598__1.689598	1150298__R7JNQ8__ERS852406_00857
ERR1913210.689712__1.689712	39492__D4JSB6__ERS852540_00627
ERR1913210.689747__1.689747	1262911__R6GPQ2__BN557_00967
ERR1913210.689924__1.689924	1147151__GeneID:14182075
ERR1913210.689887__1.689887	562__A0A376L0A6__CQA14_19985
ERR1913210.690153__1.690153	1262744__R6FJL4__BN744_00626
ERR1913210.690199__1.690199	239935__R6JCH3__CXT95_08205
ERR1913210.690349__1.690349	1262921__R5M5S6__BN473_01072
ERR1913210.690410__1.690410	214856__R6XNE7__ERS852447_02267
ERR1913210.690571__1.690571	1262882__R5N4P6__BN519_01346
ERR1913210.690650__1.690650	357276__G5SMD3__BSEG_02959
ERR1913210.690651__1.690651	458033__GCA_001482755.1_02203
ERR1913210.690701__1.690701	39492__D4JVC7__yfgF
ERR1913210.690757__1.690757	239935__A0A2N8I694__CXU04_06245
ERR1913210.690902__1.690902	384638__B7APR0__BACPEC_00666
ERR1913210.691244__1.691244	1150298__R7JTG8__smf
ERR1913210.691352__1.691352	10678__GeneID:2777483
ERR1913210.691385__1.691385	1262882__R5MND9__BN519_00831
ERR1913210.691427__1.691427	221029__GeneID:2777078
ERR1913210.691514__1.691514	820__A0A139KHX1__HMPREF2141_00289
ERR1913210.691603__1.691603	1628085__A0A3E2Y1L0__C7386_11254
ERR1913210.691867__1.691867	28118__R6F0X5__NCTC10826_02952
ERR1913210.691901__1.691901	1099853__G9S4Z9__NSB1T_00210
ERR1913210.691948__1.691948	10678__GeneID:2777402
ERR1913210.692069__1.692069	28117__B0MUX7__ALIPUT_00918
ERR1913210.692213__1.692213	1262958__R7GX25__BN645_01466
ERR1913210.692251__1.692251	853__C7H7F8__yccM_1
ERR1913210.692357__1.692357	820__A0A396EWL3__ERS417307_03868
ERR1913210.692439__1.692439	1262882__R5MGX3__BN519_00046
ERR1913210.692517__1.692517	357276__A0A076IRZ5__BACDOR_00630
ERR1913210.692612__1.692612	214856__R6Y1K2__ERS852447_02306
ERR1913210.692874__1.692874	471189__GCA_003340385.1_00701
ERR1913210.693043__1.693043	562__P32704__COD56_15900
ERR1913210.693075__1.693075	410072__C0BBL7__ERS852389_00531
ERR1913210.693430__1.693430	1262921__R5M5S6__BN473_01072
ERR1913210.693515__1.693515	166486__D4KUC4__arcB_1
ERR1913210.693724__1.693724	1150298__A0A174AM35__ERS852498_00645
ERR1913210.694006__1.694006	1262882__R5MHZ2__BN519_00742
ERR1913210.694016__1.694016	1160721__W0U4D5__RBI_I01230
ERR1913210.694029__1.694029	301302__R5UU15__ERS852420_02998
ERR1913210.694041__1.694041	674529__R6UY37__SAMN05444400_12650
ERR1913210.694072__1.694072	1262992__R5DC96__BN795_01524
ERR1913210.694076__1.694076	10678__GeneID:2777432
ERR1913210.694079__1.694079	166486__C7GCP5__ROSINTL182_07683
ERR1913210.694352__1.694352	357276__B6W1Y1__BSEG_03960
ERR1913210.694477__1.694477	1262882__R5MGX3__BN519_00046
ERR1913210.694778__1.694778	1299998__GCA_001494635.1_00422
ERR1913210.695195__1.695195	28026__R6NRA0__DXD35_00985
ERR1913210.695248__1.695248	1262958__R7GU57__BN645_01077
ERR1913210.695433__1.695433	214856__A0A174BBG7__ERS852447_01289
ERR1913210.695434__1.695434	10678__GeneID:2777481
ERR1913210.695518__1.695518	166486__C7GCP5__ROSINTL182_07683
ERR1913210.695591__1.695591	39492__D4JRZ7__smc
ERR1913210.695642__1.695642	39492__D4JT87__clpC
ERR1913210.696212__1.696212	46228__B5CTE4__DXD17_12795
ERR1913210.696267__1.696267	1263000__R5EQI3__BN466_00125
ERR1913210.696426__1.696426	820__A0A139KIL9__DXC68_05945
