ERR1913049.341__1.341	1262886__R6QAT8__BN563_00993
ERR1913049.3475569__1.3475569	1262927__R7EX56__BN677_00089
ERR1913049.3475624__1.3475624	901__B6WXX4__DESPIGER_1515
ERR1913049.3475645__1.3475645	328814__GCA_004558275.1_00073
ERR1913049.3475649__1.3475649	901__A0A1K1LFD7__DHV46_01840
ERR1913049.3476106__1.3476106	820__A0A396EUU8__luxQ_3
ERR1913049.3476154__1.3476154	674529__A0A174I6X2__DXB21_05420
ERR1913049.3476696__1.3476696	821__A0A0P0LNX8__ERS852509_03015
ERR1913049.3476652__1.3476652	46503__R6X3F9__DCY29_09585
ERR1913049.3476729__1.3476729	853__A0A173RZ39__C4N22_01650
ERR1913049.3476791__1.3476791	310298__B3JQJ5__BACCOP_04231
ERR1913049.3476754__1.3476754	1262927__R7EX56__BN677_00089
ERR1913049.3476955__1.3476955	1263000__R5EGY6__BN466_00973
ERR1913049.3477138__1.3477138	35833__E5Y6S3__HMPREF0179_01886
ERR1913049.3477152__1.3477152	1262927__R7EX56__BN677_00089
ERR1913049.3477357__1.3477357	901__B6WVR4__DESPIGER_2125
ERR1913049.3477378__1.3477378	1501391__GCA_000786575.1_00008
ERR1913049.3477527__1.3477527	1897011__A0A1Q6RCU3__BHW41_05920
ERR1913049.3477611__1.3477611	39485__A0A174YTF7__ERS852490_01271
ERR1913049.3477642__1.3477642	901__B6WTW8__DESPIGER_1202
ERR1913049.3477826__1.3477826	901__B6WXH2__DESPIGER_1643
ERR1913049.3477988__1.3477988	214856__A0A173W3Y5__ERS852559_02032
ERR1913049.3478270__1.3478270	820__A7VAS1__HMPREF2141_03259
ERR1913049.3478321__1.3478321	901__B6WR15__DESPIGER_0142
ERR1913049.3478516__1.3478516	1262927__R7EX56__BN677_00089
ERR1913049.3479195__1.3479195	901__B6WTQ4__DESPIGER_1255
ERR1913049.3479290__1.3479290	853__D4K7X0__DW905_09540
ERR1913049.3479365__1.3479365	357276__A0A3E4JJ65__HMPREF1064_00497
ERR1913049.3479797__1.3479797	853__E2ZGD9__C7J97_11715
ERR1913049.3479841__1.3479841	674529__R6V7P0__SAMN05444400_102331
ERR1913049.3480210__1.3480210	1550024__G9RWE3__TQ39_04170
ERR1913049.3480372__1.3480372	394340__dmdA
ERR1913049.3480500__1.3480500	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913049.3480683__1.3480683	47678__R5U6J0__ERS852558_00310
ERR1913049.3481220__1.3481220	39486__B0G928__DORFOR_02790
ERR1913049.3481294__1.3481294	745368__A0A1T4X3J8__SAMN02745178_01380
ERR1913049.3481372__1.3481372	901__B6WTR4__DESPIGER_1248
ERR1913049.3481512__1.3481512	1897011__A0A1Q6RDJ0__BHW41_05420
ERR1913049.3481624__1.3481624	1262927__R7EX56__BN677_00089
ERR1913049.3481880__1.3481880	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.3481916__1.3481916	853__E2ZGD9__C7J97_11715
ERR1913049.3482029__1.3482029	28117__B0MUL5__ALIPUT_00722
ERR1913049.3482148__1.3482148	28117__B0MVL2__BHV66_01645
ERR1913049.3482233__1.3482233	1263006__R6LQB0__BN515_02150
ERR1913049.3482407__1.3482407	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1913049.3482520__1.3482520	1262911__R6H2J2__BN557_01228
ERR1913049.3482620__1.3482620	1262911__R6H2J2__BN557_01228
ERR1913049.3482622__1.3482622	901__B6WRI8__DHV46_05150
ERR1913049.3483108__1.3483108	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.3483184__1.3483184	901__B6WXG2__DESPIG_02788
ERR1913049.3483447__1.3483447	357276__B6VYT9__HMPREF1063_05030
ERR1913049.3483943__1.3483943	28117__B0MVL2__BHV66_01645
ERR1913049.3484407__1.3484407	901__B6WXX4__DESPIGER_1515
ERR1913049.3484546__1.3484546	1897011__A0A1Q6RDL4__BHW41_05540
ERR1913049.3484721__1.3484721	820__A0A139KIL9__DXC68_05945
ERR1913049.3484767__1.3484767	1897011__A0A1Q6RDB1__BHW41_05850
ERR1913049.3484852__1.3484852	853__A0A2A7B1Y7__C7K05_11930
ERR1913049.3484982__1.3484982	901__B6WUI5__DESPIGER_1817
ERR1913049.3485095__1.3485095	853__E2ZGD9__C7J97_11715
ERR1913049.3485130__1.3485130	360807__A0A396AIL7__RIL183_26291
ERR1913049.3485333__1.3485333	745368__A0A1T4XQT6__SAMN02745178_02143
ERR1913049.3485670__1.3485670	291645__I8WZT8__HMPREF1068_04327
ERR1913049.3485821__1.3485821	147206__GCF_000156215.1_01776
ERR1913049.3485970__1.3485970	35833__S2KTV4__HMPREF0179_05216
ERR1913049.3486154__1.3486154	1796613__A0A1C7GZG2__ADH74_03485
ERR1913049.3486202__1.3486202	292800__A0A1C7FKU8__B5F52_03705
ERR1913049.3486326__1.3486326	901__B6WUI5__DESPIGER_1817
ERR1913049.3486366__1.3486366	166486__C7G8R8__ROSINTL182_06294
ERR1913049.3486562__1.3486562	1897011__A0A1Q6RIC6__BHW41_01345
ERR1913049.3486634__1.3486634	446660__GCA_003428235.1_00963
ERR1913049.3486652__1.3486652	39496__A5Z5I2__EUBVEN_00963
ERR1913049.3486965__1.3486965	901__B6WQT6__DESPIG_00415
ERR1913049.3487168__1.3487168	46228__B5CKX6__RUMLAC_00090
ERR1913049.3487221__1.3487221	28117__B0MTV3__BHV66_06405
ERR1913049.3487246__1.3487246	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.3487511__1.3487511	901__B6WRI8__DHV46_05150
ERR1913049.3487730__1.3487730	214856__A0A174EJT5__mnmA
ERR1913049.3487779__1.3487779	1262911__R6GW73__BN557_00128
ERR1913049.3487814__1.3487814	1263000__R5EXT3__BN466_02213
ERR1913049.3487872__1.3487872	1628085__A0A3E2XXJ5__C7386_10966
ERR1913049.3488476__1.3488476	901__B6WUW8__DESPIGER_1921
ERR1913049.3488569__1.3488569	328814__GCA_004558275.1_00056
ERR1913049.3488953__1.3488953	1263000__R5EQI3__BN466_00125
ERR1913049.3489019__1.3489019	216816__A0A133L1E2__ptsP
ERR1913049.3489596__1.3489596	394340__gyrB
ERR1913049.3489695__1.3489695	821__A0A0P0M2J4__DXD46_10295
ERR1913049.3490165__1.3490165	745368__A0A1T4XXN7__SAMN02745178_02496
ERR1913049.3490965__1.3490965	1262927__R7EX56__BN677_00089
ERR1913049.3491088__1.3491088	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.3491597__1.3491597	39488__C0ET55__tauA
ERR1913049.3491789__1.3491789	301301__R6NZ24__dapF_2
ERR1913049.3492546__1.3492546	1263000__R5EFY3__BN466_01416
ERR1913049.3492742__1.3492742	28117__B0MTS2__ALIPUT_00159
ERR1913049.3492916__1.3492916	1897011__A0A1Q6RFC7__BHW41_03540
ERR1913049.3493125__1.3493125	33025__A0A395JAJ0__C8D73_107105
ERR1913049.3493814__1.3493814	214856__I3YPI7__pepD_1
ERR1913049.3493932__1.3493932	28117__B0N028__BHV66_05935
ERR1913049.3494170__1.3494170	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.3494412__1.3494412	901__B6WXF1__DESPIGER_1660
ERR1913049.3494488__1.3494488	745368__A0A1T4X3J8__SAMN02745178_01380
ERR1913049.3494740__1.3494740	821__A0A174WBC9__ERS852556_03145
ERR1913049.3495629__1.3495629	901__B6WVN9__DESPIG_02157
ERR1913049.3495887__1.3495887	46228__V8BLL4__HMPREF1202_02582
ERR1913049.3495890__1.3495890	821__A0A396F1N0__M099_1553
ERR1913049.3495937__1.3495937	204516__U6RJY4__HMPREF1534_01494
ERR1913049.3496027__1.3496027	35833__E5YAY4__HMPREF0179_03355
ERR1913049.3496102__1.3496102	28117__B0MY40__BHV66_05170
ERR1913049.3496134__1.3496134	674529__A0A174P761__SAMN05444400_106145
ERR1913049.3496181__1.3496181	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.3496236__1.3496236	901__B6WTW8__DESPIGER_1202
ERR1913049.3496344__1.3496344	1897011__A0A1Q6RIP7__BHW41_00530
ERR1913049.3496381__1.3496381	1263044__GCA_000433375.1_02419
ERR1913049.3496987__1.3496987	28117__B0MY34__BHV66_05195
ERR1913049.3497222__1.3497222	1897011__A0A1Q6RJU7__BHW41_00015
ERR1913049.3497283__1.3497283	901__B6WPV2__DHV46_04070
ERR1913049.3497395__1.3497395	1262927__R7EX56__BN677_00089
ERR1913049.3497672__1.3497672	166486__D4KZ95__ERS852572_03327
ERR1913049.3498114__1.3498114	1685__A0A3D8UE34__NRBB18_0294
ERR1913049.3498558__1.3498558	1262927__R7EX56__BN677_00089
ERR1913049.3498585__1.3498585	39491__C4ZCH3__EUR_17560
ERR1913049.3498771__1.3498771	35833__E5Y2V2__HMPREF0179_00466
ERR1913049.3499183__1.3499183	821__C3RB94__DXC03_15585
ERR1913049.3499205__1.3499205	821__A0A3E4WAR6__DXD64_10735
ERR1913049.3499266__1.3499266	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.3499295__1.3499295	204516__U6R898__HMPREF1534_03335
ERR1913049.3499426__1.3499426	821__A0A0P0LFP6__C5Z04_13890
ERR1913049.3499608__1.3499608	74426__groL
ERR1913049.3499741__1.3499741	446660__GCA_003428235.1_01822
ERR1913049.3499920__1.3499920	901__B6WUI5__DESPIGER_1817
ERR1913049.3499951__1.3499951	28117__B0MYP3__BHV66_04995
ERR1913049.3500040__1.3500040	74426__nifJ
ERR1913049.3500092__1.3500092	214856__R6Y7P0__ERS852447_00307
ERR1913049.3500165__1.3500165	901__B6WVN9__DESPIG_02157
ERR1913049.3500175__1.3500175	1965632__A0A1Y4A9X1__B5F91_13450
ERR1913049.3500266__1.3500266	1262911__R6H2J2__BN557_01228
ERR1913049.3500382__1.3500382	246787__A0A0N7IFH2__BcellWH2_02957
ERR1913049.3500390__1.3500390	901__B6WUH5__DESPIGER_1779
ERR1913049.3500497__1.3500497	28117__B0MVL2__BHV66_01645
ERR1913049.3500576__1.3500576	47678__R5U9Z0__HMPREF1061_03210
ERR1913049.3500640__1.3500640	821__A6KZK3__ERS852457_04265
ERR1913049.3500814__1.3500814	1262992__R5D070__BN795_00072
ERR1913049.3501172__1.3501172	901__B6WXH1__DESPIGER_1644
ERR1913049.3501259__1.3501259	901__B6WQT6__DESPIG_00415
ERR1913049.3501358__1.3501358	384639__GCA_003096855.1_00995
ERR1913049.3501724__1.3501724	901__B6WVE0__DESPIG_02056
ERR1913049.3502399__1.3502399	1897011__A0A1Q6RI90__BHW41_01230
ERR1913049.3502511__1.3502511	1897011__A0A1Q6RIP7__BHW41_00530
ERR1913049.3502750__1.3502750	214856__R6Y1K2__ERS852447_02306
ERR1913049.3502941__1.3502941	106588__A6P303__BACCAP_04887
ERR1913049.3502909__1.3502909	216816__E5XYF2__APC1480_0509
ERR1913049.3503321__1.3503321	1263000__R5EPJ2__BN466_00954
ERR1913049.3503940__1.3503940	901__B6WXH1__DESPIGER_1644
ERR1913049.3504188__1.3504188	1897011__A0A1Q6RFG0__BHW41_03665
ERR1913049.3504322__1.3504322	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.3504480__1.3504480	901__B6WTQ4__DESPIGER_1255
ERR1913049.3504641__1.3504641	901__B6WXA0__aroE
ERR1913049.3504765__1.3504765	1501391__GCA_000786575.1_00018
ERR1913049.3504767__1.3504767	166486__D4KZ95__ERS852572_03327
ERR1913049.3504797__1.3504797	39488__C0EXY6__ltaS1_2
ERR1913049.3504876__1.3504876	172901__A0A2U1B6L4__C8D82_10781
ERR1913049.3505091__1.3505091	1501391__GCA_000786575.1_00040
ERR1913049.3505058__1.3505058	1796646__A0A1B1S8E7__ADH68_13145
ERR1913049.3505246__1.3505246	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.3505433__1.3505433	901__B6WRK6__DESPIGER_0403
ERR1913049.3505447__1.3505447	487174__K0X9T7__HMPREF9448_00996
ERR1913049.3505694__1.3505694	1263000__R5EMZ8__BN466_00707
ERR1913049.3505954__1.3505954	166486__D4KZ14__inlA_1
ERR1913049.3506251__1.3506251	1263044__GCA_000433375.1_01861
ERR1913049.3506616__1.3506616	1262911__R6GKS1__BN557_00184
ERR1913049.3506939__1.3506939	821__A0A395US34__C5Z04_18975
ERR1913049.3507312__1.3507312	47678__A0A174TQR6__CGC64_14735
ERR1913049.3507494__1.3507494	1262911__R6GTZ0__BN557_01437
ERR1913049.3507520__1.3507520	28117__B0MYP3__BHV66_04995
ERR1913049.3507746__1.3507746	1897011__A0A1Q6RDY7__BHW41_05255
ERR1913049.3507760__1.3507760	387090__S0F7Y3__BACCOPRO_02028
ERR1913049.3507956__1.3507956	745368__A0A1T4Y2M2__SAMN02745178_02631
ERR1913049.3508096__1.3508096	28117__B0MTH2__ALIPUT_00061
ERR1913049.3508230__1.3508230	901__B6WTG8__DESPIG_01374
ERR1913049.3508232__1.3508232	1263000__R5ESM1__BN466_01440
ERR1913049.3508626__1.3508626	1897011__A0A1Q6RJ96__BHW41_00350
ERR1913049.3509176__1.3509176	1897011__A0A1Q6RDL4__BHW41_05540
ERR1913049.3509241__1.3509241	901__B6WR31__DESPIG_00511
ERR1913049.3509714__1.3509714	901__B6WTG8__DESPIG_01374
ERR1913049.3509800__1.3509800	1263000__R5EGY6__BN466_00973
ERR1913049.3509928__1.3509928	1262911__R6H2J2__BN557_01228
ERR1913049.3510216__1.3510216	901__B6WRH4__DESPIGER_0368
ERR1913049.3510565__1.3510565	28117__B0MTY2__BHV66_06485
ERR1913049.3511133__1.3511133	1262927__R7EX56__BN677_00089
ERR1913049.3511214__1.3511214	1262927__R7EX56__BN677_00089
ERR1913049.3511296__1.3511296	1262911__R6GUQ4__BN557_01581
ERR1913049.3511385__1.3511385	1262927__R7EX56__BN677_00089
ERR1913049.3511733__1.3511733	74426__infB
ERR1913049.3511873__1.3511873	487174__K0X3E9__DDY40_04905
ERR1913049.3511897__1.3511897	214856__I3YPI7__pepD_1
ERR1913049.3512598__1.3512598	39485__A0A174Z501__EUBELI_00678
ERR1913049.3512652__1.3512652	28117__B0MVL5__BHV66_01660
ERR1913049.3512799__1.3512799	28117__B0MU76__ALIPUT_00202
ERR1913049.3512809__1.3512809	147206__GCF_000156215.1_01776
ERR1913049.3512956__1.3512956	1263000__R5EIH8__BN466_01210
ERR1913049.3513058__1.3513058	1897011__A0A1Q6RGC2__BHW41_02765
ERR1913049.3513186__1.3513186	1263000__R5EET9__BN466_01245
ERR1913049.3513317__1.3513317	1262927__R7EX56__BN677_00089
ERR1913049.3513371__1.3513371	39496__A5Z5I2__EUBVEN_00963
ERR1913049.3513487__1.3513487	1897011__A0A1Q6RI45__BHW41_00970
ERR1913049.3513695__1.3513695	1235835__R9LCU2__C814_02677
ERR1913049.3513772__1.3513772	28117__B0MVL2__BHV66_01645
ERR1913049.3514032__1.3514032	214856__A0A174EJT5__mnmA
ERR1913049.3514141__1.3514141	1262927__R7EX56__BN677_00089
ERR1913049.3514276__1.3514276	901__B6WXI0__DHV46_02055
ERR1913049.3514290__1.3514290	46228__V8CHJ4__RUMLAC_00753
ERR1913049.3514312__1.3514312	328814__GCA_004558275.1_00035
ERR1913049.3514503__1.3514503	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.3514482__1.3514482	74426__group_4823
ERR1913049.3514649__1.3514649	1150298__R7JTG8__smf
ERR1913049.3514756__1.3514756	1780376__A0A143XQT4__BN3659_01658
ERR1913049.3514874__1.3514874	572010__hgdC_1
ERR1913049.3514991__1.3514991	28116__A0A078QGJ1__AA414_00533
ERR1913049.3515327__1.3515327	216816__A0A0S2MI06__pepV
ERR1913049.3515381__1.3515381	1263000__R5EF36__BN466_01303
ERR1913049.3515494__1.3515494	1263000__R5EXT3__BN466_02213
ERR1913049.3515770__1.3515770	853__E2ZGD9__C7J97_11715
ERR1913049.3516121__1.3516121	1262927__R7EX56__BN677_00089
ERR1913049.3516396__1.3516396	821__I9R3W6__DXC16_12455
ERR1913049.3516509__1.3516509	39491__A0A173TFQ1__rsmF
ERR1913049.3516708__1.3516708	454155__F3QUC1__HMPREF9442_01791
ERR1913049.3517008__1.3517008	901__B6WY35__DESPIGER_1461
ERR1913049.3517061__1.3517061	172901__A0A2U1B3W1__C8D82_10959
ERR1913049.3517245__1.3517245	1150298__A0A174R4D7__tmpC_2
ERR1913049.3517493__1.3517493	853__A8SCP3__C4N26_07960
ERR1913049.3517693__1.3517693	823__A0A395YZ10__NCTC11152_02955
ERR1913049.3517794__1.3517794	1262992__R5D952__BN795_00714
ERR1913049.3517829__1.3517829	1262911__R6H2J2__BN557_01228
ERR1913049.3517950__1.3517950	1501391__GCA_000786575.1_00104
ERR1913049.3517996__1.3517996	1263000__R5EXT3__BN466_02213
ERR1913049.3518111__1.3518111	28117__B0MXU6__ALIPUT_01958
ERR1913049.3518167__1.3518167	1262992__R5DCG2__BN795_00315
ERR1913049.3518179__1.3518179	28118__F9ZCN9__DHW44_07820
ERR1913049.3518231__1.3518231	901__B6WUY7__DHV46_11425
ERR1913049.3518386__1.3518386	745368__A0A1T4Y2M2__SAMN02745178_02631
ERR1913049.3518836__1.3518836	1263000__R5EQL2__BN466_00892
ERR1913049.3518936__1.3518936	1263000__R5EU91__BN466_01432
ERR1913049.3519236__1.3519236	166486__D4L334__mcp3_1
ERR1913049.3519568__1.3519568	39488__A0A374NJV6__EUBHAL_02710
ERR1913049.3519754__1.3519754	147206__GCF_000156215.1_01777
ERR1913049.3519804__1.3519804	1897011__A0A1Q6RC30__BHW41_06700
ERR1913049.3520051__1.3520051	901__A0A1K1LGQ2__DESPIG_02072
ERR1913049.3520119__1.3520119	1780376__A0A143XQT4__BN3659_01658
ERR1913049.3520264__1.3520264	1262911__R6H174__BN557_01246
ERR1913049.3520426__1.3520426	39485__A0A174ZLH6__EUBELI_01564
ERR1913049.3520461__1.3520461	39488__C0ESJ2__DXD91_14695
ERR1913049.3520521__1.3520521	626930__F3PVE2__HMPREF9446_02720
ERR1913049.3520726__1.3520726	671267__R9IB12__C802_00696
ERR1913049.3520792__1.3520792	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.3520870__1.3520870	28117__B0MWX3__BHV66_03010
ERR1913049.3521184__1.3521184	1263000__R5EFJ5__BN466_01372
ERR1913049.3521219__1.3521219	901__B6WQB0__DHV46_07090
ERR1913049.3521417__1.3521417	214856__A0A174EQR4__rsmA
ERR1913049.3521636__1.3521636	166486__D4KY84__ERS852572_02606
ERR1913049.3522368__1.3522368	817__D1JRG3__M076_0507
ERR1913049.3522373__1.3522373	47678__A5ZEX0__DW706_08045
ERR1913049.3522532__1.3522532	901__B6WXH1__DESPIGER_1644
ERR1913049.3522672__1.3522672	1263000__R5ER22__BN466_01180
ERR1913049.3522993__1.3522993	1263006__R6LN71__BN515_01528
ERR1913049.3523047__1.3523047	147206__GCF_000156215.1_01774
ERR1913049.3523415__1.3523415	1263000__R5EMC8__BN466_00317
ERR1913049.3523397__1.3523397	214856__A0A175A6T5__ERS852447_02658
ERR1913049.3523413__1.3523413	1262992__R5D1T0__BN795_01079
ERR1913049.3523900__1.3523900	301301__A0A395VA18__RHOM_11700
ERR1913049.3523957__1.3523957	901__B6WY11__DESPIGER_1484
ERR1913049.3524026__1.3524026	216816__D6DAZ0__DXD28_02040
ERR1913049.3524175__1.3524175	166486__D4L1L1__ROSINTL182_05277
ERR1913049.3524192__1.3524192	33039__A0A174XW11__RTO_07780
ERR1913049.3524385__1.3524385	1262927__R7EX56__BN677_00089
ERR1913049.3524429__1.3524429	1262911__R6GY22__BN557_00023
ERR1913049.3524585__1.3524585	446660__GCA_003428235.1_00487
ERR1913049.3525128__1.3525128	1262927__R7EX56__BN677_00089
ERR1913049.3525198__1.3525198	1262927__R7EX56__BN677_00089
ERR1913049.3525199__1.3525199	901__B6WXH2__DESPIGER_1643
ERR1913049.3525336__1.3525336	1262911__R6H2J2__BN557_01228
ERR1913049.3525404__1.3525404	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.3525421__1.3525421	853__A0A173RZ39__C4N22_01650
ERR1913049.3525519__1.3525519	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.3525606__1.3525606	301301__A0A395VC12__RHOM_04160
ERR1913049.3526379__1.3526379	745368__A0A1T4X705__SAMN02745178_01472
ERR1913049.3526429__1.3526429	901__B6WUI5__DESPIGER_1817
ERR1913049.3526430__1.3526430	901__B6WQH5__DESPIG_00299
ERR1913049.3526768__1.3526768	901__B6WUL1__DESPIG_01755
ERR1913049.3527134__1.3527134	28117__B0MYP3__BHV66_04995
ERR1913049.3527170__1.3527170	1897011__A0A1Q6RGC2__BHW41_02765
ERR1913049.3527345__1.3527345	1897011__A0A1Q6RJ96__BHW41_00350
ERR1913049.3527438__1.3527438	1262911__R6GK39__BN557_01755
ERR1913049.3527405__1.3527405	1660__D4TWL2__APY09_09675
ERR1913049.3527618__1.3527618	1262927__R7EX56__BN677_00089
ERR1913049.3527739__1.3527739	572010__aspS
ERR1913049.3527821__1.3527821	446660__GCA_003428235.1_01630
ERR1913049.3528029__1.3528029	901__B6WUW8__DESPIGER_1921
ERR1913049.3528177__1.3528177	901__B6WQ96__DESPIGER_1063
ERR1913049.3528300__1.3528300	166486__D4KVN3__ERS852572_03944
ERR1913049.3528325__1.3528325	821__D4VD59__BHV80_04260
ERR1913049.3528638__1.3528638	901__B6WXH2__DESPIGER_1643
ERR1913049.3529053__1.3529053	745368__A0A1T4XQT6__SAMN02745178_02143
ERR1913049.3529313__1.3529313	39485__A0A174YMI9__cph2_5
ERR1913049.3529371__1.3529371	820__A0A3E4VZT7__DXB48_16145
ERR1913049.3529585__1.3529585	360807__A0A1Q6TAH8__RIL183_11271
ERR1913049.3530201__1.3530201	901__B6WUL1__DESPIG_01755
ERR1913049.3530190__1.3530190	1262927__R7EX56__BN677_00089
ERR1913049.3530283__1.3530283	246787__A0A3D6AYV2__BcellWH2_03647
ERR1913049.3530307__1.3530307	1262913__R7JDJ2__BN646_01863
ERR1913049.3530404__1.3530404	1262927__R7EX56__BN677_00089
ERR1913049.3530503__1.3530503	360807__C0FT10__ROSEINA2194_01877
ERR1913049.3530585__1.3530585	28117__B0MXG8__ALIPUT_01814
ERR1913049.3530834__1.3530834	39491__A0A395V1R3__T1815_08181
ERR1913049.3531089__1.3531089	821__A0A174V2F3__NCTC10583_01474
ERR1913049.3531424__1.3531424	853__A0A3E2W3R8__FAEPRAM212_00849
ERR1913049.3531425__1.3531425	28052__R7NEM3__fabD
ERR1913049.3531520__1.3531520	147206__GCF_000156215.1_01776
ERR1913049.3531523__1.3531523	1262927__R7EX56__BN677_00089
ERR1913049.3531668__1.3531668	28117__B0MYI9__BHV66_05415
ERR1913049.3532569__1.3532569	487174__K0X6A4__HMPREF9448_00105
ERR1913049.3532662__1.3532662	328814__GCA_004558275.1_00293
ERR1913049.3532802__1.3532802	214856__A0A173W3Y5__ERS852559_02032
ERR1913049.3532936__1.3532936	901__B6WUW8__DESPIGER_1921
ERR1913049.3533338__1.3533338	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.3533660__1.3533660	901__B6WXH1__DESPIGER_1644
ERR1913049.3533815__1.3533815	358743__A0A0J9F352__SAMN05216568_103423
ERR1913049.3533931__1.3533931	39488__A0A173SKQ5__DXD91_03870
ERR1913049.3534054__1.3534054	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.3534202__1.3534202	1897011__A0A1Q6RDX8__BHW41_05330
ERR1913049.3534215__1.3534215	1262927__R7EX56__BN677_00089
ERR1913049.3534274__1.3534274	853__A0A2A7A4A9__C4N21_14870
ERR1913049.3534560__1.3534560	1628085__A0A3E2Y1H6__C7386_104158
ERR1913049.3534719__1.3534719	46228__V8BPH7__RUMLAC_01273
ERR1913049.3534737__1.3534737	147206__GCF_000156215.1_00452
ERR1913049.3534891__1.3534891	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.3535187__1.3535187	1263000__R5EWT9__BN466_02076
ERR1913049.3535267__1.3535267	292800__A0A174LIV0__HMPREF0372_01538
ERR1913049.3535432__1.3535432	1501391__GCA_000786575.1_00037
ERR1913049.3535603__1.3535603	46228__B5CLE1__HMPREF1202_01861
ERR1913049.3535653__1.3535653	1897011__A0A1Q6RF44__BHW41_03065
ERR1913049.3535724__1.3535724	214856__I3YPI7__pepD_1
ERR1913049.3535893__1.3535893	1501391__GCA_000786575.1_00036
ERR1913049.3536065__1.3536065	74426__nifJ
ERR1913049.3536113__1.3536113	46228__B5CPX5__RUMLAC_01520
ERR1913049.3536231__1.3536231	1262911__R6H2B5__BN557_01151
ERR1913049.3536559__1.3536559	74426__nifJ
ERR1913049.3536865__1.3536865	626929__F3PIK9__HMPREF9445_01807
ERR1913049.3536884__1.3536884	1262948__R7EA32__BN671_00155
ERR1913049.3536906__1.3536906	1263000__R5EFJ5__BN466_01372
ERR1913049.3536949__1.3536949	166486__D4L2T9__lytM
ERR1913049.3536961__1.3536961	1263000__R5EMZ8__BN466_00707
ERR1913049.3536980__1.3536980	1150298__A0A174E950__ERS852498_02096
ERR1913049.3537067__1.3537067	328814__GCA_004558275.1_01004
ERR1913049.3537072__1.3537072	1263000__R5EHB0__BN466_01647
ERR1913049.3537409__1.3537409	901__B6WXH1__DESPIGER_1644
ERR1913049.3537424__1.3537424	1263000__R5EBJ1__BN466_00540
ERR1913049.3537502__1.3537502	1897011__A0A1Q6RHZ2__BHW41_00730
ERR1913049.3537508__1.3537508	166486__D4L449__ROSINTL182_08802
ERR1913049.3537712__1.3537712	166486__D4KJ71__ERS852572_03479
ERR1913049.3537777__1.3537777	1262911__R6GT76__BN557_01150
ERR1913049.3537929__1.3537929	901__B6WRB3__DESPIGER_0300
ERR1913049.3538067__1.3538067	376805__F0R8B1__Bacsa_3573
ERR1913049.3538211__1.3538211	1262927__R7EX56__BN677_00089
ERR1913049.3538576__1.3538576	74426__group_4823
ERR1913049.3538582__1.3538582	1262927__R7EX56__BN677_00089
ERR1913049.3538709__1.3538709	1897011__A0A1Q6RHZ2__BHW41_00730
ERR1913049.3538679__1.3538679	394340__regX3_2
ERR1913049.3538869__1.3538869	901__B6WYA8__DESPIGER_1386
ERR1913049.3539209__1.3539209	28117__B0MXD0__ALIPUT_01669
ERR1913049.3539370__1.3539370	1262911__R6H174__BN557_01246
ERR1913049.3539483__1.3539483	328814__GCA_004558275.1_00073
ERR1913049.3539592__1.3539592	28117__B0MXW9__ALIPUT_01981
ERR1913049.3539803__1.3539803	446660__GCA_003428235.1_01259
