ERR1913049.341__1.341	1262886__R6QAT8__BN563_00993
ERR1913049.2913718__1.2913718	1897011__A0A1Q6REU9__BHW41_04345
ERR1913049.2913889__1.2913889	216816__C5E9C3__CJO32_03030
ERR1913049.2913931__1.2913931	1262927__R7EX56__BN677_00089
ERR1913049.2914063__1.2914063	1262927__R7EX56__BN677_00089
ERR1913049.2914075__1.2914075	1263000__R5EQL2__BN466_00892
ERR1913049.2914250__1.2914250	166486__D4L334__mcp3_1
ERR1913049.2914568__1.2914568	1263000__R5EVY6__BN466_01709
ERR1913049.2914659__1.2914659	1263000__R5EET9__BN466_01245
ERR1913049.2915038__1.2915038	29361__B6FKH5__CLONEX_00621
ERR1913049.2915363__1.2915363	901__B6WQM5__cobM
ERR1913049.2915717__1.2915717	901__B6WY11__DESPIGER_1484
ERR1913049.2915823__1.2915823	147206__GCF_000156215.1_01776
ERR1913049.2915882__1.2915882	292800__A0A174N232__ADH75_10840
ERR1913049.2915964__1.2915964	1501391__GCA_000786575.1_00006
ERR1913049.2916132__1.2916132	28117__B0MY40__BHV66_05170
ERR1913049.2916272__1.2916272	487174__K0WV96__HMPREF9448_01901
ERR1913049.2916616__1.2916616	74426__sugC
ERR1913049.2917001__1.2917001	28117__B0MU76__ALIPUT_00202
ERR1913049.2917052__1.2917052	901__B6WRH4__DESPIGER_0368
ERR1913049.2917031__1.2917031	39491__A0A396FRE7__EUR_27520
ERR1913049.2917035__1.2917035	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.2917135__1.2917135	1262893__R5GKW3__BN782_01660
ERR1913049.2917389__1.2917389	74426__rpoC
ERR1913049.2918051__1.2918051	1262927__R7EX56__BN677_00089
ERR1913049.2918471__1.2918471	1235835__R9LCU2__C814_02677
ERR1913049.2918503__1.2918503	166486__R6AY46__ROSINTL182_06128
ERR1913049.2918756__1.2918756	1262927__R7EX56__BN677_00089
ERR1913049.2919004__1.2919004	817__Q64RY5__M122_2555
ERR1913049.2918993__1.2918993	901__A0A1K1LG50__DESPIG_01817
ERR1913049.2919042__1.2919042	901__B6WXT8__DESPIGER_1543
ERR1913049.2919248__1.2919248	853__A0A174C5M1__CGS58_04460
ERR1913049.2919532__1.2919532	1262911__R6GW73__BN557_00128
ERR1913049.2919604__1.2919604	147206__GCF_000156215.1_01777
ERR1913049.2919689__1.2919689	166486__D4KYM4__ERS852572_02981
ERR1913049.2919660__1.2919660	360807__A0A173VUT6__RIL183_10071
ERR1913049.2919833__1.2919833	1263000__R5EBJ1__BN466_00540
ERR1913049.2919848__1.2919848	820__A0A3E4GE89__DXB48_02565
ERR1913049.2919990__1.2919990	1262886__R6QIL5__BN563_00897
ERR1913049.2920007__1.2920007	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.2920125__1.2920125	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.2920340__1.2920340	901__B6WPV2__DHV46_04070
ERR1913049.2920341__1.2920341	1263000__R5EUM2__BN466_01747
ERR1913049.2920406__1.2920406	28117__B0MZ50__ALIPUT_02424
ERR1913049.2920551__1.2920551	1262927__R7EX56__BN677_00089
ERR1913049.2920624__1.2920624	1897011__A0A1Q6RF20__BHW41_02930
ERR1913049.2920660__1.2920660	821__A0A397WGD6__M098_0084
ERR1913049.2920746__1.2920746	166486__D4L458__ROSINTL182_07088
ERR1913049.2920754__1.2920754	1897011__A0A1Q6RHB1__BHW41_01830
ERR1913049.2921127__1.2921127	745368__A0A1T4Y963__SAMN02745178_02859
ERR1913049.2921143__1.2921143	39496__A5Z5I2__EUBVEN_00963
ERR1913049.2921212__1.2921212	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1913049.2921425__1.2921425	74426__rpoC
ERR1913049.2921400__1.2921400	901__B6WWB4__DESPIGER_2273
ERR1913049.2921529__1.2921529	1262927__R7EX56__BN677_00089
ERR1913049.2921668__1.2921668	74426__group_1871
ERR1913049.2921764__1.2921764	853__A0A174C5M1__CGS58_04460
ERR1913049.2921770__1.2921770	853__C7H1R8__DW905_06675
ERR1913049.2921826__1.2921826	28117__B0MZ50__ALIPUT_02424
ERR1913049.2921855__1.2921855	901__A0A1K1LGQ2__DESPIG_02072
ERR1913049.2921930__1.2921930	74426__nifJ
ERR1913049.2922040__1.2922040	166486__C7G6A9__ROSINTL182_05422
ERR1913049.2922108__1.2922108	46503__R6WRM8__HMPREF1060_03046
ERR1913049.2922307__1.2922307	1262927__R7EX56__BN677_00089
ERR1913049.2922582__1.2922582	1262911__R6GUE9__BN557_01306
ERR1913049.2922660__1.2922660	1897011__A0A1Q6REX0__BHW41_04225
ERR1913049.2922688__1.2922688	901__B6WRI8__DHV46_05150
ERR1913049.2922759__1.2922759	328814__GCA_004558275.1_01822
ERR1913049.2922810__1.2922810	901__B6WYA8__DESPIGER_1386
ERR1913049.2922788__1.2922788	901__B6WVX9__DESPIG_02247
ERR1913049.2922969__1.2922969	394340__group_3198
ERR1913049.2923120__1.2923120	1160721__W0U3Q4__BHW50_08110
ERR1913049.2923780__1.2923780	821__A0A174V2F3__NCTC10583_01474
ERR1913049.2924030__1.2924030	821__A0A3E4HP25__SAMN04487923_102450
ERR1913049.2924076__1.2924076	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1913049.2924231__1.2924231	853__A0A3E2W3R8__FAEPRAM212_00849
ERR1913049.2924277__1.2924277	820__A0A174M9V5__M093_0237
ERR1913049.2924389__1.2924389	901__A0A1K1LG50__DESPIG_01817
ERR1913049.2924542__1.2924542	384639__GCA_003096855.1_01207
ERR1913049.2924543__1.2924543	1262927__R7EX56__BN677_00089
ERR1913049.2924587__1.2924587	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.2924611__1.2924611	147206__GCF_000156215.1_01777
ERR1913049.2924651__1.2924651	1262927__R7EX56__BN677_00089
ERR1913049.2924731__1.2924731	33043__A0A173ZEP9__araC_1
ERR1913049.2924747__1.2924747	1628085__A0A1C5ZB13__C7386_10421
ERR1913049.2924817__1.2924817	1897011__A0A1Q6RH29__BHW41_01570
ERR1913049.2925075__1.2925075	216816__C2GTH2__CE159_03580
ERR1913049.2925089__1.2925089	1501391__GCA_000786575.1_00027
ERR1913049.2925404__1.2925404	28117__B0MZ50__ALIPUT_02424
ERR1913049.2925532__1.2925532	1897011__A0A1Q6RG62__BHW41_02455
ERR1913049.2925869__1.2925869	39492__D4JVC7__yfgF
ERR1913049.2926294__1.2926294	46503__A7AII9__ERS852463_00984
ERR1913049.2926447__1.2926447	1897011__A0A1Q6RFH2__BHW41_03500
ERR1913049.2926565__1.2926565	1262927__R7EX56__BN677_00089
ERR1913049.2926782__1.2926782	166486__D4L273__ERS852572_01638
ERR1913049.2926898__1.2926898	394340__groL
ERR1913049.2926932__1.2926932	1262927__R7EX56__BN677_00089
ERR1913049.2927096__1.2927096	901__B6WPS9__DHV46_04165
ERR1913049.2927181__1.2927181	1262911__R6GP42__BN557_00222
ERR1913049.2927182__1.2927182	1262927__R7EX56__BN677_00089
ERR1913049.2927373__1.2927373	853__A0A173SUU8__CGS54_06840
ERR1913049.2927518__1.2927518	28117__B0MVL5__BHV66_01660
ERR1913049.2927562__1.2927562	147206__GCF_000156215.1_01775
ERR1913049.2927798__1.2927798	1897011__A0A1Q6RDN9__BHW41_05070
ERR1913049.2927806__1.2927806	1472761__GCA_002159295.1_00744
ERR1913049.2928073__1.2928073	216816__A0A133LQN7__BL15B_00780
ERR1913049.2928334__1.2928334	74426__sugC
ERR1913049.2928370__1.2928370	487174__K0WZN5__HMPREF9448_01108
ERR1913049.2928346__1.2928346	884684__GCA_002892425.1_01408
ERR1913049.2928690__1.2928690	28117__B0MTV3__BHV66_06405
ERR1913049.2928808__1.2928808	1150298__A0A174PC05__ERS852498_00682
ERR1913049.2928911__1.2928911	166486__D4KZH8__ERS852572_00419
ERR1913049.2929017__1.2929017	820__A0A174CG08__DXB62_13215
ERR1913049.2929018__1.2929018	1501391__GCA_000786575.1_00110
ERR1913049.2929218__1.2929218	1304__A0A1V0GL68__CGZ74_06870
ERR1913049.2929612__1.2929612	1262911__R6GY78__BN557_00532
ERR1913049.2929715__1.2929715	853__A0A174C5M1__CGS58_04460
ERR1913049.2929759__1.2929759	572010__rpoB
ERR1913049.2929815__1.2929815	1263000__R5EDV4__BN466_01097
ERR1913049.2929828__1.2929828	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.2930187__1.2930187	214856__I3YMN6__Alfi_1938
ERR1913049.2930257__1.2930257	1262992__R5DG08__BN795_00475
ERR1913049.2930325__1.2930325	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.2930491__1.2930491	1263000__R5ES99__BN466_01121
ERR1913049.2930505__1.2930505	74426__rpoC
ERR1913049.2930733__1.2930733	901__B6WXH1__DESPIGER_1644
ERR1913049.2930909__1.2930909	1263000__R5EGY6__BN466_00973
ERR1913049.2931045__1.2931045	1897011__A0A1Q6RC19__BHW41_06415
ERR1913049.2931236__1.2931236	39491__A0A395UXH0__EUBREC_0021
ERR1913049.2931430__1.2931430	28118__R6F707__B5F99_15665
ERR1913049.2931483__1.2931483	1263000__R5F0Q6__BN466_00318
ERR1913049.2931785__1.2931785	1262927__R7EX56__BN677_00089
ERR1913049.2932061__1.2932061	823__A0A078SYK6__DXB14_02485
ERR1913049.2932133__1.2932133	74426__purL
ERR1913049.2932207__1.2932207	28117__B0MTV3__BHV66_06405
ERR1913049.2932248__1.2932248	821__A0A3E4WAR6__DXD64_10735
ERR1913049.2932286__1.2932286	1263000__R5EKG2__BN466_02040
ERR1913049.2933018__1.2933018	1263000__R5EH44__BN466_01492
ERR1913049.2933176__1.2933176	745368__A0A1T4X3J8__SAMN02745178_01380
ERR1913049.2933190__1.2933190	1262911__R6HJS5__BN557_00288
ERR1913049.2933295__1.2933295	46228__B5CPY7__DXD17_03515
ERR1913049.2933306__1.2933306	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.2933466__1.2933466	1263000__R5EQI3__BN466_00125
ERR1913049.2933534__1.2933534	1262913__R7JCU2__BN646_01689
ERR1913049.2933567__1.2933567	1263000__R5EU91__BN466_01432
ERR1913049.2933950__1.2933950	39492__D4JSU6__dacB_3
ERR1913049.2934011__1.2934011	1262927__R7EX56__BN677_00089
ERR1913049.2934153__1.2934153	328814__GCA_004558275.1_00035
ERR1913049.2934372__1.2934372	1262927__R7EX56__BN677_00089
ERR1913049.2934622__1.2934622	216816__D6DC91__DXC72_07710
ERR1913049.2934674__1.2934674	46228__B5CPY7__DXD17_03515
ERR1913049.2934787__1.2934787	1235835__R9LCU2__C814_02677
ERR1913049.2935205__1.2935205	1262927__R7EX56__BN677_00089
ERR1913049.2935511__1.2935511	487174__R5EXS5__HMPREF9448_02541
ERR1913049.2935644__1.2935644	1897011__A0A1Q6RJ96__BHW41_00350
ERR1913049.2935699__1.2935699	1501391__GCA_000786575.1_00122
ERR1913049.2935740__1.2935740	166486__D4L398__ERS852572_03633
ERR1913049.2935760__1.2935760	1897011__A0A1Q6RGA5__BHW41_02775
ERR1913049.2935852__1.2935852	1897011__A0A1Q6RBR7__BHW41_06875
ERR1913049.2936545__1.2936545	487174__R5FJH0__DDY40_07055
ERR1913049.2936605__1.2936605	147206__GCF_000156215.1_01776
ERR1913049.2936812__1.2936812	301301__A0A395V396__RHOM_09170
ERR1913049.2937005__1.2937005	901__B6WXH1__DESPIGER_1644
ERR1913049.2937065__1.2937065	74426__rpoC
ERR1913049.2937088__1.2937088	1550024__G9RTE9__ASJ35_09555
ERR1913049.2937517__1.2937517	853__A0A174C5M1__CGS58_04460
ERR1913049.2937732__1.2937732	1897011__A0A1Q6RG85__BHW41_02670
ERR1913049.2937831__1.2937831	671266__GCA_004801615.1_01312
ERR1913049.2937869__1.2937869	446660__GCA_003428235.1_01125
ERR1913049.2937961__1.2937961	821__A0A0P0LJ37__DXB82_14270
ERR1913049.2938159__1.2938159	552398__F4XHU2__HMPREF0866_03196
ERR1913049.2938469__1.2938469	328814__GCA_004558275.1_00292
ERR1913049.2938709__1.2938709	1897011__A0A1Q6RHZ2__BHW41_00730
ERR1913049.2938730__1.2938730	901__B6WRB3__DESPIGER_0300
ERR1913049.2938766__1.2938766	1550024__G9RNX0__ASJ35_11770
ERR1913049.2938863__1.2938863	1897011__A0A1Q6RE67__BHW41_04635
ERR1913049.2939104__1.2939104	1501391__GCA_000786575.1_00019
ERR1913049.2939138__1.2939138	360807__A0A174C9G9__ERS852392_02115
ERR1913049.2939307__1.2939307	1262927__R7EX56__BN677_00089
ERR1913049.2939346__1.2939346	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.2939419__1.2939419	216816__C2GTV6__AS143_01355
ERR1913049.2939517__1.2939517	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.2939785__1.2939785	853__A0A174C5M1__CGS58_04460
ERR1913049.2939810__1.2939810	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.2939766__1.2939766	214856__A0A175A6T5__ERS852447_02658
ERR1913049.2939929__1.2939929	357276__B6VYT9__HMPREF1063_05030
ERR1913049.2939997__1.2939997	216816__R5MZK3__DPC6320_1630
ERR1913049.2940127__1.2940127	214856__A0A175A6T5__ERS852447_02658
ERR1913049.2940131__1.2940131	1897011__A0A1Q6RBY8__BHW41_06910
ERR1913049.2940212__1.2940212	1897011__A0A1Q6RF44__BHW41_03065
ERR1913049.2940229__1.2940229	487174__K0X2Y1__lepB
ERR1913049.2940477__1.2940477	74426__pflB_2
ERR1913049.2940705__1.2940705	821__A0A174T998__DXB82_10860
ERR1913049.2940802__1.2940802	28117__B0MY34__BHV66_05195
ERR1913049.2940877__1.2940877	1263000__R5EKG2__BN466_02040
ERR1913049.2940881__1.2940881	29361__B6FKH5__CLONEX_00621
ERR1913049.2940915__1.2940915	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.2940902__1.2940902	360807__C0FZC5__ROSEINA2194_04122
ERR1913049.2940971__1.2940971	394340__group_617
ERR1913049.2941264__1.2941264	216816__C2GTH2__CE159_03580
ERR1913049.2941347__1.2941347	28117__B0MTS2__ALIPUT_00159
ERR1913049.2941349__1.2941349	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913049.2941473__1.2941473	216816__C2GUV2__APC1478_0430
ERR1913049.2941503__1.2941503	28117__B0MY34__BHV66_05195
ERR1913049.2941620__1.2941620	1897011__A0A1Q6RFH2__BHW41_03500
ERR1913049.2941676__1.2941676	1150298__A0A174DPC6__ERS852535_01374
ERR1913049.2941896__1.2941896	172901__A0A2U1BA70__C8D82_102145
ERR1913049.2942185__1.2942185	74426__group_4808
ERR1913049.2942206__1.2942206	28117__B0MZ50__ALIPUT_02424
ERR1913049.2942219__1.2942219	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.2942909__1.2942909	1262889__R7HEG5__BN634_01757
ERR1913049.2943256__1.2943256	1263000__R5EHI3__BN466_01684
ERR1913049.2943272__1.2943272	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.2943496__1.2943496	853__A0A174C5M1__CGS58_04460
ERR1913049.2943499__1.2943499	328813__A0A1Y3QQL4__B5G41_13930
ERR1913049.2943703__1.2943703	1897011__A0A1Q6RDY7__BHW41_05255
ERR1913049.2944136__1.2944136	46503__R6WWC9__PARMER_03215
ERR1913049.2944196__1.2944196	901__B6WR13__DHV46_00815
ERR1913049.2944201__1.2944201	901__B6WXI1__DESPIGER_1636
ERR1913049.2944445__1.2944445	901__B6WV45__DESPIGER_1962
ERR1913049.2944570__1.2944570	901__B6WYA8__DESPIGER_1386
ERR1913049.2944880__1.2944880	821__A0A396F9T7__M097_3427
ERR1913049.2944948__1.2944948	745368__A0A1T4Y119__SAMN02745178_02629
ERR1913049.2945085__1.2945085	1897011__A0A1Q6RFG3__BHW41_03700
ERR1913049.2945112__1.2945112	1262927__R7EX56__BN677_00089
ERR1913049.2945133__1.2945133	1262927__R7EX56__BN677_00089
ERR1913049.2945538__1.2945538	1150298__R7JV71__ERS852498_00755
ERR1913049.2945698__1.2945698	1897011__A0A1Q6RF49__BHW41_03110
ERR1913049.2945780__1.2945780	901__B6WYA8__DESPIGER_1386
ERR1913049.2945789__1.2945789	39491__C4ZF05__vpr
ERR1913049.2945976__1.2945976	1263000__R5EC87__BN466_00713
ERR1913049.2946003__1.2946003	204516__U6RAM4__HMPREF1534_03439
ERR1913049.2946625__1.2946625	1897011__A0A1Q6RGG6__BHW41_02770
ERR1913049.2946750__1.2946750	1262927__R7EX56__BN677_00089
ERR1913049.2946875__1.2946875	74426__purL
ERR1913049.2946937__1.2946937	28117__R7JJM9__ALIPUT_00662
ERR1913049.2947313__1.2947313	1262927__R7EX56__BN677_00089
ERR1913049.2947325__1.2947325	821__A0A174K302__CUU_3129
ERR1913049.2947333__1.2947333	901__B6WW58__DHV46_03340
ERR1913049.2947474__1.2947474	674529__A0A174EXC1__DXB21_01255
ERR1913049.2947587__1.2947587	360807__A0A1Q6T5B1__ERS852444_03147
ERR1913049.2947872__1.2947872	1262911__R6GNY6__BN557_00004
ERR1913049.2947893__1.2947893	1897011__A0A1Q6RDX0__BHW41_05325
ERR1913049.2947909__1.2947909	357276__I9QBT7__BSEG_03340
ERR1913049.2947944__1.2947944	1262927__R7EX56__BN677_00089
ERR1913049.2948282__1.2948282	2108523__A0A2P2F586__LAWASA_1166
ERR1913049.2948415__1.2948415	166486__D4L3K7__ERS852572_00904
ERR1913049.2948909__1.2948909	1262911__R6HGD7__BN557_00108
ERR1913049.2949151__1.2949151	74426__groL
ERR1913049.2949198__1.2949198	360807__C0FYZ7__ERS852444_03522
ERR1913049.2949389__1.2949389	1262927__R7EX56__BN677_00089
ERR1913049.2949554__1.2949554	246787__A0A3D6AXJ7__BACCELL_02379
ERR1913049.2949704__1.2949704	28117__B0MY34__BHV66_05195
ERR1913049.2949716__1.2949716	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.2949744__1.2949744	74426__group_4823
ERR1913049.2949899__1.2949899	28052__R6JVH3__ERS852499_00454
ERR1913049.2950099__1.2950099	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.2950123__1.2950123	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.2950237__1.2950237	853__E2ZGD9__C7J97_11715
ERR1913049.2950532__1.2950532	1262992__R5DH03__BN795_00664
ERR1913049.2950636__1.2950636	1263000__R5ETL6__BN466_01607
ERR1913049.2950925__1.2950925	1739406__A0A1S1EPJ6__HMPREF2902_06285
ERR1913049.2951039__1.2951039	1262992__R5DCG2__BN795_00315
ERR1913049.2951278__1.2951278	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.2951369__1.2951369	820__A0A174EV88__HMPREF1072_01427
ERR1913049.2951603__1.2951603	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.2951634__1.2951634	35833__S2KT88__HMPREF0179_05280
ERR1913049.2951645__1.2951645	39485__A0A174YVS4__EUBELI_00620
ERR1913049.2951716__1.2951716	1262927__R7EX56__BN677_00089
ERR1913049.2951746__1.2951746	1897011__A0A1Q6RH29__BHW41_01570
ERR1913049.2951839__1.2951839	39491__A0A396FMT0__EUBREC_3020
ERR1913049.2952084__1.2952084	1263000__R5EFA7__BN466_01197
ERR1913049.2952126__1.2952126	1263000__R5EFA7__BN466_01197
ERR1913049.2952523__1.2952523	820__A0A174M9V5__M093_0237
ERR1913049.2952537__1.2952537	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.2952583__1.2952583	166486__D4KUC4__arcB_1
ERR1913049.2952927__1.2952927	74426__rpoB
ERR1913049.2952994__1.2952994	821__A0A395US34__C5Z04_18975
ERR1913049.2953065__1.2953065	166486__R6AY46__ROSINTL182_06128
ERR1913049.2953230__1.2953230	901__B6WXG1__DHV46_02130
ERR1913049.2953279__1.2953279	1897011__A0A1Q6REX0__BHW41_04225
ERR1913049.2953416__1.2953416	1628085__A0A1C5YAJ9__C7386_10197
ERR1913049.2953456__1.2953456	821__A0A174NM17__lacZ_6
ERR1913049.2953597__1.2953597	28117__B0MZ50__ALIPUT_02424
ERR1913049.2953669__1.2953669	28117__B0MYP3__BHV66_04995
ERR1913049.2953717__1.2953717	1262927__R7EX56__BN677_00089
ERR1913049.2953757__1.2953757	1042156__F7V3A8__HipB
ERR1913049.2953813__1.2953813	214856__R6Y7P0__ERS852447_00307
ERR1913049.2953844__1.2953844	376805__F0QZX4__Bacsa_0543
ERR1913049.2953857__1.2953857	28117__B0MWX3__BHV66_03010
ERR1913049.2954453__1.2954453	1262889__R7HAN4__BN634_02105
ERR1913049.2954688__1.2954688	371601__I9AAD2__B5E50_12410
ERR1913049.2954745__1.2954745	1262927__R7EX56__BN677_00089
ERR1913049.2954818__1.2954818	853__A0A173YYY4__DWZ04_09420
ERR1913049.2954982__1.2954982	1501391__GCA_000786575.1_00018
ERR1913049.2954998__1.2954998	214856__R5UN64__ERS852447_02669
ERR1913049.2955134__1.2955134	821__A0A3E4HP25__SAMN04487923_102450
ERR1913049.2955391__1.2955391	853__A0A174C5M1__CGS58_04460
ERR1913049.2955451__1.2955451	1780376__A0A143XQT4__BN3659_01658
ERR1913049.2955760__1.2955760	853__D4K7X0__DW905_09540
ERR1913049.2955818__1.2955818	901__A0A1K1LGQ2__DESPIG_02072
ERR1913049.2955848__1.2955848	552398__T5S086__HMPREF0866_01580
ERR1913049.2955867__1.2955867	1262942__R7R0D0__BN520_02420
ERR1913049.2955919__1.2955919	35833__E5Y2V2__HMPREF0179_00466
ERR1913049.2955966__1.2955966	1262927__R7EX56__BN677_00089
ERR1913049.2956024__1.2956024	572010__feoB_2
ERR1913049.2956143__1.2956143	1262927__R7EX56__BN677_00089
ERR1913049.2956353__1.2956353	1262927__R7EX56__BN677_00089
ERR1913049.2956461__1.2956461	1262927__R7EX56__BN677_00089
ERR1913049.2956620__1.2956620	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.2956743__1.2956743	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.2956744__1.2956744	1897011__A0A1Q6REA0__BHW41_04660
ERR1913049.2956929__1.2956929	572010__hgdC_1
ERR1913049.2956939__1.2956939	1501391__GCA_000786575.1_00051
ERR1913049.2956957__1.2956957	1897011__A0A1Q6RFG1__BHW41_03725
ERR1913049.2957001__1.2957001	216816__C5E9C3__CJO32_03030
ERR1913049.2957024__1.2957024	39485__A0A174ZPH7__ERS852490_01992
ERR1913049.2957052__1.2957052	1262927__R7EX56__BN677_00089
ERR1913049.2957098__1.2957098	1263000__R5ETL6__BN466_01607
ERR1913049.2957249__1.2957249	853__C7H1R8__DW905_06675
ERR1913049.2957333__1.2957333	1262743__R5C054__BN727_01980
ERR1913049.2957447__1.2957447	745368__A0A1T4Y178__SAMN02745178_02628
ERR1913049.2957658__1.2957658	1897011__A0A1Q6RH12__BHW41_01505
ERR1913049.2957702__1.2957702	28117__B0MYP3__BHV66_04995
ERR1913049.2958060__1.2958060	1897011__A0A1Q6RH97__BHW41_01945
ERR1913049.2958600__1.2958600	214856__R5UN64__ERS852447_02669
ERR1913049.2958719__1.2958719	214856__I3YMN6__Alfi_1938
ERR1913049.2958799__1.2958799	384638__B7AVU0__BACPEC_02840
ERR1913049.2958914__1.2958914	901__B6WUF4__DESPIG_01712
ERR1913049.2959061__1.2959061	47678__A5ZHJ2__DXB67_12405
ERR1913049.2959078__1.2959078	1897011__A0A1Q6RDL4__BHW41_05540
ERR1913049.2959348__1.2959348	454155__F3QXY1__HMPREF9442_03071
ERR1913049.2959508__1.2959508	853__A0A174C5M1__CGS58_04460
ERR1913049.2959856__1.2959856	1262927__R7EX56__BN677_00089
ERR1913049.2960296__1.2960296	572010__fusA
ERR1913049.2960347__1.2960347	821__A0A396F9T7__M097_3427
ERR1913049.2960537__1.2960537	214856__I3YMN6__Alfi_1938
ERR1913049.2960590__1.2960590	487174__K0X3E8__DIT83_11025
ERR1913049.2960570__1.2960570	394340__acsA_2
ERR1913049.2960749__1.2960749	487174__K0X4V9__DDY40_12220
ERR1913049.2960892__1.2960892	821__A0A3E4WAR6__DXD64_10735
ERR1913049.2961055__1.2961055	821__A0A3E4WAR6__DXD64_10735
ERR1913049.2961318__1.2961318	74426__purL
ERR1913049.2961577__1.2961577	901__B6WQT1__DESPIG_00410
ERR1913049.2961817__1.2961817	1262927__R7EX56__BN677_00089
ERR1913049.2962691__1.2962691	214856__A0A173W3Y5__ERS852559_02032
ERR1913049.2962991__1.2962991	901__B6WTQ4__DESPIGER_1255
ERR1913049.2963099__1.2963099	39491__A0A395ZDC6__addB
ERR1913049.2963671__1.2963671	1262777__R5W6K2__BN512_00233
ERR1913049.2963870__1.2963870	1262886__R6QCG3__BN563_00145
ERR1913049.2964264__1.2964264	1262911__R6H0U7__BN557_01104
ERR1913049.2964385__1.2964385	1262927__R7EX56__BN677_00089
ERR1913049.2964405__1.2964405	147206__GCF_000156215.1_01776
ERR1913049.2965015__1.2965015	46503__R6WPS1__lepB
ERR1913049.2965039__1.2965039	394340__hgdC
ERR1913049.2965069__1.2965069	1262992__R5DG08__BN795_00475
ERR1913049.2965138__1.2965138	28117__B0MY34__BHV66_05195
ERR1913049.2965266__1.2965266	1262927__R7EX56__BN677_00089
ERR1913049.2965435__1.2965435	1262927__R7EX56__BN677_00089
ERR1913049.2966134__1.2966134	246787__A0A3D6B0E4__BACCELL_02533
ERR1913049.2966199__1.2966199	246787__A0A0P0GJP1__BcellWH2_03982
ERR1913049.2966459__1.2966459	821__A0A174MBW9__SAMN04487923_10272
ERR1913049.2966773__1.2966773	1262927__R7EX56__BN677_00089
ERR1913049.2966810__1.2966810	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.2967430__1.2967430	74426__groL
ERR1913049.2967455__1.2967455	28117__B0MWH8__BHV66_01330
ERR1913049.2967538__1.2967538	544645__A0A3E4TJQ9__DXC42_00310
ERR1913049.2968072__1.2968072	1897011__A0A1Q6RIP7__BHW41_00530
ERR1913049.2968347__1.2968347	166486__D4KZA5__ERS852572_03317
ERR1913049.2968835__1.2968835	147206__GCF_000156215.1_01776
ERR1913049.2968841__1.2968841	572010__rpoB
ERR1913049.2968871__1.2968871	204516__U6R9H3__HMPREF1534_03348
ERR1913049.2968876__1.2968876	147206__GCF_000156215.1_01776
ERR1913049.2969142__1.2969142	61171__B9Y5T8__HOLDEFILI_01170
